"Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type"
"201401JC30728,1,1,1,2,38,7,3,0,0,0,0,0,9,1"
"201401JC30729,1,1,3,1,20,4,3,5,2,0,0,2,0,1"
"201401JC30730,1,1,1,2,39,7,3,0,0,0,0,0,1,1"
"201401JC30732,1,1,1,1,59,9,3,0,0,0,0,0,9,1"
"201401JC30733,1,1,3,1,22,5,3,5,1,0,0,2,0,1"
"201401JC30734,1,1,1,2,40,7,3,0,0,0,0,0,9,1"
"201401JC30734,1,3,2,1,10,2,3,0,0,2,0,0,9,1"
"201401JC30734,2,2,1,2,36,7,3,0,0,0,0,0,9,1"
"201401JC30737,1,1,1,2,30,6,3,0,0,0,0,0,9,1"
"201401JC30737,2,2,1,1,26,6,2,0,0,0,0,0,11,1"
"201401JC30740,2,1,1,1,44,7,3,0,0,0,0,0,9,-1"
"201401JC30740,2,2,2,2,29,6,3,0,0,2,0,0,9,-1"
"201401JC30740,2,3,2,1,30,6,3,0,0,1,0,0,9,-1"
"201401JC30740,2,4,2,1,43,7,3,0,0,2,0,0,9,-1"
"201401JC30741,1,1,1,1,31,6,3,0,0,0,0,0,1,1"
"201401JC30742,1,1,2,1,21,5,3,0,0,1,0,0,9,-1"
"201401JC30743,1,1,3,1,49,8,3,9,9,0,0,2,0,-1"
"201401JC30744,1,1,3,1,40,7,3,4,1,0,0,2,0,1"
"201401JC30746,1,1,3,2,14,3,3,5,9,0,0,2,0,1"
"201401JC30747,1,1,1,1,37,7,3,0,0,0,0,0,9,-1"
"201401JC30748,2,1,1,1,39,7,3,0,0,0,0,0,1,-1"
"201401JC30749,1,1,3,1,48,8,2,9,9,0,0,2,0,1"
"201401JC30749,3,2,1,1,21,5,3,0,0,0,0,0,9,1"
"201401JC30749,3,3,2,1,23,5,3,0,0,1,0,0,9,1"
"201401JC30751,1,1,2,1,2,1,3,0,0,2,0,0,9,1"
"201401JC30753,1,1,1,1,46,8,3,0,0,0,0,0,3,-1"
"201401JC30756,1,1,1,1,36,7,2,0,0,0,0,0,3,1"
"201401JC30757,2,1,1,1,48,8,3,0,0,0,0,0,1,1"
"201401JC30758,1,1,3,2,16,4,3,4,1,0,0,2,0,1"
"201401JC30759,1,1,1,1,31,6,3,0,0,0,0,0,9,1"
"201401JC30759,1,3,2,1,23,5,3,0,0,2,0,0,9,1"
"201401JC30759,1,5,2,1,24,5,3,0,0,2,0,0,9,1"
"201401JC30759,2,2,1,1,29,6,3,0,0,0,0,0,9,-1"
"201401JC30759,2,4,2,1,35,6,3,0,0,2,0,0,9,1"
"201401JC30760,1,1,1,1,49,8,3,0,0,0,0,0,1,1"
"201401JC30761,2,1,1,1,19,4,3,0,0,0,0,0,3,1"
"201401JC30762,1,1,1,2,41,7,3,0,0,0,0,0,9,1"
"201401JC30763,1,1,1,2,22,5,3,0,0,0,0,0,9,1"
"201401JC30764,1,1,1,2,71,10,3,0,0,0,0,0,9,1"
"201401JC30765,1,1,1,2,44,7,3,0,0,0,0,0,9,1"
"201401JC30766,2,1,1,1,35,6,3,0,0,0,0,0,1,1"
"201401JC30767,2,1,1,1,44,7,3,0,0,0,0,0,1,2"
"201401JC30769,1,1,1,1,55,8,3,0,0,0,0,0,3,-1"
"201401JC30770,1,1,3,1,50,8,3,1,1,0,0,2,0,1"
"201401JC30771,2,1,1,1,29,6,2,0,0,0,0,0,4,1"
"201401JC30773,2,1,1,1,10,2,3,0,0,0,0,0,1,1"
"201401JC30774,1,1,3,2,71,10,3,5,3,0,0,2,0,1"
"201401JC30775,2,1,1,1,29,6,3,0,0,0,0,0,3,1"
"201401JC30776,1,1,2,1,32,6,3,0,0,0,3,0,11,1"
"201401JC30778,1,1,3,1,90,11,3,4,3,0,0,2,0,1"
"201401JC30779,1,1,3,2,56,9,3,4,2,0,0,2,0,-1"
"201401JC30780,1,1,3,1,43,7,2,4,2,0,0,2,0,1"
"201401JC30782,1,1,2,1,24,5,3,0,0,2,0,0,8,1"
"201401JC30783,1,1,1,1,34,6,3,0,0,0,0,0,9,-1"
"201401JC30784,1,1,1,1,21,5,3,0,0,0,0,0,2,1"
"201401JC30785,2,1,1,2,48,8,3,0,0,0,0,0,9,1"
"201401JC30787,1,1,3,1,47,8,3,4,2,0,0,2,0,1"
"201401JC30788,1,1,1,1,31,6,3,0,0,0,0,0,1,1"
"201401JC30789,1,1,1,1,32,6,3,0,0,0,0,0,9,1"
"201401JC30789,1,2,2,2,32,6,3,0,0,1,0,0,9,1"
"201401JC30790,2,1,1,1,49,8,3,0,0,0,0,0,1,1"
"201401JC30791,2,1,1,2,41,7,3,0,0,0,0,0,1,-1"
"201401JC30792,1,1,3,2,16,4,3,5,3,0,0,2,0,1"
"201401JC30793,2,1,1,1,23,5,3,0,0,0,0,0,9,1"
"201401JC30793,2,2,2,1,23,5,3,0,0,1,0,0,9,1"
"201401JC30794,1,1,1,2,45,7,3,0,0,0,0,0,9,1"
"201401JC30794,1,2,2,2,23,5,3,0,0,1,0,0,9,-1"
"201401JC30795,2,1,1,1,22,5,2,0,0,0,0,0,9,1"
"201401JC30795,2,2,2,2,25,5,3,0,0,1,0,0,9,1"
"201401JC30795,2,3,2,2,57,9,3,0,0,2,0,0,9,1"
"201401JC30797,1,1,1,1,43,7,3,0,0,0,0,0,9,1"
"201401JC30798,1,1,1,2,43,7,3,0,0,0,0,0,9,1"
"201401JC30799,2,1,1,2,20,4,3,0,0,0,0,0,3,1"
"201401JC30801,1,1,3,1,60,9,3,1,9,0,0,2,0,1"
"201401JC30803,1,1,1,1,31,6,2,0,0,0,0,0,9,1"
"201401JC30804,2,1,1,1,22,5,3,0,0,0,0,0,1,1"
"201401JC30806,1,1,3,1,30,6,3,5,1,0,0,2,0,1"
"201401JC30807,1,1,1,1,47,8,3,0,0,0,0,0,9,1"
"201401JC30807,2,2,1,2,28,6,3,0,0,0,0,0,9,1"
"201401JC30808,2,1,1,1,35,6,3,0,0,0,0,0,9,1"
"201401JC30810,1,1,1,2,38,7,3,0,0,0,0,0,9,1"
"201401JC30814,1,1,3,1,58,9,3,5,1,0,0,2,0,1"
"201401JC30817,1,1,1,1,53,8,3,0,0,0,0,0,9,1"
"201401JC30817,2,2,1,1,19,4,3,0,0,0,0,0,9,1"
"201401JC30817,2,3,2,1,19,4,3,0,0,1,0,0,9,1"
"201401JC30818,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1"
"201401JC30819,1,1,3,2,32,6,3,5,2,0,0,2,0,-1"
"201401JC30819,1,2,1,1,43,7,3,0,0,0,0,0,5,1"
"201401JC30820,1,1,3,2,12,3,3,4,1,0,0,2,0,1"
"201401JC30822,1,1,2,1,33,6,3,0,0,2,0,0,8,-1"
"201401JC30823,1,1,3,1,41,7,2,10,9,0,0,2,0,-1"
"201401JC30824,1,1,3,1,29,6,3,5,1,0,0,2,0,-1"
"201401JC30825,1,1,1,1,39,7,3,0,0,0,0,0,1,1"
"201401JC30826,1,1,2,2,46,8,3,0,0,0,4,0,11,1"
"201401JC30827,1,1,3,2,36,7,3,1,9,0,0,2,0,1"
"201401JC30829,1,1,1,2,44,7,3,0,0,0,0,0,9,1"
"201401JC30829,1,4,2,2,51,8,3,0,0,1,0,0,9,1"
"201401JC30829,1,5,2,2,51,8,3,0,0,2,0,0,9,-1"
"201401JC30829,1,6,2,2,47,8,3,0,0,2,0,0,9,1"
"201401JC30829,2,2,1,1,26,6,3,0,0,0,0,0,9,1"
"201401JC30829,2,7,2,1,18,4,3,0,0,2,0,0,9,1"
"201401JC30829,3,3,1,2,30,6,3,0,0,0,0,0,9,1"
"201401JC30830,2,1,2,2,37,7,3,0,0,1,0,0,9,1"
"201401JC30831,2,1,1,1,64,9,3,0,0,0,0,0,19,1"
"201401JC30832,1,1,3,2,75,10,2,5,9,0,0,2,0,1"
"201401JC30833,1,1,1,1,26,6,3,0,0,0,0,0,1,1"
"201401JC30834,2,1,1,1,63,9,3,0,0,0,0,0,9,1"
"201401JC30835,2,1,1,1,34,6,3,0,0,0,0,0,9,1"
"201401JC30836,1,1,3,1,17,4,3,4,4,0,0,2,0,1"
"201401JC30837,1,1,3,1,55,8,3,9,9,0,0,2,0,1"
"201401JC30838,1,1,3,1,73,10,3,5,3,0,0,2,0,1"
"201401JC30840,2,1,1,1,54,8,2,0,0,0,0,0,5,1"
"201401JC30841,1,1,3,1,35,6,3,9,9,0,0,2,0,1"
"201401JC30842,1,1,3,1,69,10,3,10,9,0,0,2,0,1"
"201401JC30843,1,1,1,1,37,7,3,0,0,0,0,0,9,1"
"201401JC30845,2,1,1,2,44,7,3,0,0,0,0,0,9,1"
"201401JC30846,1,1,1,1,42,7,3,0,0,0,0,0,90,-1"
"201401JC30846,1,3,2,1,42,7,3,0,0,0,0,0,90,-1"
"201401JC30846,2,2,1,2,32,6,3,0,0,0,0,0,9,1"
"201401JC30849,1,1,1,1,59,9,3,0,0,0,0,0,9,1"
"201401JC30849,2,2,1,1,42,7,3,0,0,0,0,0,19,1"
"201401JC30850,1,1,1,2,46,8,3,0,0,0,0,0,9,1"
"201401JC30852,1,1,3,1,40,7,3,1,2,0,0,2,0,1"
"201401JC30853,1,1,1,1,21,5,3,0,0,0,0,0,9,1"
"201401JC30856,1,1,3,1,4,1,3,10,9,0,0,2,0,1"
"201401JC30858,1,1,1,1,26,6,3,0,0,0,0,0,5,1"
"201401JC30859,1,1,1,2,25,5,3,0,0,0,0,0,9,1"
"201401JC30860,1,1,1,1,49,8,3,0,0,0,0,0,9,1"
"201401JC30861,2,1,1,1,20,4,3,0,0,0,0,0,1,1"
"201401JC30863,1,1,1,2,34,6,3,0,0,0,0,0,9,1"
"201401JC30863,1,2,2,1,3,1,3,0,0,2,0,0,9,-1"
"201401JC30864,2,1,1,1,-1,-1,3,0,0,0,0,0,4,1"
"201401JC30866,1,1,1,1,46,8,3,0,0,0,0,0,9,1"
"201401JC30867,1,1,1,1,47,8,3,0,0,0,0,0,9,1"
"201401JC30868,1,1,1,1,26,6,3,0,0,0,0,0,5,1"
"201401JC30868,1,2,3,1,14,3,2,4,3,0,0,2,0,1"
"201401JC30870,1,1,1,1,27,6,3,0,0,0,0,0,3,1"
"201401JC30871,1,1,3,2,32,6,3,1,3,0,0,2,0,-1"
"201401JC30871,1,2,3,1,7,2,3,1,3,0,0,2,0,-1"
"201401JC30873,1,1,1,1,20,4,3,0,0,0,0,0,9,1"
"201401JC30873,1,3,2,2,18,4,3,0,0,1,0,0,9,1"
"201401JC30873,2,2,1,1,42,7,3,0,0,0,0,0,9,1"
"201401JC30875,1,1,3,2,22,5,3,5,2,0,0,2,0,1"
"201401JC30877,1,1,1,1,47,8,3,0,0,0,0,0,3,1"
"201401JC30878,2,1,1,1,43,7,2,0,0,0,0,0,9,1"
"201401JC30878,2,2,2,1,19,4,3,0,0,1,0,0,9,1"
"201401JC30878,2,3,2,1,34,6,3,0,0,2,0,0,9,1"
"201401JC30880,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1"
"201401JC30881,2,1,1,1,34,6,3,0,0,0,0,0,1,1"
"201401JC30883,1,1,1,1,28,6,3,0,0,0,0,0,3,1"
"201401JC30884,1,1,3,1,48,8,3,4,1,0,0,2,0,1"
"201401JC30885,2,1,1,2,27,6,3,0,0,0,0,0,9,1"
"201401JC30886,1,1,3,1,21,5,2,9,9,0,0,2,0,1"
"201401JC30888,1,1,1,2,44,7,3,0,0,0,0,0,9,1"
"201401JC30889,2,1,1,1,22,5,3,0,0,0,0,0,1,1"
"201401JC30890,1,1,1,2,29,6,3,0,0,0,0,0,9,1"
"201401JC30892,1,1,1,1,45,7,3,0,0,0,0,0,9,1"
"201401JC30895,1,1,1,2,31,6,3,0,0,0,0,0,1,1"
"201401JC30896,2,2,2,2,35,6,3,0,0,1,0,0,9,1"
"201401JC30896,3,1,1,1,34,6,3,0,0,0,0,0,9,1"
"201401JC30897,1,1,1,1,40,7,3,0,0,0,0,0,3,1"
"201401JC30898,1,1,1,1,31,6,3,0,0,0,0,0,9,-1"
"201401JC30899,1,1,3,1,51,8,3,1,1,0,0,2,0,1"
"201401JC30900,1,1,1,2,39,7,3,0,0,0,0,0,9,-1"
"201401JC30900,1,2,2,1,36,7,3,0,0,1,0,0,9,1"
"201401JC30903,1,1,1,2,46,8,3,0,0,0,0,0,9,1"
"201401JC30904,2,1,1,2,51,8,3,0,0,0,0,0,9,1"
"201401JC30905,1,1,1,1,49,8,3,0,0,0,0,0,9,1"
"201401JC30906,1,1,2,2,38,7,3,0,0,1,0,0,9,1"
"201401JC30906,1,2,2,1,18,4,3,0,0,2,0,0,9,1"
"201401JC30907,1,1,1,1,25,5,3,0,0,0,0,0,9,1"
"201401JC30909,2,1,1,1,18,4,3,0,0,0,0,0,3,1"
"201401JC30910,2,1,1,1,44,7,2,0,0,0,0,0,9,1"
"201401JC30911,2,1,1,1,34,6,3,0,0,0,0,0,2,1"
"201401JC30912,2,1,1,1,22,5,3,0,0,0,0,0,3,1"
"201401JC30913,1,1,1,2,28,6,3,0,0,0,0,0,9,1"
"201401JC30914,1,1,3,1,25,5,2,4,2,0,0,2,0,-1"
"201401JC30915,1,1,1,1,26,6,3,0,0,0,0,0,5,1"
"201401JC30916,2,1,1,1,17,4,3,0,0,0,0,0,2,1"
"201401JC30917,1,1,1,1,45,7,3,0,0,0,0,0,1,1"
"201401JC30919,1,1,1,1,24,5,3,0,0,0,0,0,1,1"
"201401JC30920,1,1,1,2,22,5,3,0,0,0,0,0,1,1"
"201401JC30921,1,1,1,2,32,6,3,0,0,0,0,0,9,1"
"201401JC30921,1,3,2,2,26,6,2,0,0,1,0,0,9,-1"
"201401JC30921,1,4,2,1,6,2,3,0,0,2,0,0,9,1"
"201401JC30921,1,5,2,1,8,2,3,0,0,2,0,0,9,1"
"201401JC30921,3,2,1,1,58,9,3,0,0,0,0,0,8,1"
"201401JC30922,1,1,1,1,30,6,3,0,0,0,0,0,9,1"
"201401JC30922,1,2,2,1,17,4,3,0,0,1,0,0,9,1"
"201401JC30923,1,1,3,1,68,10,3,1,9,0,0,2,0,1"
"201401JC30924,1,1,1,1,23,5,3,0,0,0,0,0,3,1"
"201401JC30925,1,1,2,2,29,6,3,0,0,1,0,0,9,1"
"201401JC30927,1,1,3,1,29,6,3,1,3,0,0,2,0,1"
"201401JC30928,1,1,1,2,34,6,3,0,0,0,0,0,1,1"
"201401JC30929,1,1,3,1,44,7,3,5,3,0,0,2,0,1"
"201401JC30932,1,1,1,1,35,6,3,0,0,0,0,0,9,1"
"201401JC30934,1,1,1,1,22,5,3,0,0,0,0,0,9,1"
"201401JC30934,2,2,1,2,45,7,3,0,0,0,0,0,9,1"
"201401JC30934,2,3,2,2,12,3,3,0,0,1,0,0,9,1"
"201401JC30938,1,1,3,1,-1,-1,3,5,2,0,0,2,0,-1"
"201401JC30946,2,1,1,2,56,9,3,0,0,0,0,0,9,1"
"201401JC30950,1,1,1,1,36,7,3,0,0,0,0,0,1,1"
"201401JI40001,1,1,1,1,18,4,3,0,0,0,0,0,9,1"
"201401JI40002,1,1,1,1,32,6,3,0,0,0,0,0,9,1"
"201401JI40004,1,1,2,1,8,2,3,0,0,1,0,0,9,1"
"201401JI40004,1,2,2,2,15,3,3,0,0,2,0,0,9,1"
"201401JI40005,1,1,1,1,61,9,3,0,0,0,0,0,9,1"
"201401JI40006,2,1,1,1,9,2,3,0,0,0,0,0,1,1"
"201401JI40007,1,1,1,1,30,6,3,0,0,0,0,0,9,1"
"201401JI40007,2,2,1,2,19,4,3,0,0,0,0,0,9,1"
"201401JI40007,2,3,2,2,37,7,3,0,0,1,0,0,9,1"
"201401JI40007,2,4,2,2,46,8,3,0,0,2,0,0,9,1"
"201401JI40007,2,5,2,2,25,5,3,0,0,2,0,0,9,1"
"201401JI40007,2,6,2,1,19,4,3,0,0,2,0,0,9,1"
"201401JI40008,2,1,1,1,45,7,3,0,0,0,0,0,1,1"
"201401JI40009,1,1,1,2,30,6,3,0,0,0,0,0,9,1"
"201401JI40010,1,1,1,1,19,4,3,0,0,0,0,0,9,-1"
"201401JI40010,1,2,2,1,17,4,3,0,0,2,0,0,9,-1"
"201401JI40010,1,3,2,1,18,4,3,0,0,2,0,0,9,-1"
"201401JI40012,1,1,1,2,21,5,3,0,0,0,0,0,9,1"
"201401JI40013,1,1,1,1,67,10,3,0,0,0,0,0,9,1"
"201401JI40014,1,1,3,2,55,8,3,5,3,0,0,2,0,1"
"201401JI40015,2,2,1,1,26,6,3,0,0,0,0,0,9,1"
"201401JI40015,3,1,1,2,39,7,3,0,0,0,0,0,9,1"
"201401JI40015,3,3,2,1,8,2,3,0,0,1,0,0,9,1"
"201401JI40016,1,1,1,1,23,5,3,0,0,0,0,0,9,1"
"201401JI40017,1,1,1,2,23,5,3,0,0,0,0,0,3,1"
"201401JI40018,1,1,1,1,50,8,3,0,0,0,0,0,9,1"
"201401JI40019,1,1,3,1,48,8,3,5,3,0,0,2,0,1"
"201401JI40020,1,1,1,2,33,6,3,0,0,0,0,0,9,1"
"201401JI40022,1,1,1,1,34,6,3,0,0,0,0,0,9,1"
"201401JI40022,1,2,2,1,20,4,3,0,0,1,0,0,9,1"
"201401JI40023,1,1,3,1,45,7,2,5,1,0,0,2,0,1"
"201401JI40024,1,1,2,2,18,4,3,0,0,2,0,0,9,1"
"201401JI40025,1,1,2,2,72,10,3,0,0,2,0,0,9,1"
"201401JI40027,1,1,3,1,25,5,3,10,9,0,0,2,0,2"
"201401JI40028,1,1,1,2,54,8,3,0,0,0,0,0,9,1"
"201401JI40030,1,1,2,1,59,9,3,0,0,0,3,0,11,1"
"201401JI40031,1,1,1,1,44,7,3,0,0,0,0,0,5,1"
"201401JI40032,1,1,1,2,29,6,3,0,0,0,0,0,9,1"
"201401JI40032,1,3,2,1,11,3,3,0,0,2,0,0,9,1"
"201401JI40032,2,2,1,2,24,5,3,0,0,0,0,0,9,1"
"201401JI40033,2,1,1,1,19,4,3,0,0,0,0,0,9,1"
"201401JI40034,1,1,1,2,67,10,3,0,0,0,0,0,9,1"
"201401JI40036,1,1,1,1,-1,-1,3,0,0,0,0,0,11,1"
"201401JI40037,1,1,3,2,41,7,3,5,3,0,0,2,0,-1"
"201401JI40038,1,1,1,1,23,5,3,0,0,0,0,0,3,1"
"201401JI40038,2,2,1,2,25,5,3,0,0,0,0,0,9,1"
"201401JI40039,1,1,3,1,35,6,3,1,9,0,0,2,0,-1"
"201401JI40040,2,1,1,1,47,8,3,0,0,0,0,0,9,1"
"201401JI40044,1,1,1,1,18,4,3,0,0,0,0,0,9,1"
"201401JI40045,1,1,1,2,29,6,3,0,0,0,0,0,9,-1"
"201401JI40045,1,2,2,2,-1,-1,3,0,0,2,0,0,9,-1"
"201401JI40046,1,1,1,2,29,6,3,0,0,0,0,0,9,1"
"201401JI40047,1,1,2,1,22,5,3,0,0,1,0,0,9,1"
"201401JI40047,1,2,2,1,14,3,3,0,0,2,0,0,9,1"
"201401JI40048,2,1,1,2,24,5,3,0,0,0,0,0,9,-1"
"201401JI40048,2,2,2,2,-1,-1,3,0,0,2,0,0,9,1"
"201401JI40048,2,3,2,1,-1,-1,3,0,0,1,0,0,9,1"
"201401JI40049,1,1,3,1,2,1,3,1,1,0,0,2,0,1"
"201401JI40050,1,1,1,1,44,7,3,0,0,0,0,0,9,1"
"201401JI40050,1,2,2,2,41,7,3,0,0,1,0,0,9,-1"
"201401JI40052,1,1,2,2,65,9,3,0,0,0,4,0,11,1"
"201401JI40052,1,2,2,1,73,10,3,0,0,0,4,0,11,1"
"201401JI40052,1,3,2,2,64,9,3,0,0,0,4,0,11,-1"
"201401JI40053,1,1,2,1,22,5,3,0,0,1,0,0,9,1"
"201401JI40053,1,2,2,2,24,5,3,0,0,2,0,0,9,1"
"201401JI40054,1,1,1,2,52,8,3,0,0,0,0,0,9,1"
"201401JI40054,1,3,2,2,16,4,3,0,0,1,0,0,9,1"
"201401JI40054,2,2,1,1,35,6,3,0,0,0,0,0,9,1"
"201401JI40055,1,1,2,1,22,5,3,0,0,0,3,0,11,1"
"201401JI40056,1,1,1,1,47,8,3,0,0,0,0,0,9,1"
"201401JI40056,2,2,1,2,54,8,3,0,0,0,0,0,9,1"
"201401JI40056,2,3,2,2,49,8,3,0,0,1,0,0,9,1"
"201401JI40056,2,4,2,2,36,7,3,0,0,2,0,0,9,1"
"201401JI40056,2,5,2,2,13,3,3,0,0,2,0,0,9,1"
"201401JI40057,1,1,1,1,43,7,3,0,0,0,0,0,9,1"
"201401JI40057,1,2,2,1,13,3,3,0,0,2,0,0,9,1"
"201401JI40057,1,3,2,2,15,3,3,0,0,2,0,0,9,1"
"201401JI40058,1,1,1,1,51,8,3,0,0,0,0,0,9,-1"
"201401JI40061,1,1,1,2,26,6,3,0,0,0,0,0,9,-1"
"201401JI40061,1,2,2,2,25,5,3,0,0,1,0,0,9,1"
"201401JI40062,1,1,1,1,20,4,3,0,0,0,0,0,3,1"
"201401JI40063,1,1,1,1,33,6,3,0,0,0,0,0,9,1"
"201401JI40064,1,1,3,2,11,3,3,5,1,0,0,2,0,1"
"201401JI40065,1,1,1,2,23,5,3,0,0,0,0,0,9,1"
"201401JI40065,1,2,2,1,-1,-1,3,0,0,1,0,0,9,1"
"201401JI40066,2,1,1,2,56,9,3,0,0,0,0,0,9,1"
"201401JI40067,1,1,1,1,23,5,3,0,0,0,0,0,9,1"
"201401JI40068,1,1,3,1,23,5,2,10,9,0,0,2,0,-1"
"201401JI40069,1,1,1,1,39,7,3,0,0,0,0,0,4,1"
"201401JI40070,1,1,2,2,41,7,3,0,0,1,0,0,9,1"
"201401JI40071,1,1,1,2,40,7,3,0,0,0,0,0,9,1"
"201401JI40071,1,2,2,2,9,2,3,0,0,1,0,0,9,-1"
"201401JI40073,1,1,1,1,60,9,3,0,0,0,0,0,9,1"
"201401JI40074,1,1,1,1,45,7,3,0,0,0,0,0,9,1"
"201401JI40074,1,2,2,2,40,7,3,0,0,2,0,0,9,1"
"201401JI40075,1,1,3,2,48,8,3,5,3,0,0,2,0,1"
"201401JI40076,1,1,1,1,20,4,3,0,0,0,0,0,9,2"
"201401JI40076,1,2,3,1,27,6,3,10,9,0,0,2,0,1"
"201401JI40077,4,1,2,2,-1,-1,3,0,0,2,0,0,9,-1"
"201401JI40080,1,1,3,1,18,4,3,4,1,0,0,2,0,1"
"201401JI40081,1,1,1,1,68,10,3,0,0,0,0,0,9,1"
"201401JI40082,1,1,3,1,20,4,3,1,1,0,0,2,0,1"
"201401JI40083,1,1,1,2,37,7,3,0,0,0,0,0,9,1"
"201401JI40084,2,1,1,1,26,6,3,0,0,0,0,0,1,-1"
"201401JI40085,1,1,1,2,37,7,3,0,0,0,0,0,9,1"
"201401JI40085,2,2,1,2,20,4,3,0,0,0,0,0,9,1"
"201401JI40086,2,1,1,2,62,9,3,0,0,0,0,0,1,-1"
"201401JI40089,1,1,1,2,19,4,3,0,0,0,0,0,9,3"
"201401JI40089,1,2,2,2,47,8,3,0,0,1,0,0,9,1"
"201401JI40090,1,1,1,1,39,7,3,0,0,0,0,0,9,1"
"201401JI40091,1,1,1,1,53,8,3,0,0,0,0,0,1,2"
"201401JI40092,1,1,3,2,13,3,3,5,3,0,0,2,0,1"
"201401JI40093,1,1,1,2,20,4,3,0,0,0,0,0,9,1"
"201401JI40093,2,2,1,2,33,6,3,0,0,0,0,0,9,1"
"201401JI40094,1,1,2,1,27,6,3,0,0,2,0,0,9,1"
"201401JI40098,1,1,3,2,15,3,3,5,1,0,0,2,0,1"
"201401JI40099,1,1,1,2,38,7,3,0,0,0,0,0,9,1"
"201401JI40099,3,2,1,2,24,5,3,0,0,0,0,0,9,-1"
"201401JI40100,2,1,1,1,-1,-1,2,0,0,0,0,0,5,1"
"201401JI40101,1,1,1,1,58,9,3,0,0,0,0,0,9,1"
"201401JI40102,2,1,1,1,48,8,3,0,0,0,0,0,1,1"
"201401JI40103,1,1,1,1,55,8,2,0,0,0,0,0,4,1"
"201401JI40104,1,1,1,1,44,7,3,0,0,0,0,0,3,1"
"201401JI40105,1,1,1,1,23,5,3,0,0,0,0,0,9,-1"
"201401JI40106,2,1,1,2,26,6,3,0,0,0,0,0,3,1"
"201401JI40109,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1"
"201401JI40110,1,1,3,1,3,1,3,5,2,0,0,2,0,1"
"201401JI40111,1,1,1,1,27,6,3,0,0,0,0,0,9,1"
"201401JI40111,1,2,2,1,23,5,3,0,0,1,0,0,9,-1"
"201401JI40112,1,1,1,1,38,7,2,0,0,0,0,0,9,1"
"201401JI40113,1,1,3,1,60,9,3,5,1,0,0,2,0,1"
"201401JI40114,2,1,1,2,33,6,3,0,0,0,0,0,1,1"
"201401JI40114,3,2,1,2,-1,-1,3,0,0,0,0,0,1,-1"
"201401JI40115,1,1,1,2,32,6,3,0,0,0,0,0,9,1"
"201401JI40116,1,1,2,2,30,6,3,0,0,1,0,0,9,1"
"201401JI40118,1,1,1,1,39,7,3,0,0,0,0,0,9,1"
"201401JI40119,1,1,3,2,79,11,3,5,1,0,0,2,0,1"
"201401JI40120,1,1,1,1,43,7,3,0,0,0,0,0,5,1"
"201401JI40120,2,2,1,1,-1,-1,3,0,0,0,0,0,1,-1"
"201401JI40121,1,1,1,2,43,7,3,0,0,0,0,0,9,1"
"201401JI40124,1,1,3,1,43,7,2,9,9,0,0,2,0,1"
"201401JI40127,1,1,1,2,22,5,3,0,0,0,0,0,9,1"
"201401JI40129,1,1,1,1,19,4,3,0,0,0,0,0,9,1"
"201401JI40130,1,1,1,1,35,6,3,0,0,0,0,0,9,1"
"201401JI40131,2,1,2,2,16,4,3,0,0,2,0,0,9,1"
"201401JI40132,1,1,2,1,85,11,3,0,0,0,4,0,11,1"
"201401JI40133,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1"
"201401JI40133,1,2,3,2,39,7,3,6,9,0,0,2,0,1"
"201401JI40134,2,1,1,1,40,7,3,0,0,0,0,0,9,1"
"201401JI40135,1,1,1,1,33,6,3,0,0,0,0,0,9,1"
"201401JI40135,2,2,1,1,33,6,3,0,0,0,0,0,9,1"
"201401JI40136,1,1,1,2,26,6,3,0,0,0,0,0,9,1"
"201401JI40136,2,2,1,1,52,8,3,0,0,0,0,0,9,1"
"201401JI40137,1,1,1,1,21,5,3,0,0,0,0,0,9,1"
"201401JI40138,1,1,1,2,23,5,3,0,0,0,0,0,9,1"
"201401JI40139,2,1,1,1,17,4,3,0,0,0,0,0,1,-1"
"201401JI40140,1,1,3,1,48,8,3,5,1,0,0,2,0,-1"
"201401JI40141,1,1,1,2,31,6,3,0,0,0,0,0,9,1"
"201401JI40142,1,1,2,2,22,5,3,0,0,2,0,0,9,-1"
"201401JI40143,1,1,1,1,33,6,3,0,0,0,0,0,9,1"
"201401JI40143,2,2,1,2,40,7,3,0,0,0,0,0,9,1"
"201401JI40143,2,3,2,2,27,6,3,0,0,2,0,0,9,1"
"201401JI40144,1,1,2,2,15,3,3,0,0,1,0,0,9,1"
"201401JI40145,1,1,1,1,28,6,3,0,0,0,0,0,9,1"
"201401JI40148,1,1,3,2,22,5,3,10,9,0,0,2,0,1"
"201401JI40149,1,1,1,1,31,6,3,0,0,0,0,0,90,-1"
"201401JI40150,1,1,1,1,41,7,3,0,0,0,0,0,5,-1"
"201401JI40152,1,1,1,1,25,5,3,0,0,0,0,0,9,1"
"201401JI40153,1,1,1,1,22,5,3,0,0,0,0,0,9,1"
