"Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type"
"201301BS70406,2,1,1,2,6,3,0,0,0,0,0,2,1"
"201301BS70407,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70408,1,1,1,1,7,3,0,0,0,0,0,1,3"
"201301BS70409,1,1,1,1,7,3,0,0,0,0,0,8,1"
"201301BS70410,2,1,1,2,7,3,0,0,0,0,0,1,1"
"201301BS70411,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70412,1,1,3,1,7,3,9,9,0,0,2,0,1"
"201301BS70413,1,1,3,1,7,3,9,9,0,0,2,0,1"
"201301BS70414,2,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70416,1,1,1,1,-1,3,0,0,0,0,0,9,1"
"201301BS70416,1,2,2,1,-1,3,0,0,1,0,0,9,1"
"201301BS70417,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70418,2,1,1,1,7,3,0,0,0,0,0,5,1"
"201301BS70419,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70420,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70421,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70422,2,1,1,1,5,2,0,0,0,0,0,1,1"
"201301BS70423,2,1,1,1,3,3,0,0,0,0,0,1,1"
"201301BS70424,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70425,1,1,1,2,7,3,0,0,0,0,0,1,1"
"201301BS70426,2,1,1,2,8,2,0,0,0,0,0,3,1"
"201301BS70427,1,1,3,1,8,3,5,1,0,0,2,0,1"
"201301BS70429,1,1,2,2,8,3,0,0,1,0,0,9,1"
"201301BS70430,1,1,1,2,6,3,0,0,0,0,0,4,1"
"201301BS70431,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70432,1,1,3,1,9,3,1,1,0,0,2,0,1"
"201301BS70432,1,2,3,2,9,3,1,1,0,0,2,0,1"
"201301BS70433,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70434,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70435,1,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70436,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70437,1,1,2,2,11,3,0,0,0,2,0,11,1"
"201301BS70438,2,1,1,1,11,3,0,0,0,0,0,1,1"
"201301BS70439,1,1,3,2,8,3,1,1,0,0,2,0,1"
"201301BS70440,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70441,1,1,1,1,8,3,0,0,0,0,0,5,1"
"201301BS70442,1,1,3,1,6,3,6,9,0,0,2,0,1"
"201301BS70443,1,1,1,1,5,2,0,0,0,0,0,1,1"
"201301BS70444,1,1,1,1,8,3,0,0,0,0,0,4,1"
"201301BS70445,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201301BS70447,1,1,3,1,2,2,4,1,0,0,2,0,1"
"201301BS70448,2,1,1,1,8,3,0,0,0,0,0,5,1"
"201301BS70449,2,1,1,2,7,3,0,0,0,0,0,1,1"
"201301BS70453,1,1,1,1,6,3,0,0,0,0,0,19,1"
"201301BS70454,1,1,3,1,6,3,5,1,0,0,2,0,-1"
"201301BS70455,2,1,2,2,6,3,0,0,0,0,0,3,1"
"201301BS70456,2,1,1,2,8,3,0,0,0,0,0,1,1"
"201301BS70457,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70459,1,1,1,1,9,3,0,0,0,0,0,9,1"
"201301BS70460,1,1,2,1,6,2,0,0,0,3,0,11,1"
"201301BS70461,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201301BS70463,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70464,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70465,1,1,2,1,11,3,0,0,0,3,0,11,-1"
"201301BS70466,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70467,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70469,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70471,2,1,1,2,8,3,0,0,0,0,0,1,1"
"201301BS70472,1,1,1,1,6,3,0,0,0,0,0,19,3"
"201301BS70474,1,1,1,2,11,3,0,0,0,0,0,9,1"
"201301BS70475,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201301BS70475,3,2,1,2,7,3,0,0,0,0,0,9,1"
"201301BS70475,3,3,2,2,3,3,0,0,2,0,0,9,1"
"201301BS70476,1,1,3,1,5,3,9,9,0,0,2,0,1"
"201301BS70477,1,1,1,1,7,2,0,0,0,0,0,1,-1"
"201301BS70478,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301BS70479,1,1,1,1,8,3,0,0,0,0,0,21,1"
"201301BS70480,2,1,1,1,8,3,0,0,0,0,0,8,1"
"201301BS70481,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301BS70481,2,2,1,1,9,3,0,0,0,0,0,9,1"
"201301BS70482,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70491,1,1,1,1,8,3,0,0,0,0,0,8,1"
"201301BS70491,2,2,1,1,4,3,0,0,0,0,0,9,-1"
"201301BS70492,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70493,2,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70494,1,1,1,1,8,3,0,0,0,0,0,5,-1"
"201301BS70495,1,1,3,2,8,3,5,1,0,0,2,0,1"
"201301BS70496,2,1,1,1,8,2,0,0,0,0,0,4,1"
"201301BS70497,1,1,2,2,7,3,0,0,0,3,0,11,1"
"201301BS70499,1,1,2,1,5,3,0,0,1,0,0,9,1"
"201301BS70500,1,1,3,1,5,3,9,9,0,0,2,0,1"
"201301BS70501,1,1,1,1,8,3,0,0,0,0,0,8,1"
"201301BS70502,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70503,2,1,1,1,8,2,0,0,0,0,0,1,1"
"201301BS70504,1,1,3,2,5,3,1,3,0,0,2,0,1"
"201301BS70505,2,1,1,1,5,3,0,0,0,0,0,3,-1"
"201301BS70506,1,1,3,2,7,3,1,1,0,0,2,0,1"
"201301BS70507,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70508,1,1,3,1,6,3,4,1,0,0,2,0,1"
"201301BS70509,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70509,2,2,2,1,5,3,0,0,1,0,0,9,1"
"201301BS70510,2,1,1,1,-1,3,0,0,0,0,0,1,-1"
"201301BS70511,2,1,1,1,3,3,0,0,0,0,0,1,1"
"201301BS70512,2,1,1,1,9,2,0,0,0,0,0,5,1"
"201301BS70513,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70514,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70515,2,1,1,1,4,3,0,0,0,0,0,2,1"
"201301BS70516,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70517,1,1,1,1,7,3,0,0,0,0,0,11,1"
"201301BS70517,1,2,2,2,5,3,0,0,0,4,0,11,1"
"201301BS70518,1,1,3,1,6,3,4,2,0,0,2,0,1"
"201301BS70519,1,1,1,1,5,3,0,0,0,0,0,3,-1"
"201301BS70522,1,1,3,2,10,3,4,2,0,0,2,0,1"
"201301BS70523,1,1,1,1,7,3,0,0,0,0,0,3,1"
"201301BS70524,2,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70525,1,1,1,1,5,3,0,0,0,0,0,2,-1"
"201301BS70525,1,2,3,2,8,3,5,4,0,0,2,0,1"
"201301BS70526,1,1,3,2,6,3,4,3,0,0,2,0,1"
"201301BS70527,2,1,1,2,7,3,0,0,0,0,0,3,1"
"201301BS70528,1,1,1,1,9,3,0,0,0,0,0,8,1"
"201301BS70529,1,1,3,2,5,3,1,1,0,0,2,0,1"
"201301BS70531,2,1,1,1,8,3,0,0,0,0,0,8,1"
"201301BS70532,1,1,2,1,7,3,0,0,2,0,0,8,1"
"201301BS70533,2,1,1,2,7,3,0,0,0,0,0,19,1"
"201301BS70534,1,1,2,2,8,3,0,0,0,1,0,11,1"
"201301BS70535,1,1,3,2,6,2,9,8,0,0,2,0,-1"
"201301BS70536,1,1,3,1,3,2,4,4,0,0,2,0,1"
"201301BS70537,1,1,3,1,6,2,1,2,0,0,2,0,1"
"201301BS70538,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201301BS70539,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70540,1,1,1,1,4,3,0,0,0,0,0,1,1"
"201301BS70541,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301BS70541,2,2,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70542,1,1,1,1,4,3,0,0,0,0,0,9,1"
"201301BS70543,1,1,1,2,6,2,0,0,0,0,0,1,1"
"201301BS70545,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201301BS70545,1,2,2,2,-1,3,0,0,1,0,0,9,1"
"201301BS70547,1,1,3,2,9,3,7,9,0,0,2,0,-1"
"201301BS70548,1,1,1,1,7,3,0,0,0,0,0,11,1"
"201301BS70548,1,2,2,1,8,3,0,0,0,4,0,11,-1"
"201301BS70548,1,3,2,2,7,3,0,0,0,4,0,11,1"
"201301BS70548,2,4,1,2,6,2,0,0,0,0,0,9,1"
"201301BS70548,2,5,2,1,6,2,0,0,1,0,0,9,1"
"201301BS70548,3,6,2,1,9,3,0,0,0,4,0,11,-1"
"201301BS70548,4,7,1,1,7,3,0,0,0,0,0,9,1"
"201301BS70548,5,8,1,1,9,2,0,0,0,0,0,11,1"
"201301BS70549,2,1,1,1,4,3,0,0,0,0,0,3,-1"
"201301BS70550,1,1,3,2,8,3,9,8,0,0,2,0,1"
"201301BS70551,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201301BS70552,1,1,3,1,1,3,5,1,0,0,2,0,1"
"201301BS70553,1,1,1,1,7,3,0,0,0,0,0,4,1"
"201301BS70554,1,1,3,2,8,2,1,1,0,0,2,0,-1"
"201301BS70555,1,1,2,2,8,3,0,0,0,3,0,11,1"
"201301BS70557,2,1,1,1,6,3,0,0,0,0,0,1,-1"
"201301BS70558,1,1,1,1,6,3,0,0,0,0,0,4,1"
"201301BS70559,1,1,3,2,11,3,1,2,0,0,2,0,1"
"201301BS70560,1,1,1,2,8,3,0,0,0,0,0,1,1"
"201301BS70561,1,1,1,1,7,3,0,0,0,0,0,5,1"
"201301BS70562,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70564,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301BS70564,1,2,2,1,6,3,0,0,1,0,0,9,1"
"201301BS70565,1,1,1,1,5,3,0,0,0,0,0,1,1"
"201301BS70566,1,1,3,2,6,3,1,1,0,0,2,0,1"
"201301BS70567,1,1,1,1,8,3,0,0,0,0,0,5,1"
"201301BS70568,2,1,1,1,-1,3,0,0,0,0,0,5,1"
"201301BS70569,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70570,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301BS70571,1,1,3,1,8,2,4,4,0,0,2,0,1"
"201301BS70571,1,2,1,1,7,3,0,0,0,0,0,5,-1"
"201301BS70572,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70573,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201301BS70574,1,1,3,1,8,3,5,1,0,0,2,0,1"
"201301BS70575,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70577,2,1,1,2,5,2,0,0,0,0,0,1,1"
"201301BS70579,2,1,1,1,-1,3,0,0,0,0,0,1,1"
"201301BS70580,2,1,1,2,7,3,0,0,0,0,0,1,1"
"201301BS70581,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70582,1,1,1,1,5,3,0,0,0,0,0,5,1"
"201301BS70583,1,1,3,2,6,3,5,1,0,0,2,0,1"
"201301BS70584,1,1,3,1,2,3,1,3,0,0,2,0,1"
"201301BS70585,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70586,2,1,1,2,5,3,0,0,0,0,0,1,1"
"201301BS70587,2,1,1,1,9,3,0,0,0,0,0,1,1"
"201301BS70588,1,1,3,2,7,3,5,1,0,0,2,0,1"
"201301BS70590,1,1,3,2,-1,3,6,9,0,0,2,0,-1"
"201301BS70592,2,1,1,1,4,3,0,0,0,0,0,3,1"
"201301BS70593,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70595,2,1,1,1,8,3,0,0,0,0,0,11,1"
"201301BS70598,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70599,1,1,1,1,5,3,0,0,0,0,0,1,1"
"201301BS70600,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70600,1,2,3,2,4,3,5,2,0,0,2,0,1"
"201301BS70601,1,1,1,1,7,2,0,0,0,0,0,5,3"
"201301BS70602,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70603,1,1,1,2,10,3,0,0,0,0,0,9,3"
"201301BS70604,2,1,1,1,4,3,0,0,0,0,0,4,-1"
"201301BS70606,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301BS70606,1,2,3,1,3,3,5,4,0,0,2,0,1"
"201301BS70608,2,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70609,1,1,3,1,3,3,9,5,0,0,2,0,1"
"201301BS70610,1,1,3,2,6,3,4,4,0,0,2,0,1"
"201301BS70611,1,1,1,1,5,3,0,0,0,0,0,1,1"
"201301BS70612,2,1,1,2,5,3,0,0,0,0,0,1,1"
"201301BS70613,1,1,2,1,8,3,0,0,1,0,0,9,1"
"201301BS70615,1,1,2,2,10,3,0,0,1,0,0,9,1"
"201301BS70616,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70617,1,1,1,1,8,3,0,0,0,0,0,5,1"
"201301BS70618,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201301BS70618,1,2,2,1,1,3,0,0,1,0,0,9,1"
"201301BS70620,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70621,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201301BS70621,2,2,2,1,6,3,0,0,2,0,0,9,1"
"201301BS70623,1,1,2,2,7,3,0,0,1,0,0,9,1"
"201301BS70624,2,1,1,1,8,3,0,0,0,0,0,5,1"
"201301BS70625,1,1,3,2,7,3,4,1,0,0,2,0,1"
"201301BS70626,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70627,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301BS70628,1,1,1,1,7,3,0,0,0,0,0,3,1"
"201301BS70630,1,1,3,1,5,3,1,3,0,0,2,0,-1"
"201301BS70631,1,1,3,1,7,3,10,9,0,0,2,0,-1"
"201301BS70633,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70634,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70635,1,1,3,2,5,3,10,3,0,0,2,0,1"
"201301BS70636,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70637,1,1,1,1,10,3,0,0,0,0,0,9,1"
"201301BS70638,1,1,1,1,4,3,0,0,0,0,0,1,-1"
"201301BS70641,2,1,1,1,9,3,0,0,0,0,0,8,-1"
"201301BS70642,2,1,1,1,7,3,0,0,0,0,0,4,1"
"201301BS70643,1,1,1,1,6,3,0,0,0,0,0,5,-1"
"201301BS70644,1,1,3,2,7,3,5,1,0,0,2,0,-1"
"201301BS70645,1,1,1,2,7,3,0,0,0,0,0,1,1"
"201301BS70646,1,1,1,1,9,3,0,0,0,0,0,8,1"
"201301BS70646,1,2,2,2,10,3,0,0,1,0,0,8,1"
"201301BS70647,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70648,2,1,1,2,8,3,0,0,0,0,0,1,1"
"201301BS70650,1,1,3,1,7,3,1,1,0,0,2,0,1"
"201301BS70651,1,1,3,1,3,3,5,1,0,0,2,0,1"
"201301BS70652,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201301BS70653,2,1,2,1,6,3,0,0,2,0,0,8,1"
"201301BS70654,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70655,1,1,3,1,6,3,1,1,0,0,2,0,1"
"201301BS70656,1,1,1,2,5,3,0,0,0,0,0,1,1"
"201301BS70657,1,1,3,1,9,3,6,9,0,0,2,0,-1"
"201301BS70658,1,1,1,1,6,2,0,0,0,0,0,5,1"
"201301BS70661,2,1,1,1,8,3,0,0,0,0,0,3,1"
"201301BS70662,1,1,1,1,8,2,0,0,0,0,0,1,1"
"201301BS70664,1,1,3,2,6,3,5,1,0,0,2,0,1"
"201301BS70665,1,1,3,1,7,3,9,9,0,0,2,0,1"
"201301BS70665,2,2,1,1,10,3,0,0,0,0,0,9,1"
"201301BS70667,2,1,1,1,-1,3,0,0,0,0,0,3,1"
"201301BS70669,1,1,3,2,6,3,9,6,0,0,2,0,-1"
"201301BS70670,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70671,1,1,1,2,5,3,0,0,0,0,0,90,1"
"201301BS70671,2,2,1,1,7,3,0,0,0,0,0,9,1"
"201301BS70672,2,1,1,2,-1,3,0,0,0,0,0,3,1"
"201301BS70673,1,1,3,2,6,3,1,1,0,0,2,0,1"
"201301BS70674,2,1,2,2,-1,3,0,0,2,0,0,8,3"
"201301BS70675,2,1,1,1,7,3,0,0,0,0,0,2,1"
"201301BS70676,2,1,1,1,7,3,0,0,0,0,0,10,1"
"201301BS70677,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201301BS70678,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70678,1,2,2,1,1,3,0,0,1,0,0,9,1"
"201301BS70679,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70680,1,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70681,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70682,1,1,1,1,7,3,0,0,0,0,0,3,1"
"201301BS70685,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70688,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70689,2,1,1,2,7,3,0,0,0,0,0,1,-1"
"201301BS70690,1,1,1,1,10,3,0,0,0,0,0,9,1"
"201301BS70691,2,1,1,1,7,2,0,0,0,0,0,3,1"
"201301BS70694,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70695,1,1,3,1,9,3,5,1,0,0,2,0,1"
"201301BS70697,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70699,1,1,1,1,7,3,0,0,0,0,0,3,2"
"201301BS70700,1,1,3,1,6,3,1,3,0,0,2,0,1"
"201301BS70701,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70702,1,1,1,1,8,3,0,0,0,0,0,3,1"
"201301BS70703,1,1,1,1,5,3,0,0,0,0,0,8,1"
"201301BS70704,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201301BS70705,1,1,2,2,-1,3,0,0,0,3,0,11,1"
"201301BS70706,1,1,2,2,11,3,0,0,0,1,0,11,1"
"201301BS70707,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201301BS70708,1,1,2,2,5,3,0,0,0,2,0,11,-1"
"201301BS70709,1,1,2,1,10,3,0,0,0,4,0,11,1"
"201301BS70709,1,2,2,2,2,3,0,0,0,4,0,11,-1"
"201301BS70710,1,1,3,2,10,2,4,1,0,0,2,0,-1"
"201301BS70711,2,1,1,1,7,3,0,0,0,0,0,4,1"
"201301BS70712,1,1,1,1,4,3,0,0,0,0,0,3,1"
"201301BS70713,1,1,3,1,7,3,4,1,0,0,2,0,1"
"201301BS70714,1,1,1,2,8,3,0,0,0,0,0,1,1"
"201301BS70716,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70716,2,2,1,1,4,3,0,0,0,0,0,1,1"
"201301BS70716,3,3,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70717,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201301BS70718,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70721,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70722,1,1,3,1,8,3,10,3,0,0,2,0,3"
"201301BS70723,1,1,1,2,7,3,0,0,0,0,0,1,1"
"201301BS70724,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70725,2,1,1,2,8,2,0,0,0,0,0,1,-1"
"201301BS70726,1,1,2,1,-1,3,0,0,2,0,0,8,-1"
"201301BS70727,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70729,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70730,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201301BS70731,1,1,3,2,6,3,1,3,0,0,2,0,1"
"201301BS70733,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70735,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301BS70736,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70737,1,1,3,2,4,3,1,1,0,0,2,0,1"
"201301BS70738,1,1,1,1,5,3,0,0,0,0,0,1,1"
"201301BS70739,1,1,3,2,8,2,1,1,0,0,2,0,-1"
"201301BS70740,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201301BS70742,1,1,3,2,7,2,1,1,0,0,2,0,1"
"201301BS70743,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70744,2,1,1,1,5,3,0,0,0,0,0,3,-1"
"201301BS70745,2,1,1,1,4,3,0,0,0,0,0,2,1"
"201301BS70746,2,1,1,1,-1,3,0,0,0,0,0,90,1"
"201301BS70747,1,1,1,1,8,3,0,0,0,0,0,3,1"
"201301BS70748,1,1,1,1,8,3,0,0,0,0,0,8,1"
"201301BS70750,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70751,1,1,1,1,7,3,0,0,0,0,0,8,1"
"201301BS70752,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70755,1,1,3,1,7,3,5,1,0,0,2,0,-1"
"201301BS70756,1,1,2,2,3,3,0,0,0,0,0,3,1"
"201301BS70757,2,1,1,1,5,3,0,0,0,0,0,9,-1"
"201301BS70758,1,1,1,2,7,3,0,0,0,0,0,1,-1"
"201301BS70759,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301BS70760,1,1,1,1,7,3,0,0,0,0,0,4,1"
"201301BS70761,2,1,1,2,9,3,0,0,0,0,0,5,2"
"201301BS70762,1,1,2,2,5,3,0,0,0,2,0,11,1"
"201301BS70763,1,1,1,1,6,3,0,0,0,0,0,5,1"
"201301BS70764,1,1,1,1,7,3,0,0,0,0,0,2,1"
"201301BS70766,1,1,3,1,11,3,4,1,0,0,2,0,1"
"201301BS70767,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201301BS70770,1,1,1,1,6,3,0,0,0,0,0,5,1"
"201301BS70771,1,1,3,2,9,3,4,3,0,0,2,0,1"
"201301BS70773,1,1,3,1,8,3,9,9,0,0,2,0,1"
"201301BS70774,1,1,3,1,6,3,4,3,0,0,2,0,1"
"201301BS70775,1,1,1,1,10,3,0,0,0,0,0,1,1"
"201301BS70776,2,1,1,1,7,3,0,0,0,0,0,5,-1"
"201301BS70778,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201301BS70779,1,1,3,2,5,3,4,1,0,0,2,0,1"
"201301BS70779,1,2,1,1,8,3,0,0,0,0,0,1,1"
"201301BS70780,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201301BS70781,1,1,3,1,7,3,6,9,0,0,2,0,1"
"201301BS70782,1,1,1,1,6,3,0,0,0,0,0,8,1"
"201301BS70783,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201301BS70783,2,2,2,2,9,3,0,0,2,0,0,8,1"
"201301BS70784,1,1,3,1,4,2,9,9,0,0,2,0,-1"
"201301BS70785,2,1,1,1,7,3,0,0,0,0,0,3,1"
"201301BS70786,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201301BS70788,2,1,1,1,5,3,0,0,0,0,0,19,1"
"201301BS70788,2,2,2,1,5,3,0,0,0,0,0,19,1"
"201301BS70789,1,1,1,2,7,3,0,0,0,0,0,1,1"
"201301BS70790,1,1,2,2,8,3,0,0,1,0,0,9,1"
"201301BS70791,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301BS70791,1,2,2,2,5,2,0,0,1,0,0,9,1"
"201301BS70791,1,3,2,2,3,3,0,0,2,0,0,9,1"
"201301BS70791,1,4,2,1,1,3,0,0,2,0,0,9,1"
"201301BS70792,2,1,1,1,9,3,0,0,0,0,0,1,1"
"201301BS70793,1,1,1,1,6,3,0,0,0,0,0,8,1"
"201301BS70793,1,2,2,2,7,3,0,0,2,0,0,8,-1"
"201301BS70794,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301BS70796,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201301BS70797,1,1,1,2,-1,3,0,0,0,0,0,9,1"
"201301BS70797,1,2,2,2,-1,3,0,0,1,0,0,9,-1"
"201301BS70798,1,1,3,2,11,3,1,4,0,0,2,0,1"
"201301BS70800,3,1,1,1,8,3,0,0,0,0,0,9,1"
"201301BS70801,1,1,2,2,1,3,0,0,0,4,0,11,-1"
"201301BS70802,2,1,1,1,8,3,0,0,0,0,0,5,1"
"201301BS70802,2,2,2,1,7,3,0,0,0,0,0,5,1"
"201301BS79064,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201301CP00001,1,1,1,1,8,3,0,0,0,0,0,4,1"
"201301CP00002,1,1,3,1,7,3,1,3,0,0,2,0,1"
"201301CP00003,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201301CP00005,1,1,3,2,5,3,5,1,0,0,2,0,1"
"201301CP00006,1,1,3,2,5,2,9,6,0,0,2,0,-1"
"201301CP00007,1,1,3,2,6,3,4,1,0,0,2,0,1"
"201301CP00008,2,1,1,1,8,3,0,0,0,0,0,5,3"
"201301CP00009,1,1,2,2,6,3,0,0,0,3,0,11,1"
"201301CP00010,2,1,1,1,6,2,0,0,0,0,0,5,1"
"201301CP00011,1,1,1,1,7,3,0,0,0,0,0,1,3"
"201301CP00012,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201301CP00013,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201301CP00014,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201301CP00015,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201301CP00016,2,1,1,1,7,3,0,0,0,0,0,8,1"
"201301CP00017,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201301CP00018,1,1,1,1,7,2,0,0,0,0,0,3,1"
"201301CP00019,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201301CP00020,2,1,1,1,6,2,0,0,0,0,0,3,1"
"201301CP00022,2,1,1,1,8,3,0,0,0,0,0,5,3"
"201301CP00023,1,1,2,2,5,3,0,0,2,0,0,9,1"
"201301CP00023,1,2,2,2,5,3,0,0,1,0,0,9,1"
"201301CP00024,1,1,3,1,10,2,4,9,0,0,2,0,1"
"201301CP00025,1,1,1,1,7,3,0,0,0,0,0,8,1"
"201301CP00025,2,2,1,1,9,3,0,0,0,0,0,9,1"
"201301CP00026,1,1,3,1,5,3,4,3,0,0,2,0,1"
"201301CP00027,1,1,1,1,6,2,0,0,0,0,0,3,1"
"201301CP00028,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201301CP00029,1,1,2,2,4,3,0,0,1,0,0,9,1"
"201301CP00030,1,1,1,1,5,3,0,0,0,0,0,1,1"
