AADFYear,CP,Road,RCat,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
2013,27827,A6110,PA,53.77298758,-1.580738574,56,185,26207,124,4183,652
2013,27828,A186,PA,54.97970791,-1.673279715,61,71,13333,667,2287,247
2013,27831,A6118,PA,52.57855004,-0.414254302,21,17,1577,2,247,5
2013,27832,A6119,PA,53.76341194,-2.456560292,18,136,18865,72,3130,636
2013,27833,A6120,PA,53.83630905,-1.6215911509999998,38,86,16342,119,2059,231
2013,27839,A6129,PA,51.79302887,-0.210667933,226,164,16639,120,2416,496
2013,27840,A505,PA,51.95378864,-0.26976253699999997,178,92,10867,56,1646,243
2013,27841,A6135,PA,53.49549986,-1.463341774,10,76,7410,100,1541,138
2013,27842,A6136,PA,54.3769377,-1.6304643559999998,29,58,5747,110,1200,610
2013,27843,A6144,PA,53.39067937,-2.452559845,56,41,6545,91,946,126
2013,27844,A6175,PA,53.19260501,-1.3429011419999999,30,61,6619,74,2458,1598
2013,27846,A6079,PA,54.97309924,-2.095262378,50,47,10345,207,2092,217
2013,27848,A629,PA,53.87417064,-1.90946777,29,125,16958,246,2236,423
2013,27851,A449,PA,52.39977989,-2.235848954,65,147,17980,110,3118,544
2013,27852,A537,PA,53.26247742,-2.131885079,101,120,23518,60,2108,636
2013,27854,M67,TM,53.45650747,-2.12194489,0,278,42770,87,9021,3235
2013,27856,A18,PA,53.51496373,-1.1343353520000001,37,111,18050,86,2849,583
2013,27857,A61,PA,53.36966357,-1.464322665,143,147,12543,354,2218,631
2013,27858,A6022,PA,53.48849719,-1.323267175,63,98,13948,375,2411,386
2013,27860,A6133,PA,53.54676498,-1.470239771,26,64,6284,25,1033,261
2013,27863,A2043,PA,51.36151579,-0.21848610100000002,64,133,14149,352,1417,285
2013,27864,A2,TA,51.12985603,1.328749789,6,185,12556,316,2059,2057
2013,27865,M20,TM,51.36119961,0.268028834,0,417,38248,195,9193,6732
2013,27866,M25,TM,51.28544852,0.11084348699999999,0,496,89617,314,17283,13605
2013,27867,A5209,PA,53.5913821,-2.756860305,48,122,10254,18,1744,552
2013,27868,A229,PA,51.27168282,0.520256003,72,392,37513,35,3929,871
2013,27869,A30,TA,50.236191399999996,-5.254726612,9,321,24840,203,5308,1396
2013,27870,A38,TA,53.07368182,-1.408610718,0,147,33992,171,7206,5085
2013,27872,M53,TM,53.25688121,-2.874172619,0,307,58473,140,8570,6420
2013,27874,A413,PA,51.82314623,-0.8145484209999999,38,52,7340,151,903,112
2013,27877,A4174,PA,51.42819597,-2.562350433,122,132,14028,108,2512,790
2013,27878,A120,PA,51.88592019,0.149034116,2,107,15969,78,2891,891
2013,27879,M42,TM,52.46079311,-1.710017291,0,316,108456,360,15231,14090
2013,27880,A4126,PA,52.55280287,-2.099656135,69,26,3779,33,931,40
2013,27881,A6177,PA,53.80478486,-1.773717835,42,50,13395,76,2130,334
2013,27882,A1079,PA,53.80051367,-0.392052674,12,121,12384,87,1738,601
2013,27883,M25,TM,51.68272351,-0.059512269000000007,0,686,76222,425,14419,21934
2013,27884,M58,TM,53.50496302,-2.9211703239999998,0,55,17610,399,4837,2103
2013,27885,A553,PA,53.39776087,-3.043681505,97,87,7848,473,1579,151
2013,27886,A565,PA,53.42963703,-2.995095485,120,192,20656,185,3683,1270
2013,27888,A5029,PA,53.39521468,-3.026324603,160,90,6742,52,951,148
2013,27889,A5030,PA,53.39876415,-3.03167404,48,38,3880,60,863,141
2013,27890,A5036,TA,53.470980299999994,-2.995761298,118,58,19469,237,2923,2614
2013,27891,A5058,PA,53.44625081,-2.9861486580000003,47,59,7198,272,2329,1295
2013,27892,M62,PM,53.40751523,-2.88190703,0,181,47635,265,8992,2698
2013,27894,A35,PA,50.74281559,-2.028293043,12,438,37719,152,6607,1276
2013,27895,M20,TM,51.09180768,1.07605059,0,177,34426,447,6687,7350
2013,27897,A2034,PA,51.08964714,1.157033169,48,114,12806,70,1930,234
2013,27898,A60,PA,52.94707375,-1.1400566140000001,194,271,36192,171,4150,697
2013,27899,A6464,PA,52.93706687,-1.215201371,343,170,15081,308,2427,407
2013,27900,M69,TM,52.57413468,-1.26172815,0,78,45538,82,8485,4390
2013,27902,A417,PA,51.65261008,-1.585107729,27,51,6035,76,1049,329
2013,27905,A51,PA,52.63158979999999,-1.705492257,53,131,23255,232,3664,735
2013,27906,A343,PA,51.21789375,-1.500252834,15,107,10030,27,1434,255
2013,27909,A69,TA,54.98136652,-2.095282005,1,59,15362,167,2589,1495
2013,27910,A374,PA,50.38569645,-4.093017744,437,917,44197,717,8304,1876
2013,27913,A1112,PA,51.55025779,0.162025254,73,232,18615,207,1852,934
2013,27916,A176,PA,51.61092902,0.417097226,49,83,13550,84,2258,310
2013,27917,A12,PA,51.53164548,-0.018364196,0,2154,71056,589,17789,4180
2013,27918,A1080,PA,51.60228622,-0.089658171,94,384,27956,1040,3451,957
2013,27919,A5123,PA,52.24213436,-0.885888406,215,85,11348,354,1311,193
2013,27920,A509,PA,52.28521683,-0.712462303,4,166,18762,28,2954,1340
2013,27922,A45,PA,52.236709000000005,-0.911490382,205,121,17580,573,2914,748
2013,27923,M25,TM,51.47930715,-0.503344964,0,2461,186314,1256,22484,15070
2013,27926,A137,PA,51.89068481,0.9210241920000001,125,65,4134,76,705,97
2013,27927,A5085,PA,53.77509337,-2.699467119,82,250,15579,40,2070,325
2013,27928,A6063,PA,53.76435697,-2.690945112,164,77,9586,600,1886,306
2013,27930,A65,PA,53.96181135,-1.923757717,7,51,6902,40,856,357
2013,27931,A13,TA,51.50532247,0.33858535700000003,1,563,58253,115,11907,8905
2013,27932,A63,TA,53.74092207,-0.33974151399999997,53,385,38181,92,7005,4915
2013,27933,A1173,PA,53.57311855,-0.20465532,9,27,2960,31,520,369
2013,27934,A6,PA,52.76589559,-1.199059036,189,157,14248,359,2913,538
2013,27938,A601,PA,52.91736865,-1.4720000930000001,169,199,25613,57,2495,281
2013,27940,A58,PA,53.61973974,-2.157186692,25,108,21600,52,2999,536
2013,27942,A579,PA,53.54971324,-2.468941151,141,131,13883,351,1875,318
2013,27945,A5062,PA,53.48826074,-2.637466604,42,18,6377,300,921,149
2013,27947,A442,PA,52.38894549,-2.2579788069999998,25,145,15744,122,1849,557
2013,27948,A451,PA,52.37951109,-2.255573255,59,195,26302,204,3995,685
2013,27950,A4390,PA,52.19468686,-1.711750439,214,107,14146,106,1213,342
2013,27953,A4178,PA,51.65460541,-0.401530248,92,121,9124,117,1283,162
2013,27954,A329,PA,51.45423432,-0.978844917,35,386,41019,339,5627,1281
2013,27956,A38,PA,51.01194,-3.1061070039999996,171,212,17623,37,2140,220
2013,27957,A360,PA,51.35077919,-1.994207006,99,80,8475,327,1306,130
2013,27958,A361,PA,51.35374645,-1.994206649,138,180,13221,39,2956,649
2013,27959,A1211,PA,51.51551234,-0.078878134,323,570,3069,525,1086,188
2013,27960,A200,PA,51.49984776,-0.07233297799999999,3026,1210,8810,886,2210,759
2013,27962,A5,PA,52.68248693,-2.4350679530000003,43,102,13300,347,1453,225
2013,27963,A505,PA,52.06329009,-0.017528476,4,189,24155,77,4052,1445
2013,27964,A17,PA,52.74618528,0.369341432,1,150,10680,85,2428,1869
2013,27965,A414,PA,51.76042439,0.127128818,6,190,18664,50,3209,1777
2013,27966,A614,PA,53.99911681,-0.45672489,6,197,7583,74,1453,745
2013,27967,A678,PA,53.79825732,-2.3278920480000003,35,59,5481,114,925,224
2013,27968,A528,PA,52.73467413,-2.746671135,120,92,8539,131,1870,184
2013,27973,A6,PA,53.37647135,-2.1151018059999998,163,121,25271,362,3711,1548
2013,27974,A34,PA,53.48142729999999,-2.251606082,87,51,6505,771,894,213
2013,27975,A34,PA,53.48025081,-2.255366154,250,120,10494,111,1012,150
2013,27977,A58,PA,53.48691256,-2.637446382,43,86,8941,256,1917,543
2013,27978,A576,PA,53.50181468,-2.259264806,193,69,11089,224,2435,614
2013,27979,A664,PA,53.54734185,-2.197666156,80,147,20688,814,2947,557
2013,27980,A665,PA,53.50904018,-2.242722739,170,63,13476,724,1813,373
2013,27981,A669,PA,53.53912423,-2.031648576,34,25,8962,256,1500,202
2013,27983,A5145,PA,53.4105174,-2.169952153,176,74,15876,427,2178,559
2013,27984,A5185,PA,53.48728328,-2.3209658230000003,71,45,8529,134,868,145
2013,27985,A6017,PA,53.41845569,-2.106789495,55,90,17892,246,2624,544
2013,27987,A6044,PA,53.52671551,-2.257908532,61,84,14255,31,2495,247
2013,27988,A602,PA,51.94394417,-0.282144735,62,117,18654,110,2746,803
2013,27990,A30,PA,51.43695029,-0.535820765,9,542,37909,173,5517,1338
2013,27992,A56,PA,53.48386608,-2.245894141,288,71,10785,1252,1447,328
2013,27995,A358,PA,51.02468219,-3.0898700160000003,56,390,23412,41,4294,792
2013,27997,A6,PA,52.12934334,-0.46750557299999995,158,161,14208,61,1881,361
2013,27998,A679,PA,53.76559337,-2.341290452,51,98,10647,132,2141,497
2013,27999,A46,PA,51.74864706,-2.220821748,121,206,16090,266,2327,141
2013,28000,A167,PA,54.527391599999994,-1.551295296,42,158,21658,1066,2904,455
2013,28001,A680,PA,53.74783862,-2.357826592,53,100,11554,226,1637,383
2013,28002,A630,PA,53.42309352,-1.362076764,28,152,20692,115,3690,1216
2013,28003,A58,PA,53.79611364,-1.5630496980000002,201,376,71566,1139,10823,1111
2013,28004,A62,PA,53.65020264,-1.780596801,54,118,14970,185,1994,178
2013,28005,A643,PA,53.78355007,-1.5684920009999999,42,188,34353,111,6998,1100
2013,28007,A180,TA,53.59624432,-0.188261082,2,148,23075,100,6013,2569
2013,28008,A1165,PA,53.74475405,-0.324425939,49,104,9117,102,2362,813
2013,28011,M65,TM,53.7862343,-2.2845420659999998,0,123,43294,150,6447,2603
2013,28013,A19,TA,54.63298084,-1.30440978,1,77,36040,121,6743,3558
2013,28014,A61,PA,52.92688079,-1.464268196,7,230,20960,83,3613,1248
2013,28015,M602,TM,53.48371975,-2.308883373,0,251,44735,186,8496,2977
2013,28017,A6131,PA,53.94610606,-2.013675789,75,58,13300,185,2943,583
2013,28018,M27,TM,50.96018914,-1.4064823990000002,0,198,42626,199,8130,6309
2013,28020,A15,PA,52.55878375,-0.24930121600000002,310,120,6606,318,790,150
2013,28021,A605,PA,52.56592423,-0.245770853,480,102,9147,286,1789,212
2013,28022,A22,PA,51.25444825,-0.056818917000000004,8,329,20915,72,4000,1290
2013,28023,A37,PA,51.16971215,-2.536314436,8,92,8791,43,1796,1164
2013,28024,A4536,PA,52.22634721,-2.1924716980000003,45,89,6855,31,1048,212
2013,28028,A1,TA,55.77932103,-2.028703055,3,60,7765,70,1443,1094
2013,28030,A61,PA,54.23442818,-1.341810114,62,95,6068,47,1030,133
2013,28032,A49,PA,53.08495799999999,-2.665081948,11,139,5757,28,1141,655
2013,28034,A50,PA,53.30286118,-2.37435088,117,119,23063,114,2465,775
2013,28038,A421,PA,51.9911547,-0.994044651,10,120,16158,88,2484,1243
2013,28039,A41,PA,52.50428436,-1.9395542559999999,76,62,12882,892,2039,430
2013,28042,A4540,PA,52.47160115,-1.8757084030000002,36,250,26571,76,4078,1069
2013,28045,A444,PA,52.5246188,-1.472165173,11,112,13859,396,1674,448
2013,28048,A246,PA,51.23854075,-0.561753732,92,51,5491,33,759,100
2013,28049,M25,TM,51.68921863,0.08617088699999999,0,518,78037,389,15544,17052
2013,28051,A145,PA,52.42021163,1.57227983,19,139,3512,57,691,235
2013,28052,M1,TM,53.41760436,-1.4062442880000001,0,400,86647,471,15763,11030
2013,28053,M11,TM,52.06955144,0.18760753,0,67,17657,87,3422,2088
2013,28057,A180,TA,53.57890699,-0.113475113,1,121,23131,134,5067,2754
2013,28058,A4092,PA,52.48667177,-1.95724989,28,23,6927,829,830,88
2013,28059,A3088,PA,50.93368421,-2.6559774640000002,180,208,14871,36,3128,484
2013,28063,M6,TM,54.4367051,-2.593678394,0,42,3936,100,1235,1121
2013,28071,A416,PA,51.73523756,-0.589139576,23,117,8705,44,1474,313
2013,28073,A505,PA,51.87015251,-0.396456104,6,82,12291,177,1751,498
2013,28074,A3040,PA,50.7368824,-1.918168355,96,197,15031,149,2833,320
2013,28076,A316,TA,51.42159441,-0.41305244700000004,54,903,46560,207,7748,1682
2013,28077,A4008,PA,51.61538498,-0.360659854,13,69,14996,39,1326,340
2013,28085,A4017,PA,51.46384365,-2.514321022,124,49,4683,115,1075,65
2013,28091,A1199,PA,51.54715033,-0.092790669,779,690,9663,646,2505,1201
2013,28092,A106,PA,51.54490167,-0.030710634,384,919,25772,833,6092,764
2013,28099,A329,PA,51.41522345,-0.756822399,182,96,11547,52,1144,272
2013,28100,A4155,PA,51.46459936,-0.9775195729999999,362,183,23089,258,3476,910
2013,28104,A390,PA,50.40506920000001,-4.675136512,19,73,6717,60,1179,271
2013,28105,A374,PA,50.37445115,-4.141058607,219,524,19290,471,2753,311
2013,28108,A205,PA,51.49090033,-0.283598415,524,720,19235,676,4122,1268
2013,28109,A3220,PA,51.49496412,-0.200754851,412,582,11298,191,2619,689
2013,28110,A3220,PA,51.48335633,-0.174667918,1860,1373,7872,1290,2847,384
2013,28114,A308,PA,51.41294904,-0.36566761,76,341,18615,33,2243,631
2013,28118,A4020,PA,51.5335922,-0.454750456,244,350,37076,446,5995,1005
2013,28119,A219,PA,51.523593,-0.232493222,692,858,20520,445,4167,1306
2013,28121,A5204,PA,51.51809781,-0.139407468,1523,1436,6957,5,3035,474
2013,28123,A301,PA,51.50620211,-0.114718104,8620,2468,14577,4516,4938,829
2013,28128,A540,PA,53.38296146,-3.184644358,170,56,9606,209,1453,142
2013,28130,A565,PA,53.44756513,-3.0010405689999997,260,274,27700,161,4572,2218
2013,28133,A226,PA,51.44410353,0.21225376699999998,48,136,7639,384,786,129
2013,28136,A2033,PA,51.08105568,1.17896781,154,176,10659,205,1594,126
2013,28139,A28,PA,51.15281733,0.873632125,85,61,10553,215,1632,149
2013,28140,M6,TM,53.98181176,-2.783517657,0,63,13473,265,2432,1257
2013,28141,A588,PA,53.84603567,-2.989443187,38,19,2434,75,334,20
2013,28143,A442,PA,52.70701377,-2.462766951,0,154,19910,100,3198,1169
2013,28147,A491,PA,52.45979692,-2.147571248,34,161,22529,382,2827,415
2013,28148,A335,PA,50.97354983,-1.3818145130000001,155,111,10585,92,2477,569
2013,28149,A340,PA,51.26374717,-1.106331314,12,221,24213,62,2128,386
2013,28150,A30,PA,51.2017586,-1.201282899,5,27,2402,14,332,105
2013,28154,A1,TA,55.60848173,-1.824414032,0,50,6379,68,1324,1224
2013,28156,A3021,PA,50.72944982,-1.264597153,119,412,11498,146,1793,432
2013,28159,M27,TM,50.84457441,-1.089788783,0,284,33506,178,4567,852
2013,28163,A1036,PA,53.96063804,-1.086417896,1872,235,7544,790,1397,89
2013,28164,A1171,PA,55.06672843,-1.584274451,17,54,6758,17,1014,183
2013,28168,A177,PA,54.76841744,-1.5663220569999998,76,90,13085,195,1605,289
2013,28169,A183,PA,54.90173038,-1.402741407,64,27,8529,672,1152,95
2013,28172,A6102,PA,53.41018271,-1.501272341,79,112,9597,25,1021,184
2013,28174,A559,PA,53.27322546,-2.4567610159999997,9,63,6510,15,1111,435
2013,28176,A52,PA,53.00780906,-2.186932949,39,55,6722,148,982,172
2013,28185,A1029,PA,53.57868887,-0.62504286,134,128,13616,130,2639,1114
2013,28188,A456,PA,52.38987142,-2.245347261,18,136,23863,42,3233,736
2013,28190,A131,PA,52.03820563,0.729116653,47,115,8238,94,1579,242
2013,28194,A24,PA,51.16212804,-0.330654606,9,162,11592,41,2009,464
2013,28204,A4189,PA,52.29891401,-1.888597116,13,47,13337,2,1317,254
2013,28206,A5128,PA,52.29938472,-0.7065520759999999,91,33,9101,248,939,77
2013,28210,A2205,PA,51.49730906,-0.082035237,540,290,2241,15,721,99
2013,28211,A302,PA,51.49696887,-0.10425068300000001,50,197,2756,47,743,315
2013,28212,A1202,PA,51.52360951,-0.079113973,2448,2405,20658,557,4226,1646
2013,28214,A4208,PA,51.51585877,-0.106262576,666,453,5199,127,1203,397
2013,28216,A502,PA,51.54290988,-0.144063186,698,695,8788,759,2388,405
2013,28221,A40,PA,51.8925699,-2.0744264340000003,196,119,9375,111,1311,183
2013,28232,A148,PA,52.75733760000001,0.417759024,606,232,16304,490,2254,98
2013,28233,A149,PA,52.81924072,1.383880478,28,68,7841,77,1692,322
2013,28236,A1150,PA,54.5423978,-1.506892886,24,171,14326,167,2427,1016
2013,28237,A658,PA,53.90280862,-1.629620532,100,172,16131,164,2604,636
2013,28238,A580,PA,53.47239343,-2.724609431,50,185,25518,173,4881,1902
2013,28239,A5029,PA,53.39770293,-3.024429337,115,142,6047,78,1033,160
2013,28244,A676,PA,53.58214958,-2.42394157,108,52,12961,334,1541,318
2013,28245,A676,PA,53.57443575,-2.434465755,32,36,9364,236,983,172
2013,28246,A6010,PA,53.45363942,-2.2122889409999997,275,44,8691,133,1167,112
2013,28247,M18,TM,53.39493959,-1.2796367990000002,0,72,29312,66,6936,3707
2013,28249,A61,PA,53.24896748,-1.423117846,12,294,34212,142,4766,1374
2013,28255,A5250,PA,52.91053781,-1.492900885,89,47,14166,413,1416,149
2013,28256,A451,PA,52.34130932,-2.2766505390000003,37,144,15223,139,2916,346
2013,28257,A4025,PA,52.33991061,-2.275041947,52,163,12226,164,2330,515
2013,28258,A459,PA,52.44711326,-2.048950767,22,75,14555,992,2021,119
2013,28261,A508,PA,52.25624408,-0.900625042,108,81,9008,323,1158,349
2013,28262,A5028,PA,52.28866272,-0.598925652,35,115,10768,136,1461,143
2013,28263,A46,PA,51.74078259,-2.228777772,54,153,10578,86,2214,349
2013,28264,A415,PA,51.67083497,-1.281185204,189,142,7358,289,1035,163
2013,28268,A363,PA,51.31821881,-2.210883096,93,133,9885,73,1111,220
2013,28269,A4,PA,51.52233672,-0.728366684,90,180,16900,106,1774,307
2013,28270,A329,PA,51.41095056,-0.830946243,67,55,10941,157,1454,416
2013,28273,M2,TM,51.32775579,0.6633663320000001,0,151,15864,182,5639,2237
2013,28275,A217,PA,51.20449122,-0.197781729,7,110,9771,38,1198,385
2013,28276,A264,PA,51.06708337,-0.36122255600000003,22,127,24646,83,3568,1136
2013,28278,A337,PA,50.87074534,-1.579363695,13,146,6683,33,1106,204
2013,28280,A259,PA,50.79325829,0.049142883,28,95,12692,184,2444,283
2013,28281,A259,TA,50.84549069,0.493660693,37,221,17661,221,3369,609
2013,28282,A2102,PA,50.86148174,0.556844731,56,82,6480,315,1351,75
2013,28285,A1231,PA,54.90074523,-1.385384213,74,36,8223,914,1134,136
2013,28289,A647,PA,53.79596020000001,-1.5703382559999999,128,63,3116,201,922,127
2013,28291,A58,PA,53.80296971,-1.545623477,197,45,10050,57,779,78
2013,28292,A1036,PA,53.96404618,-1.076054597,2234,220,13021,479,1727,251
2013,28295,A5038,PA,53.41019167,-2.986713253,34,19,1599,147,296,40
2013,28297,A5053,PA,53.41331681,-2.985988218,23,270,21913,124,3320,722
2013,28300,A560,PA,53.40714991,-2.167682367,46,45,8398,52,1424,377
2013,28302,A57,PA,53.35335689,-1.305337212,13,179,20592,178,3894,1014
2013,28303,A60,PA,52.94887355,-1.140318594,527,307,36868,227,4570,630
2013,28309,A307,PA,51.46096625,-0.302859695,79,111,2922,917,558,242
2013,28313,A201,PA,51.52908815,-0.11752126,137,954,7579,139,2183,625
2013,28317,A428,PA,52.13861795,-0.46785945799999995,251,74,12426,366,1954,386
2013,28319,A411,PA,51.65942413,-0.398816104,123,235,21758,341,2007,361
2013,28320,A36,PA,51.38751013,-2.349406236,409,66,4775,140,707,133
2013,28322,M3,TM,51.31688074,-0.759769087,0,75,16199,88,2947,2062
2013,28323,A325,PA,51.21916729,-0.7843043890000001,36,39,8222,68,1179,181
2013,28325,A264,PA,51.13254804,0.260808043,85,115,8672,103,1150,219
2013,28326,A259,PA,51.08223132,1.170794253,62,137,10772,357,1148,137
2013,28328,A292,PA,51.14769163,0.875415685,145,90,13832,430,2285,247
2013,28331,A350,PA,50.8730299,-2.171913954,31,115,9073,105,1828,426
2013,28332,A3049,PA,50.75395844,-1.94792231,289,563,25905,50,4013,959
2013,28333,A3022,PA,50.4607969,-3.5402069560000005,243,373,18786,353,2418,260
2013,28348,A420,PA,51.45824906,-2.576537281,242,243,8703,490,1463,127
2013,28349,A413,PA,51.76714593,-0.759497746,18,119,11916,52,1781,327
2013,28350,A1307,PA,52.21122398,0.110981038,655,178,8791,17,1224,242
2013,28351,A5093,PA,54.21136128,-3.304835742,23,18,1546,13,278,74
2013,28353,A381,PA,50.47321867,-3.6426709710000003,5,78,5632,70,1260,182
2013,28356,A326,PA,50.90534175,-1.504315894,7,264,23304,123,3114,1074
2013,28357,A40,TA,51.89334764,-2.495482011,4,91,3450,60,824,279
2013,28359,A590,TA,54.26716206,-2.775332974,6,139,15032,141,2930,921
2013,28361,A63,TA,53.73092349,-0.36439069,3,301,43026,309,6736,4916
2013,28363,A570,TA,53.56849602,-2.8829133010000003,41,76,10092,205,1357,485
2013,28365,A46,PA,53.24750801,-0.562738254,2,159,24024,124,2605,2376
2013,28366,A6121,PA,52.722276,-0.431996861,9,113,5634,49,818,205
2013,28367,A698,PA,55.76135158,-2.0261082040000002,21,53,5347,26,1106,265
2013,28368,A634,PA,53.37613436,-1.057483427,24,27,5775,42,1124,401
2013,28372,M42,TM,52.52403563,-1.728172356,0,230,67467,238,11505,15750
2013,28373,A36,TA,51.13378486,-1.92991936,0,78,6184,80,1644,998
2013,28377,A4031,PA,52.534864600000006,-1.986688279,50,64,11616,387,1600,281
2013,28379,A503,PA,51.53685459,-0.14214659300000002,1246,727,8016,226,1555,395
2013,28381,A1200,PA,51.52870736,-0.088414645,196,349,2453,653,678,140
2013,28382,A2,PA,51.47550291,-0.035918755,1857,1531,25071,1633,5077,1501
2013,28384,A2043,PA,51.38237833,-0.248285723,124,293,17221,285,2014,463
2013,28385,A118,PA,51.55792976,0.075829037,58,207,27212,159,3447,557
2013,28386,A305,PA,51.46121505,-0.301410932,1026,301,8104,674,1565,352
2013,28387,A200,PA,51.50194289,-0.079448861,273,502,3014,56,967,331
2013,28391,A44,PA,52.19040619,-2.231081151,96,209,15876,241,2200,429
2013,28392,A6,PA,54.05267871,-2.794855993,10,212,13744,55,2738,939
2013,28393,A1067,PA,52.83859997,0.871405717,6,67,10023,46,1650,427
2013,28397,A495,PA,52.87294608,-3.01219662,54,45,5693,93,1114,310
2013,28403,A44,PA,52.19248445,-2.225679226,53,174,15195,371,1761,180
