AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2000,997437,Counted,Manual count,Yorkshire and The Humber,North East Lincolnshire,U,MCU,530894,405616,53.53090298,-0.026677449,103,2,314,0,13,0,1,0,0,0,0,1,330
2000,998028,Counted,Manual count,London,Kingston upon Thames,U,MCU,521050,165350,51.37431301,-0.262243313,44,104,3356,23,206,50,5,2,0,0,1,58,3747
2000,990263,Estimated,Estimated using previous year's AADF on this link,Wales,Carmarthenshire,C2162,MCU,265873,226143,51.91761386,-3.951626513,0,0,139,0,36,8,0,0,1,0,0,9,184
2000,952888,Counted,Manual count,East of England,Norfolk,U,MCU,567008,336938,52.90392908,0.481741442,58,5,778,21,124,11,1,0,1,0,0,13,941
2000,919099,Counted,Manual count,South East,East Sussex,B2099,MB,562944,132513,51.06882464,0.324276228,40,15,4568,40,350,84,12,6,4,0,1,107,5080
2000,946704,Counted,Manual count,East of England,Suffolk,C461,MCU,612720,248710,52.09582213,1.104091876,14,23,1256,3,250,72,41,19,5,18,5,160,1692
2000,963505,Estimated,Estimated using previous year's AADF on this link,East of England,Norfolk,C145,MCU,601241,279771,52.37899175,0.955234872,3,6,319,4,42,1,1,1,0,1,0,4,375
2000,952938,Counted,Manual count,East of England,Norfolk,U,MCU,649292,316072,52.68492601,1.686994581,27,22,1347,28,252,25,7,0,8,0,0,40,1689
2000,966932,Counted,Manual count,West Midlands,Warwickshire,U,MCU,408878,257116,52.21219415,-1.87148533,58,24,459,1,51,12,0,0,0,3,0,15,550
2000,990148,Counted,Manual count,London,Lewisham,B218,MB,536580,175520,51.46218401,-0.035338973,102,551,14534,355,1924,291,36,17,5,0,0,349,17713
2000,950531,Counted,Manual count,North East,Northumberland,B6348,MB,411310,629950,55.56310283,-1.822237911,0,2,237,3,48,15,4,10,8,7,4,48,338
2000,962274,Counted,Manual count,North East,Northumberland,B6303,MB,384000,556000,54.89847081,-2.251014656,32,5,1544,38,220,35,7,0,6,5,0,53,1860
2000,946558,Counted,Manual count,East of England,Hertfordshire,C109,MCU,520295,233012,51.98255485,-0.249796391,64,102,5260,42,564,93,17,15,2,3,0,130,6098
2000,963286,Counted,Manual count,East of England,Hertfordshire,U,MCU,512000,200027,51.68784009,-0.381191132,165,108,6862,156,942,34,3,2,0,1,0,40,8108
2000,950573,Counted,Manual count,North East,Northumberland,B6318,MB,395918,569284,55.0180858,-2.065373191,0,14,1354,7,148,25,11,7,5,3,1,52,1575
2000,965100,Counted,Manual count,East of England,Hertfordshire,C77,MCU,510113,200950,51.69650857,-0.408186303,41,60,4694,80,586,55,1,0,6,8,4,74,5494
2000,961008,Counted,Manual count,London,Hillingdon,U,MCU,509050,192080,51.6169939,-0.426324171,12,6,3785,21,236,11,0,0,0,0,0,11,4059
2000,966059,Counted,Manual count,South East,Buckinghamshire,U,MCU,487390,194650,51.64387113,-0.738439736,25,44,8338,48,659,49,3,0,0,0,0,52,9141
2000,952058,Counted,Manual count,South West,Gloucestershire,U,MCU,358105,209518,51.78274759,-2.608716266,57,30,2523,65,441,71,32,9,11,35,27,185,3244
2000,950499,Counted,Manual count,Scotland,South Lanarkshire,B7016,MB,296400,649070,55.72393078,-3.650975549,0,0,851,17,143,38,9,10,9,13,0,79,1090
2000,942567,Counted,Manual count,South East,Hampshire,C194,MCU,446153,115724,50.93912139,-1.344512564,25,69,5502,14,737,67,3,2,0,4,13,89,6411
2000,955887,Counted,Manual count,South East,Hampshire,C250,MCU,429790,140355,51.16167553,-1.575366439,13,25,1355,0,210,11,22,5,24,105,0,167,1757
2000,961349,Counted,Manual count,South East,Hampshire,C56,MCU,449100,114000,50.9233769,-1.302805149,124,44,6534,44,746,142,12,7,8,11,3,183,7551
2000,980004,Counted,Manual count,North East,Newcastle upon Tyne,B1318,MB,424250,570000,55.0239521,-1.622225696,43,56,18663,652,1253,177,14,9,10,16,8,234,20858
2000,952549,Counted,Manual count,South East,Hampshire,U,MCU,438701,119386,50.97259655,-1.450177081,7,0,409,0,28,3,4,0,0,0,0,7,444
2000,941583,Counted,Manual count,Yorkshire and The Humber,Doncaster,U,MCU,458879,404320,53.53224676,-1.11317792,21,9,625,3,90,19,0,0,0,0,0,19,746
2000,990237,Counted,Manual count,South East,Milton Keynes,C,MCU,481550,241160,52.06282565,-0.811860881,132,123,10449,283,832,121,43,7,20,16,8,215,11902
2000,951728,Counted,Manual count,North West,East Cheshire,U,MCU,369500,381600,53.33042884,-2.459429273,56,33,1260,1,130,6,7,1,1,0,0,15,1439
2000,990653,Counted,Manual count,London,Kensington and Chelsea,U,MCU,524238,179657,51.50220476,-0.211448912,290,56,1010,4,179,6,2,0,0,0,0,8,1257
2000,998025,Counted,Manual count,London,Kingston upon Thames,U,MCU,518487,163509,51.35830675,-0.299661679,191,72,2650,232,397,40,0,0,0,0,0,40,3391
2000,962979,Counted,Manual count,East Midlands,Lincolnshire,C25,MCU,488000,353000,53.06700476,-0.688151824,4,0,387,6,81,30,2,2,1,2,0,37,511
2000,919068,Counted,Manual count,Wales,Denbighshire,B5105,MB,311290,357773,53.10974249,-3.326662052,6,10,2113,28,427,72,18,4,3,2,7,106,2684
2000,952562,Counted,Manual count,South East,Southampton,U,MCU,442922,113541,50.91974114,-1.39075034,235,105,4322,19,1016,317,33,28,28,37,20,463,5925
2000,942154,Counted,Manual count,West Midlands,Walsall,U,MCU,405935,299867,52.59656729,-1.913813821,19,37,7941,97,687,81,11,7,5,5,2,111,8873
2000,963793,Counted,Manual count,East of England,Essex,C,MCU,554100,206000,51.73153842,0.230043086,12,46,1183,18,164,22,4,0,3,6,4,39,1450
2000,968169,Counted,Manual count,West Midlands,Staffordshire,B5017,MB,416299,325750,52.82903331,-1.759535045,5,38,3137,24,394,244,42,30,18,31,11,376,3969
2000,940411,Counted,Manual count,Scotland,Highland,B970,MB,300725,821950,57.27736416,-3.648169611,16,15,651,33,76,11,1,0,1,1,0,14,789
2000,919196,Counted,Manual count,Yorkshire and The Humber,East Riding of Yorkshire,B1230,MB,482380,429060,53.7514084,-0.752158866,52,51,4000,45,692,186,24,18,29,87,20,364,5152
2000,940260,Counted,Manual count,South West,North Somerset,B3129,MB,352050,171190,51.43766723,-2.691228015,31,10,1801,10,230,49,14,94,4,11,5,177,2228
2000,940881,Counted,Manual count,Yorkshire and The Humber,East Riding of Yorkshire,B1249,MB,504650,457236,54.00056223,-0.404949673,26,21,1997,29,328,71,11,12,13,11,4,122,2497
2000,919450,Counted,Manual count,West Midlands,Coventry,U,MCU,436127,278998,52.40780265,-1.470355292,13,1,482,7,45,0,0,0,0,0,0,0,535
"2000,963381,Estimated,Estimated using previous year's AADF on this link,West Midlands,""Herefordshire, County of"",C1142,MCU,375000,250000,52.14771698,-2.366772831,1,9,244,2,33,4,0,0,0,0,0,4,292"
2000,941407,Counted,Manual count,North West,Lancashire,U,MCU,349510,406180,53.5498128,-2.763513799,28,10,3400,125,268,39,0,0,0,1,0,40,3843
2000,996240,Counted,Manual count,Wales,Conwy,B5105,MB,295567,348752,53.02583315,-3.55852443,2,26,678,9,216,30,3,2,0,4,1,40,969
2000,942481,Counted,Manual count,South West,South Gloucestershire,U,MCU,376450,184220,51.55636887,-2.341078691,10,2,626,14,89,16,0,0,1,0,0,17,748
2000,952136,Counted,Manual count,West Midlands,Worcestershire,U,MCU,400821,245562,52.10838776,-1.989426765,29,37,1082,24,163,20,4,0,5,1,0,30,1336
2000,964306,Counted,Manual count,West Midlands,Worcestershire,C2002,MCU,396000,280000,52.41798032,-2.06023997,62,61,1333,19,179,14,0,3,0,0,0,17,1609
2000,968174,Counted,Manual count,West Midlands,Worcestershire,B4080,MB,391000,235000,52.01335464,-2.132544882,46,80,5810,18,612,36,4,3,4,2,2,51,6571
2000,964440,Counted,Manual count,South East,Oxfordshire,U,MCU,451100,210000,51.7863351,-1.260591817,169,5,410,7,57,19,1,2,0,0,0,22,501
2000,951203,Counted,Manual count,Scotland,City of Edinburgh,U,MCU,323911,671552,55.93099015,-3.219408818,177,96,10990,129,843,97,7,3,0,0,1,108,12166
2000,997567,Estimated,Estimated using previous year's AADF on this link,East of England,Essex,C,MCU,597216,231242,51.94470956,0.868012457,10,2,184,0,57,7,1,0,1,0,0,9,252
2000,996796,Counted,Manual count,West Midlands,Walsall,C,MCU,400633,297478,52.57512159,-1.992091763,52,79,12511,592,1525,238,8,8,27,33,17,331,15038
2000,967416,Counted,Manual count,Wales,Swansea,U,MCU,263000,194300,51.6307846,-3.98080048,2,7,1456,31,169,12,23,0,0,0,3,38,1701
2000,942313,Counted,Manual count,Wales,Swansea,C,MCU,255100,195065,51.63567778,-4.095178152,5,23,758,7,123,9,1,0,0,0,0,10,921
2000,990375,Counted,Manual count,Scotland,Shetland Islands,U,MCU,443060,1125996,60.01652321,-1.229429707,0,0,574,8,134,7,0,0,0,0,0,7,723
2000,990201,Estimated,Estimated using previous year's AADF on this link,East of England,Essex,C,MCU,563600,230400,51.94803962,0.379013868,3,12,1116,8,172,14,4,2,0,0,1,21,1329
2000,966377,Counted,Manual count,East of England,Essex,U,MCU,625230,221814,51.84945719,1.268779544,31,0,368,1,65,2,0,0,0,0,0,2,436
2000,990055,Counted,Manual count,East Midlands,Nottingham,B679,MB,456770,336800,52.92562019,-1.156993243,203,168,17519,367,1832,295,60,47,73,113,61,649,20535
2000,990209,Counted,Manual count,East Midlands,Nottingham,U,MCU,455990,341878,52.97134447,-1.167719016,48,14,1706,0,188,25,1,1,2,3,0,32,1940
"2000,966010,Counted,Manual count,South West,""Bristol, City of"",U,MCU,361294,173293,51.45728449,-2.558476475,70,20,1761,3,207,13,1,0,0,0,0,14,2005"
"2000,966011,Counted,Manual count,South West,""Bristol, City of"",U,MCU,361318,174898,51.47171684,-2.558307222,41,15,1506,18,124,7,2,0,0,0,0,9,1672"
2000,941587,Counted,Manual count,Yorkshire and The Humber,York,U,MCU,459655,447376,53.91910143,-1.093186823,18,41,323,1,19,0,1,0,0,0,0,1,385
2000,948023,Counted,Manual count,London,Camden,U,MCU,529500,183000,51.53106722,-0.134452499,29,33,879,27,144,24,3,0,0,0,0,27,1110
2000,999993,Counted,Manual count,London,Croydon,U,MCU,531050,157500,51.30154824,-0.121537777,32,20,1297,4,124,7,1,0,0,0,0,8,1453
2000,999961,Counted,Manual count,London,Croydon,B243,MB,532900,164350,51.36267893,-0.092462849,24,74,5685,229,468,61,3,4,2,0,0,70,6526
2000,953195,Counted,Manual count,London,Haringey,U,MCU,528615,187882,51.57514225,-0.145420359,5,6,894,0,78,5,0,0,0,0,0,5,983
2000,997239,Counted,Manual count,East Midlands,Leicestershire,U,MCU,473351,286652,52.4728843,-0.921558841,119,14,1197,51,108,8,0,0,0,0,0,8,1378
2000,996852,Counted,Manual count,Yorkshire and The Humber,Kirklees,B6107,MB,411144,409860,53.58521243,-1.833137542,8,20,1855,26,243,63,5,0,0,0,0,68,2212
2000,963889,Counted,Manual count,South East,Hampshire,C12,MCU,468100,146000,51.20915786,-1.026504715,7,1,595,2,89,22,4,0,2,1,1,30,717
2000,942609,Counted,Manual count,South East,Reading,U,MCU,468197,172686,51.44906461,-1.020016623,41,21,1881,6,75,33,1,4,1,1,0,40,2023
2000,950808,Estimated,Estimated using previous year's AADF on this link,South West,Somerset,B3224,MB,294660,136710,51.11996224,-3.506475421,0,7,814,16,135,33,14,0,1,3,0,51,1023
2000,961485,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C7,MCU,177000,34031,50.16427713,-5.123793174,45,157,5853,59,1028,123,17,4,12,15,7,178,7275
2000,956114,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C20,MCU,221660,72470,50.5247679,-4.517381626,0,4,377,0,99,3,2,1,1,0,0,7,487
2000,961383,Counted,Manual count,South East,East Sussex,C,MCU,541000,118000,50.94420647,0.005664176,16,2,765,1,94,9,0,0,1,1,0,11,873
2000,952223,Counted,Manual count,West Midlands,Warwickshire,C80,MCU,448986,275511,52.37545926,-1.281849459,53,49,5057,20,820,108,7,28,6,15,1,165,6111
2000,941418,Counted,Manual count,North West,Wigan,U,MCU,356259,412950,53.61126647,-2.662610801,74,69,12514,160,937,154,14,9,3,1,4,185,13865
2000,950094,Counted,Manual count,North West,Wigan,B5215,MB,365730,401060,53.50510699,-2.518157598,104,136,11861,565,1477,209,15,17,24,14,13,292,14331
2000,966049,Counted,Manual count,South East,Slough,U,MCU,501645,178857,51.49952424,-0.53705815,158,74,9531,96,1012,250,27,24,10,27,20,358,11071
"2000,990068,Counted,Manual count,South West,""Bristol, City of"",B4465,MB,362200,174140,51.46496137,-2.545528114,102,301,13468,338,2016,205,9,8,6,8,7,243,16366"
2000,999994,Counted,Manual count,London,Croydon,U,MCU,531750,165000,51.36878798,-0.108730654,6,24,1666,5,176,12,0,0,0,0,0,12,1883
2000,999959,Counted,Manual count,London,Croydon,B273,MB,532100,169000,51.40465358,-0.102219046,98,234,10912,209,1449,277,14,13,6,1,1,312,13116
2000,967145,Counted,Manual count,West Midlands,Solihull,U,MCU,423384,277027,52.39077383,-1.657811058,19,8,1085,7,71,5,2,0,0,0,3,10,1181
2000,990099,Counted,Manual count,West Midlands,Solihull,B4025,MB,414580,279790,52.41591663,-1.787059998,125,129,15266,826,928,47,14,6,3,3,9,82,17231
"2000,966008,Counted,Manual count,South West,""Bristol, City of"",U,MCU,358333,176956,51.49000774,-2.601524172,16,3,576,2,32,1,0,0,0,0,0,1,614"
2000,990157,Counted,Manual count,Yorkshire and The Humber,York,U,MCU,461712,452724,53.96692091,-1.060793042,390,131,11146,187,1088,204,32,3,3,2,2,246,12798
2000,990284,Counted,Manual count,North East,Redcar and Cleveland,C,MCU,466560,521210,54.58172311,-0.971700699,8,3,1165,4,115,9,0,0,0,1,0,10,1297
2000,963864,Counted,Manual count,Yorkshire and The Humber,York,U,MCU,458000,450000,53.94287006,-1.117885288,1078,145,9580,134,914,117,10,1,1,0,0,129,10902
2000,967143,Counted,Manual count,West Midlands,Solihull,U,MCU,414800,278600,52.40521267,-1.783877648,34,45,11524,77,664,65,18,15,7,4,13,122,12432
2000,990338,Counted,Manual count,London,Croydon,U,MCU,534130,162090,51.34208033,-0.075657437,2,3,1225,1,39,9,0,0,0,0,0,9,1277
2000,967381,Counted,Manual count,Wales,Bridgend,B4280,MB,292128,184021,51.54474218,-3.556981211,2,25,2785,52,500,53,30,12,7,2,1,105,3467
2000,990139,Counted,Manual count,London,Camden,B511,MB,526610,184830,51.54816797,-0.175435675,110,436,14704,195,1304,173,17,6,4,0,0,200,16839
2000,941401,Counted,Manual count,North West,Lancashire,C299,MCU,346620,430360,53.76683846,-2.811291346,76,154,2643,30,245,58,16,12,11,11,4,112,3184
"2000,990092,Counted,Manual count,West Midlands,""Herefordshire, County of"",B4361,MB,348400,264400,52.27531688,-2.757685184,15,12,1574,38,191,24,7,0,14,3,2,50,1865"
2000,966554,Counted,Manual count,North West,Lancashire,B5377,MB,336870,446780,53.91330647,-2.962563882,8,23,5684,75,664,69,2,1,6,0,0,78,6524
2000,941422,Counted,Manual count,North West,Lancashire,U,MCU,359750,413010,53.61208634,-2.609856174,61,26,2314,43,138,14,4,0,0,0,0,18,2539
2000,961057,Counted,Manual count,South East,West Berkshire,B4494,MB,444000,177600,51.49563859,-1.367578727,4,30,1951,9,225,41,15,5,0,10,6,77,2292
2000,941018,Counted,Manual count,Scotland,Highland,U,MCU,266270,844390,57.46999664,-4.231399788,122,4,602,6,82,5,3,1,0,0,0,9,703
2000,997340,Counted,Manual count,East Midlands,Lincolnshire,U,MCU,498400,372400,53.23952103,-0.527042302,69,25,1843,8,122,19,3,1,0,0,0,23,2021
2000,990922,Counted,Manual count,East Midlands,Derbyshire,C8,MCU,444642,333105,52.8935494,-1.33788852,44,46,2538,10,290,82,2,4,1,4,2,95,2979
2000,961624,Counted,Manual count,South East,Oxfordshire,B4022,MB,436100,219000,51.86841626,-1.477103532,15,27,4407,38,585,103,13,2,8,2,0,128,5185
2000,952219,Counted,Manual count,South East,Oxfordshire,U,MCU,447560,240890,52.0643524,-1.307649909,20,44,2566,13,401,65,5,12,3,2,2,89,3113
2000,940692,Counted,Manual count,East Midlands,Derbyshire,B6054,MB,427659,378209,53.30011772,-1.586446554,30,25,2404,8,301,72,16,19,2,4,0,113,2851
2000,919284,Counted,Manual count,East of England,Norfolk,B1149,MB,607868,337887,52.89821485,1.089013034,14,177,2604,26,444,53,6,3,2,1,0,65,3316
2000,990406,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C146,MCU,235900,72693,50.53094097,-4.316764075,2,14,1143,9,101,9,3,0,1,0,0,13,1280
2000,953264,Counted,Manual count,London,Lewisham,U,MCU,540650,172735,51.43616236,0.02210343,13,40,2478,129,262,25,3,2,2,0,0,32,2941
2000,966114,Counted,Manual count,North East,Stockton-on-Tees,C,MCU,445519,516594,54.54257028,-1.297925568,129,34,4852,30,353,69,6,0,2,0,0,77,5346
2000,966117,Counted,Manual count,North East,Stockton-on-Tees,C,MCU,446851,521596,54.5873975,-1.276543534,34,66,3474,116,508,125,28,44,10,62,33,302,4466
2000,951868,Counted,Manual count,East Midlands,Derbyshire,C58,MCU,434635,355033,53.09139166,-1.484282997,36,24,929,7,123,45,5,3,0,3,0,56,1139
2000,919444,Counted,Manual count,West Midlands,Solihull,U,MCU,417453,286165,52.47314387,-1.744488379,19,51,6378,230,636,24,2,2,1,1,1,31,7326
2000,996701,Counted,Manual count,North West,Stockport,U,MCU,388396,390385,53.41014904,-2.176028196,50,22,2600,7,932,278,10,5,13,18,17,341,3902
2000,990222,Counted,Manual count,North East,Newcastle upon Tyne,C,MCU,428180,564960,54.97845704,-1.561250365,53,3,921,10,104,35,1,1,0,0,0,37,1075
2000,950841,Counted,Manual count,South East,Hampshire,B3400,MB,441885,146523,51.21637954,-1.401692501,6,42,3222,47,234,165,8,16,2,1,14,206,3751
2000,953184,Counted,Manual count,London,Merton,U,MCU,527645,168589,51.4019791,-0.166379387,70,12,1509,17,186,11,1,0,0,0,0,12,1736
2000,963810,Counted,Manual count,Yorkshire and The Humber,Leeds,U,MCU,424000,438000,53.83770413,-1.636774816,14,8,863,12,93,8,0,0,0,0,0,8,984
2000,944652,Counted,Manual count,North West,West Cheshire,C801,MCU,347145,364343,53.17355918,-2.792197316,6,10,1496,5,221,27,6,8,2,2,0,45,1777
2000,982012,Counted,Manual count,Scotland,Aberdeenshire,B992,MB,363035,828000,57.34100851,-2.615758926,42,16,1033,19,166,33,15,0,4,2,4,58,1292
2000,990032,Counted,Manual count,Scotland,Aberdeenshire,U,MCU,358600,866020,57.68211544,-2.695906788,19,3,479,2,97,14,0,0,0,0,0,14,595
2000,990233,Counted,Manual count,North West,Salford,C,MCU,376620,401590,53.51047,-2.354013149,29,69,6303,95,922,115,20,5,5,24,8,177,7566
2000,979034,Estimated,Estimated using previous year's AADF on this link,South West,Wiltshire,B3089,MB,387549,133503,51.10069411,-2.179199285,1,8,1758,32,260,73,3,2,3,3,0,84,2142
2000,967489,Counted,Manual count,Scotland,Aberdeenshire,U,MCU,399000,866000,57.68384894,-2.018433199,128,0,547,40,49,8,0,0,0,0,0,8,644
2000,966909,Counted,Manual count,South East,Surrey,B2128,MB,503020,144096,51.18681893,-0.527304718,66,58,6629,93,678,100,17,1,3,0,0,121,7579
2000,966912,Counted,Manual count,South East,Surrey,C,MCU,506977,167344,51.39505905,-0.463749152,25,17,1163,0,138,3,0,0,0,0,0,3,1321
2000,990259,Counted,Manual count,South East,Surrey,U,MCU,497640,162480,51.35301855,-0.599244691,21,8,642,27,80,8,0,0,0,0,0,8,765
2000,954372,Counted,Manual count,Yorkshire and The Humber,Wakefield,U,MCU,438740,411770,53.60107265,-1.416066875,26,55,2667,11,258,211,6,11,3,78,17,326,3317
2000,954903,Counted,Manual count,East Midlands,Nottinghamshire,U,MCU,456628,353384,53.07469533,-1.156204882,17,51,1841,0,200,11,2,0,5,0,0,18,2110
2000,953324,Counted,Manual count,South East,Kent,U,MCU,563735,149790,51.22382509,0.343406419,32,19,1005,20,163,18,0,55,8,2,0,83,1290
2000,946568,Counted,Manual count,East of England,Hertfordshire,C16,MCU,532720,210170,51.77447505,-0.077756584,15,8,1466,12,178,19,8,1,0,2,0,30,1694
2000,966487,Counted,Manual count,East of England,Hertfordshire,U,MCU,537122,207528,51.74967488,-0.015036174,13,6,1028,5,108,4,0,0,0,0,0,4,1151
2000,967105,Counted,Manual count,West Midlands,Birmingham,U,MCU,400041,282147,52.4372974,-2.000823873,75,47,3709,164,428,20,3,1,1,0,0,25,4373
2000,990030,Counted,Manual count,West Midlands,Birmingham,B4124,MB,405500,290000,52.50786904,-1.920395924,29,46,11841,418,1210,77,8,4,3,0,2,94,13609
2000,990184,Counted,Manual count,Scotland,Shetland Islands,B9071,MB,433600,1153900,60.26793403,-1.394516088,0,0,356,11,50,19,26,0,0,0,0,45,462
2000,956676,Estimated,Estimated using previous year's AADF on this link,East of England,Essex,U,MCU,596510,202631,51.68803673,0.84153632,9,1,202,0,41,18,2,30,7,2,0,59,303
2000,956844,Counted,Manual count,South East,West Sussex,U,MCU,535510,138720,51.13173383,-0.064690328,17,21,2666,87,169,31,1,0,1,0,0,33,2976
2000,956911,Counted,Manual count,East of England,Thurrock,U,MCU,559443,181608,51.51090744,0.296254416,19,1,641,12,242,17,3,20,1,1,1,43,939
2000,991133,Counted,Manual count,West Midlands,Solihull,U,MCU,418254,285031,52.46292331,-1.732758023,27,39,3623,81,458,19,2,0,0,2,1,24,4225
