Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
201401HT20615,1,5,0,14,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20616,1,11,0,3,0,2,0,0,0,0,0,1,1,1,45,7,4461,2,-1,-1,1
201401HT20617,1,9,0,18,0,2,0,0,0,0,1,1,6,3,-1,-1,1590,1,14,-1,-1
201401HT20618,1,9,0,18,0,1,0,0,0,0,3,1,6,2,25,5,1499,1,-1,8,3
201401HT20619,1,1,0,18,0,8,0,0,0,0,1,1,6,2,34,6,-1,-1,-1,-1,-1
201401HT20619,2,19,0,9,0,8,0,0,0,0,4,1,6,1,-1,-1,2198,2,-1,-1,-1
201401HT20620,1,9,0,6,0,1,0,0,0,0,2,1,1,1,50,8,2148,2,10,4,1
201401HT20620,2,5,0,18,0,1,0,0,0,0,1,1,6,1,33,6,749,1,6,9,2
201401HT20621,1,1,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20622,1,9,0,18,0,1,0,0,0,0,4,1,6,1,24,5,1995,1,8,2,1
201401HT20622,2,9,0,6,0,1,0,0,0,0,3,1,6,1,-1,-1,2987,2,5,-1,-1
201401HT20623,1,9,0,18,0,2,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20623,2,3,0,18,0,2,1,0,0,0,3,1,2,1,29,6,125,1,12,1,1
201401HT20624,1,9,0,18,0,8,0,0,0,0,1,1,6,1,21,5,998,1,2,1,1
201401HT20624,2,9,0,9,0,8,0,0,0,0,4,1,6,1,23,5,1598,2,1,3,1
201401HT20625,1,9,0,4,0,1,0,0,0,0,1,1,6,2,28,6,1386,1,8,6,1
201401HT20625,2,9,0,4,0,1,0,0,0,0,2,1,6,1,40,7,1596,1,1,6,1
201401HT20626,1,8,0,3,0,1,0,0,0,0,1,1,1,1,52,8,2664,2,16,8,2
201401HT20626,2,9,0,1,0,1,0,0,0,0,2,1,6,1,-1,-1,1329,1,2,-1,-1
201401HT20627,1,9,0,18,0,2,0,0,0,0,3,1,6,1,51,8,1390,2,10,5,1
201401HT20628,1,1,0,18,0,8,0,0,0,0,1,1,2,1,25,5,-1,-1,-1,2,1
201401HT20628,2,9,0,9,0,8,0,0,0,0,4,1,6,1,-1,-1,1796,1,10,-1,-1
201401HT20629,1,9,0,18,0,0,0,10,5,6,3,1,6,1,31,6,3000,1,20,4,1
201401HT20632,1,19,0,9,0,8,0,0,0,0,4,1,1,1,58,9,2488,2,-1,2,1
201401HT20632,2,1,0,18,0,8,0,0,0,0,1,1,2,1,25,5,-1,-1,-1,2,1
201401HT20633,1,9,0,18,0,0,0,0,0,0,1,1,6,1,25,5,1796,1,13,1,1
201401HT20633,2,9,0,4,0,0,0,0,0,0,2,1,6,1,46,8,1598,1,10,7,1
201401HT20633,3,19,0,4,0,0,0,0,0,0,2,1,6,1,24,5,2402,2,9,3,1
201401HT20634,1,9,0,1,9,0,0,10,1,0,2,1,2,1,54,8,2792,1,18,2,1
201401HT20636,1,9,0,18,0,0,0,0,0,0,1,1,6,1,20,4,1390,1,8,3,1
201401HT20636,2,1,0,18,0,0,0,0,0,0,1,1,6,1,28,6,-1,-1,-1,1,1
201401HT20638,1,4,0,17,0,2,0,0,0,0,2,1,6,1,48,8,125,1,4,7,1
201401HT20638,2,9,0,17,0,2,0,0,0,0,1,1,6,1,31,6,1392,1,15,3,1
201401HT20639,1,9,0,18,0,8,0,0,0,0,1,1,6,1,36,7,1396,1,15,1,1
201401HT20639,2,9,0,9,0,8,0,0,0,0,3,1,6,1,23,5,1796,1,10,2,1
201401HT20640,1,20,0,4,0,0,0,0,0,0,1,1,1,1,37,7,4461,2,2,8,2
201401HT20640,2,9,0,4,0,0,0,0,0,0,2,1,1,1,35,6,-1,-1,-1,5,1
201401HT20641,1,9,0,18,0,2,0,0,0,0,1,1,6,1,27,6,999,1,7,-1,1
201401HT20641,2,3,0,18,0,1,0,0,0,0,1,1,6,1,21,5,124,1,-1,-1,1
201401HT20643,1,1,0,18,0,8,0,0,0,0,1,1,2,2,24,5,-1,-1,-1,1,1
201401HT20643,2,9,0,9,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20644,1,9,0,4,0,1,0,0,0,0,2,1,2,2,21,5,1242,1,14,2,1
201401HT20644,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20645,1,9,0,9,0,8,0,0,0,0,1,1,1,1,49,8,1364,1,6,2,1
201401HT20645,2,1,0,18,0,8,0,0,0,0,4,1,2,2,33,6,-1,-1,-1,3,1
201401HT20647,1,8,0,9,0,8,0,0,0,0,4,1,1,1,53,8,1598,1,7,1,1
201401HT20647,2,9,0,18,0,8,0,0,0,0,1,1,6,1,32,6,-1,-1,-1,3,1
201401HT20648,1,5,0,18,0,1,0,4,0,0,1,1,6,1,55,8,1164,1,12,5,1
201401HT20648,2,9,0,2,0,1,0,0,0,0,2,1,6,1,43,7,1999,1,7,9,1
201401HT20651,1,3,0,18,0,8,0,0,0,0,4,1,1,1,39,7,125,1,2,2,1
201401HT20651,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,1797,8,3,-1,-1
201401HT20652,1,11,0,18,0,1,0,0,0,0,0,1,1,1,58,9,-1,-1,-1,1,1
201401HT20653,1,9,0,5,0,8,0,0,0,0,1,1,6,1,22,5,1598,1,9,-1,1
201401HT20653,2,1,0,18,0,8,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,4,1
201401HT20654,1,1,0,18,0,8,0,0,0,0,1,1,2,1,31,6,-1,-1,-1,-1,-1
201401HT20654,2,9,0,18,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20656,1,9,0,7,0,5,0,0,0,0,4,1,6,1,26,6,1149,1,12,-1,-1
201401HT20656,2,1,0,18,0,1,0,0,0,0,3,1,6,1,28,6,-1,-1,-1,7,1
201401HT20657,1,19,0,18,0,2,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20658,1,9,0,9,0,8,0,0,0,0,4,1,1,1,42,7,1796,1,-1,2,1
201401HT20658,2,4,0,18,0,8,0,0,0,0,1,1,2,2,22,5,124,1,6,1,1
201401HT20659,1,3,0,18,0,1,0,7,0,0,3,1,6,1,24,5,107,1,1,5,1
201401HT20659,2,11,0,5,0,1,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1
201401HT20660,1,11,0,13,0,2,0,0,0,0,4,1,1,1,47,8,8268,2,10,3,1
201401HT20660,2,1,0,18,0,2,0,0,0,0,3,1,6,2,15,3,-1,-1,-1,2,1
201401HT20661,1,3,0,18,0,2,0,0,0,0,1,1,6,1,40,7,125,1,9,-1,-1
201401HT20661,2,9,0,4,0,2,0,0,0,0,2,1,6,1,39,7,-1,-1,-1,9,1
201401HT20662,1,9,0,7,0,5,0,0,0,0,4,1,6,1,42,7,1797,8,4,2,1
201401HT20662,2,3,0,18,2,1,0,0,0,0,3,1,6,1,28,6,124,1,-1,6,1
201401HT20663,1,9,0,18,0,8,0,0,0,0,1,1,1,1,22,5,1242,1,2,-1,-1
201401HT20663,2,1,0,18,0,8,0,0,0,0,3,1,2,2,23,5,-1,-1,-1,-1,-1
201401HT20664,1,9,0,18,0,1,0,0,0,0,1,1,6,2,51,8,1299,1,9,2,1
201401HT20664,2,1,0,18,0,1,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20665,1,9,0,13,0,1,0,0,0,0,4,1,6,1,23,5,1560,2,3,2,1
201401HT20665,2,1,0,18,0,1,0,0,0,0,3,1,6,1,29,6,-1,-1,-1,1,1
201401HT20666,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20667,1,9,0,16,0,1,0,0,0,0,2,1,2,1,42,7,2148,2,7,4,1
201401HT20667,2,9,0,16,0,1,0,0,0,0,1,1,6,1,81,11,1796,1,16,1,1
201401HT20668,1,9,0,18,0,8,0,0,0,0,1,1,2,2,32,6,1598,1,1,8,3
201401HT20668,2,9,0,9,0,8,0,0,0,0,4,1,6,1,23,5,1590,1,13,2,1
201401HT20669,1,3,0,18,0,0,0,0,0,0,1,1,6,1,39,7,125,1,1,1,1
201401HT20669,2,19,0,6,0,0,0,0,0,0,3,1,1,1,43,7,2148,2,6,4,1
201401HT20670,1,9,0,18,0,1,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20671,1,9,0,9,0,8,0,0,0,0,4,1,1,1,59,9,1598,2,4,2,1
201401HT20671,2,1,0,18,0,8,0,0,0,0,1,1,2,1,33,6,-1,-1,-1,2,1
201401HT20672,1,9,0,18,0,1,0,0,0,0,1,1,6,1,25,5,1590,1,11,4,1
201401HT20673,1,1,0,17,0,8,0,0,0,0,3,1,2,1,39,7,-1,-1,-1,4,1
201401HT20673,2,9,0,9,0,8,0,0,0,0,1,1,6,1,60,9,2967,2,3,6,1
201401HT20674,1,9,0,18,0,2,0,0,0,0,2,1,1,1,51,8,2497,2,13,7,1
201401HT20674,2,19,0,18,0,2,0,0,0,0,1,1,1,1,30,6,2198,2,3,2,1
201401HT20675,1,3,0,18,2,0,0,0,0,0,3,1,6,1,43,7,124,1,11,1,1
201401HT20675,2,9,0,11,2,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20676,1,9,0,17,0,8,0,0,0,0,2,1,6,1,24,5,1995,1,8,1,1
201401HT20676,2,9,0,17,0,8,0,0,0,0,1,1,6,2,-1,-1,1796,1,12,-1,-1
201401HT20677,1,9,0,9,0,8,0,0,0,0,4,1,6,1,36,7,1997,2,6,1,1
201401HT20677,2,3,0,17,0,8,0,0,0,0,1,1,6,1,31,6,125,1,3,1,1
201401HT20678,1,9,0,18,0,8,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,5,1
201401HT20678,2,9,0,7,0,8,0,0,0,0,3,1,6,1,58,9,1598,1,8,3,1
201401HT20680,1,1,0,18,0,1,0,0,0,0,1,1,6,1,21,5,-1,-1,-1,4,1
201401HT20680,2,9,0,7,0,8,0,0,0,0,4,1,6,3,-1,-1,1997,2,2,-1,-1
201401HT20681,1,9,0,16,0,0,0,0,0,0,1,1,6,3,-1,-1,1242,1,13,-1,-1
201401HT20682,1,1,0,18,0,8,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,1,1
201401HT20682,2,9,0,9,0,8,0,0,0,0,1,1,6,1,56,9,1149,1,6,6,1
201401HT20683,1,3,0,18,0,8,0,0,0,0,4,1,6,1,25,5,125,1,1,1,1
201401HT20683,2,11,0,7,0,8,0,0,0,0,1,1,1,1,52,8,9000,2,5,3,1
201401HT20684,1,9,0,18,0,1,0,0,0,0,1,1,6,1,23,5,2497,2,9,-1,1
201401HT20684,2,1,0,9,0,2,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,2,1
201401HT20685,1,9,0,18,0,8,0,0,0,0,4,1,6,1,35,6,-1,-1,-1,2,1
201401HT20685,2,9,0,6,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20686,1,9,0,1,0,0,0,0,0,0,2,1,6,2,38,7,2996,1,5,6,1
201401HT20687,1,11,0,18,0,0,0,0,0,0,3,1,1,1,22,5,7300,2,11,2,1
201401HT20687,2,1,0,14,0,0,0,0,0,0,3,1,6,2,29,6,-1,-1,-1,2,1
201401HT20688,1,1,0,18,4,2,0,0,0,0,3,1,6,1,39,7,-1,-1,-1,4,1
201401HT20688,2,9,0,3,0,2,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20689,1,1,0,18,0,8,0,0,0,0,2,1,6,1,32,6,-1,-1,-1,-1,-1
201401HT20689,2,19,0,18,0,8,0,0,0,0,1,1,1,1,31,6,2402,2,5,3,1
201401HT20691,1,3,0,14,0,1,0,0,0,0,4,1,6,2,41,7,-1,-1,-1,1,1
201401HT20691,2,9,0,6,0,1,0,0,0,0,3,1,6,3,-1,-1,998,1,9,-1,-1
201401HT20692,1,9,0,18,0,8,0,0,0,0,4,1,1,1,30,6,1197,1,-1,3,1
201401HT20693,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1968,2,7,-1,-1
201401HT20693,2,1,0,9,0,8,0,0,0,0,2,1,6,2,29,6,-1,-1,-1,5,1
201401HT20694,1,9,0,18,0,0,0,4,0,0,1,1,6,1,22,5,973,1,12,1,1
201401HT20694,2,9,0,2,0,0,0,0,0,0,2,1,6,1,27,6,2987,2,-1,1,1
201401HT20695,1,19,0,9,0,8,0,0,0,0,1,1,1,1,24,5,-1,-1,-1,3,1
201401HT20695,2,3,0,18,0,8,0,0,0,0,1,1,6,1,43,7,125,1,10,-1,-1
201401HT20696,1,9,0,7,4,1,0,0,0,0,4,1,6,1,54,8,1796,1,11,3,1
201401HT20696,2,1,0,15,4,1,0,0,0,0,1,1,1,1,32,6,-1,-1,-1,1,1
201401HT20698,1,9,0,18,0,0,0,0,0,0,1,1,6,1,36,7,1596,1,3,2,1
201401HT20698,2,1,0,18,0,0,0,0,0,0,2,1,6,2,20,4,-1,-1,-1,-1,1
201401HT20699,1,9,0,10,0,1,0,0,0,0,2,1,6,1,39,7,1598,1,7,1,1
201401HT20699,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,2720,2,6,-1,-1
201401HT20700,1,11,0,3,0,0,0,0,0,0,0,1,1,1,42,7,9360,2,3,1,1
201401HT20701,1,19,0,7,0,5,0,0,0,0,4,1,6,1,49,8,1968,2,1,6,1
201401HT20701,2,1,0,18,2,1,0,0,0,0,3,1,6,2,25,5,-1,-1,-1,1,1
201401HT20702,1,3,0,18,0,0,0,0,0,0,1,1,6,1,43,7,124,1,15,2,1
201401HT20703,1,11,0,3,0,0,0,0,0,0,0,1,1,1,34,6,9100,2,3,9,1
201401HT20704,1,9,0,3,0,1,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20704,2,1,0,18,0,1,0,0,0,0,3,1,6,1,30,6,-1,-1,-1,1,1
201401HT20706,1,19,0,11,0,2,0,0,0,0,4,1,6,1,49,8,2198,2,1,7,1
201401HT20706,2,3,0,18,0,2,0,0,0,0,3,1,6,1,25,5,124,1,14,2,1
201401HT20707,1,19,0,18,0,1,0,0,0,0,4,1,1,1,40,7,2402,2,11,8,1
201401HT20708,1,2,0,9,0,1,0,0,0,0,4,1,6,1,24,5,279,1,1,7,1
201401HT20708,2,9,0,9,0,1,0,0,0,0,3,1,6,1,38,7,-1,-1,-1,-1,-1
201401HT20709,1,9,0,12,0,1,0,0,0,0,3,1,6,1,54,8,-1,-1,-1,4,1
201401HT20709,2,1,0,14,0,1,0,0,0,0,1,1,6,1,38,7,-1,-1,-1,2,1
201401HT20710,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20710,2,90,0,18,9,0,0,0,0,0,3,1,6,1,89,11,-1,-1,-1,3,1
201401HT20711,1,9,0,1,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20711,2,90,0,18,0,1,0,0,0,0,3,1,6,1,65,9,-1,-1,-1,2,1
201401HT20712,1,8,0,6,0,1,0,0,0,0,3,1,1,1,31,6,1997,2,-1,1,1
201401HT20712,2,5,0,18,0,1,0,0,0,0,1,1,6,1,45,7,1157,1,7,5,1
201401HT20713,1,9,0,3,0,0,0,0,0,0,2,1,6,1,45,7,1560,2,4,1,1
201401HT20713,2,9,0,5,0,0,0,0,0,0,1,1,2,1,37,7,1390,1,12,2,1
201401HT20715,1,3,0,18,2,8,0,0,0,0,1,1,2,1,38,7,125,1,2,3,1
201401HT20715,2,9,0,7,9,8,0,0,0,0,4,1,6,1,-1,-1,1769,1,8,5,1
201401HT20716,1,1,0,14,0,1,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,-1,-1
201401HT20717,1,19,0,9,0,8,0,0,0,0,3,1,1,1,46,8,1560,2,-1,2,1
201401HT20717,2,2,0,15,2,8,0,0,0,0,1,1,6,1,31,6,102,1,8,5,1
201401HT20718,1,1,0,12,0,1,0,0,0,0,2,1,6,2,20,4,-1,-1,-1,3,1
201401HT20718,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20719,1,9,0,18,0,0,0,0,0,0,4,1,6,2,20,4,1596,1,13,2,1
201401HT20719,2,1,0,18,0,0,0,0,0,0,1,1,6,1,15,3,-1,-1,-1,-1,-1
201401HT20721,1,5,0,15,0,8,0,0,0,0,1,1,6,1,32,6,675,1,5,-1,-1
201401HT20721,2,9,0,7,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20724,1,1,0,18,0,8,0,0,0,0,3,1,2,1,29,6,-1,-1,-1,1,1
201401HT20724,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20725,1,1,0,18,0,0,0,0,0,0,2,1,2,1,26,6,-1,-1,-1,-1,1
201401HT20725,2,9,0,18,0,0,0,0,0,0,1,1,2,1,32,6,1397,1,12,2,1
201401HT20726,1,9,0,18,0,0,0,0,0,0,3,1,6,1,36,7,1598,1,11,-1,-1
201401HT20727,1,1,0,18,0,8,0,0,0,0,3,1,6,1,18,4,-1,-1,-1,4,1
201401HT20727,2,9,0,11,0,8,0,0,0,0,4,1,6,3,-1,-1,1995,1,8,-1,-1
201401HT20728,1,1,0,18,4,0,0,0,0,0,3,1,6,1,58,9,-1,-1,-1,-1,-1
201401HT20728,2,9,0,13,0,0,0,0,0,0,4,1,6,3,-1,-1,998,1,15,-1,-1
201401HT20729,1,1,0,18,0,1,0,0,0,0,1,1,6,1,40,7,-1,-1,-1,3,1
201401HT20730,1,9,0,18,0,0,0,0,0,0,3,1,6,1,34,6,1769,1,9,3,1
201401HT20730,2,9,0,11,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20731,1,1,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20732,1,3,0,18,0,8,0,0,0,0,1,1,1,1,32,6,125,1,7,-1,1
201401HT20732,2,9,0,9,0,8,0,0,0,0,1,1,6,1,22,5,1587,1,12,1,1
201401HT20733,1,9,0,18,0,8,0,0,0,0,4,1,1,1,44,7,2143,2,1,10,1
201401HT20733,2,1,0,18,0,8,0,0,0,0,1,1,2,1,33,6,-1,-1,-1,3,1
201401HT20735,1,9,0,9,0,8,0,0,0,0,3,1,1,1,42,7,1598,1,6,3,1
201401HT20735,2,4,0,13,0,8,0,0,0,0,4,1,6,1,16,4,-1,-1,-1,1,1
201401HT20736,1,9,0,4,0,1,0,0,0,0,2,1,2,2,22,5,1197,1,1,7,3
201401HT20736,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1560,2,7,-1,-1
201401HT20737,1,8,0,4,0,1,0,0,0,0,2,1,1,1,50,8,1560,2,3,1,1
201401HT20737,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20738,1,3,0,18,2,1,0,0,0,0,3,1,2,1,50,8,124,1,10,5,1
201401HT20738,2,9,0,7,0,5,0,0,0,0,4,1,6,3,-1,-1,1598,1,13,-1,-1
201401HT20739,1,9,0,10,0,8,0,0,0,0,3,1,1,1,39,7,1797,8,3,1,1
201401HT20739,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,3,2,-1,-1
201401HT20740,1,11,0,3,0,1,0,0,0,0,0,1,1,1,56,9,4461,2,-1,2,1
201401HT20741,1,5,0,18,0,0,0,0,0,0,1,1,6,1,35,6,125,1,5,4,1
201401HT20741,2,9,0,6,0,0,0,0,0,0,3,1,2,1,62,9,1796,1,11,2,1
201401HT20742,1,9,0,18,0,1,0,0,0,0,4,1,1,2,53,8,1197,1,-1,6,1
201401HT20744,1,9,0,7,0,5,0,0,0,0,4,1,6,2,24,5,1896,2,10,2,1
201401HT20744,2,1,0,18,0,1,0,0,0,0,3,1,6,1,42,7,-1,-1,-1,4,1
201401HT20745,1,11,0,18,0,1,0,0,0,0,0,1,1,1,40,7,6700,2,3,2,1
201401HT20746,1,21,1,7,0,8,0,0,0,0,3,1,1,1,28,6,12419,2,3,4,1
201401HT20746,2,3,0,18,0,8,0,0,0,0,4,1,2,1,25,5,124,1,3,3,1
201401HT20747,1,9,0,9,0,8,0,0,0,0,2,1,6,1,18,4,1390,1,13,7,1
201401HT20747,2,9,0,18,0,8,0,0,0,0,1,1,6,1,17,4,1796,1,7,2,1
201401HT20748,1,9,0,9,0,8,0,0,0,0,4,1,6,1,24,5,1995,2,5,2,1
201401HT20748,2,5,0,18,0,8,0,0,0,0,1,1,2,1,28,6,749,1,9,9,1
201401HT20749,1,3,0,18,0,2,0,0,0,0,1,1,6,1,22,5,125,1,5,3,1
201401HT20749,2,9,0,3,0,2,0,0,0,0,2,1,1,1,48,8,1753,2,6,10,1
201401HT20750,1,90,0,2,0,0,0,0,0,0,2,1,1,2,36,7,2143,2,3,2,1
201401HT20750,2,9,0,18,0,0,0,4,0,0,1,1,6,3,-1,-1,1587,1,14,-1,-1
201401HT20751,1,5,0,18,0,0,1,0,0,0,4,1,6,1,51,8,773,1,2,3,1
201401HT20752,1,9,0,18,0,0,0,0,0,0,4,1,6,1,29,6,1497,8,8,5,1
201401HT20752,2,3,0,5,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20753,1,9,0,18,0,0,0,0,0,0,1,1,1,1,23,5,1596,1,7,10,1
201401HT20753,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20754,1,1,0,18,0,0,0,0,0,0,4,1,6,2,33,6,-1,-1,-1,4,1
201401HT20754,2,9,0,5,0,0,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20755,1,9,0,13,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20755,2,1,0,18,0,0,0,0,0,0,3,1,6,1,16,4,-1,-1,-1,2,1
201401HT20756,1,3,0,18,0,8,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,-1,1
201401HT20756,2,9,0,9,0,8,0,0,0,0,4,1,6,2,-1,-1,-1,-1,-1,-1,-1
201401HT20757,1,1,0,18,0,0,0,0,0,0,3,1,6,1,26,6,-1,-1,-1,3,1
201401HT20757,2,9,0,11,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20758,1,9,0,9,4,8,0,0,0,0,4,1,2,1,55,8,1791,8,2,1,1
201401HT20758,2,1,0,15,4,8,0,0,0,0,1,1,2,2,21,5,-1,-1,-1,2,1
201401HT20759,1,9,0,3,0,1,0,0,0,0,2,1,6,1,25,5,1299,1,11,10,1
201401HT20759,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20761,1,1,0,18,0,0,0,0,0,0,3,1,6,1,72,10,-1,-1,-1,1,1
201401HT20761,2,9,0,13,0,0,0,0,0,0,4,1,6,3,-1,-1,1997,2,11,-1,-1
201401HT20762,1,3,0,18,0,0,0,0,0,0,4,1,6,1,33,6,125,1,1,1,1
201401HT20762,2,19,0,5,0,0,0,0,0,0,3,1,6,1,-1,-1,2987,2,2,-1,-1
201401HT20763,1,9,0,5,0,0,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20764,1,3,0,7,2,8,0,0,0,0,4,1,2,1,55,8,125,1,4,2,1
201401HT20764,2,1,0,18,2,8,0,0,0,0,3,1,2,1,23,5,-1,-1,-1,10,1
201401HT20765,1,9,0,7,0,8,0,0,0,0,1,1,6,1,64,9,1560,2,10,3,1
201401HT20765,2,19,0,18,0,8,0,0,0,0,4,1,1,1,31,6,2402,2,4,6,1
201401HT20766,1,2,0,14,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20767,1,9,0,5,0,1,0,0,0,0,2,1,6,1,22,5,1388,1,11,3,1
201401HT20767,2,9,0,5,0,1,0,0,0,0,1,1,6,1,-1,-1,1149,1,14,-1,-1
201401HT20768,1,9,0,18,0,1,0,0,0,0,1,1,6,1,19,4,-1,3,1,2,1
201401HT20768,2,9,0,18,0,1,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20769,1,9,0,18,0,2,0,0,0,0,3,1,6,1,61,9,1560,2,4,7,1
201401HT20770,1,3,0,18,2,1,0,0,0,0,3,1,6,1,28,6,-1,-1,-1,3,1
201401HT20770,2,19,0,7,0,5,0,0,0,0,4,1,6,1,24,5,7146,2,1,10,1
201401HT20771,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20772,1,8,0,9,0,8,0,0,0,0,3,1,1,1,48,8,-1,-1,-1,3,1
201401HT20772,2,9,0,18,0,8,0,0,0,0,1,1,6,1,23,5,1560,2,9,-1,1
201401HT20773,1,3,0,3,0,1,0,0,0,0,2,1,2,1,35,6,124,1,2,-1,1
201401HT20773,2,9,0,18,0,1,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
201401HT20774,1,9,0,3,0,0,0,0,0,0,2,1,6,1,32,6,1796,1,10,1,1
201401HT20774,2,21,0,18,0,0,0,0,0,0,1,1,1,1,22,5,-1,-1,-1,2,1
201401HT20776,1,4,0,18,0,1,0,8,0,0,1,1,1,1,38,7,-1,-1,-1,9,1
201401HT20776,2,19,0,2,0,1,0,0,0,0,3,1,6,1,25,5,-1,-1,-1,1,1
201401HT20777,1,1,0,18,0,1,0,0,0,0,2,1,6,1,3,1,-1,-1,-1,-1,-1
201401HT20777,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1
201401HT20778,1,5,0,18,0,1,0,0,0,0,3,1,2,1,33,6,645,1,5,6,1
201401HT20778,2,20,0,7,0,5,0,0,0,0,4,1,1,1,30,6,12902,2,1,2,1
201401HT20779,1,8,0,18,0,8,0,0,0,0,4,1,1,1,61,9,2664,2,13,7,1
201401HT20779,2,4,0,5,0,8,0,0,0,0,1,1,2,1,41,7,599,1,7,-1,-1
201401HT20780,1,9,0,18,0,0,0,0,1,2,4,1,6,1,17,4,1242,1,-1,2,1
201401HT20781,1,3,0,15,0,8,0,0,0,0,1,1,6,1,66,10,109,1,1,3,1
201401HT20782,1,11,0,18,0,8,0,0,0,0,3,1,6,1,27,6,4500,2,3,1,1
201401HT20782,2,20,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401HT20783,1,9,0,5,0,1,0,0,0,0,3,1,1,3,-1,-1,-1,-1,-1,-1,-1
201401HT20785,1,3,0,7,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401HT20785,2,1,0,18,2,8,0,0,0,0,1,1,6,2,20,4,-1,-1,-1,7,1
201401HT20786,1,1,0,8,0,1,0,0,0,0,3,1,6,2,29,6,-1,-1,-1,6,1
