Acc_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
201301QK50128,1,9,0,4,0,1,0,0,0,0,1,1,6,1,-1,1995,2,10,1,1
201301QK50129,1,9,0,18,0,1,0,0,0,0,4,1,6,1,9,2979,1,9,2,1
201301QK50130,1,19,0,18,0,0,0,0,0,0,1,1,2,1,7,1753,2,10,5,1
201301QK50130,2,9,0,18,0,0,0,0,0,0,2,1,2,1,7,-1,-1,-1,4,1
201301QK50131,1,11,0,5,0,2,0,0,0,0,0,1,1,1,7,9360,2,2,2,1
201301QK50132,1,11,0,5,0,1,0,0,0,0,4,1,1,3,-1,-1,-1,-1,-1,-1
201301QK50133,1,8,0,18,0,1,0,0,0,0,0,1,6,1,6,1896,2,6,6,1
201301QK50134,1,9,0,3,0,1,0,0,0,0,2,1,2,2,7,1598,1,14,3,1
201301QK50134,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50135,1,11,0,9,0,8,0,0,0,0,3,1,1,1,8,4500,2,5,4,1
201301QK50135,2,19,0,13,0,8,0,0,0,0,1,1,1,1,8,2198,2,5,5,1
201301QK50136,1,9,0,7,0,8,0,0,0,0,3,1,2,2,5,1124,1,9,6,1
201301QK50136,2,1,0,18,0,8,0,0,0,0,4,1,2,1,7,-1,-1,-1,6,1
201301QK50137,1,11,0,5,0,2,0,0,0,0,0,1,1,1,8,-1,-1,-1,3,1
201301QK50138,1,9,0,4,0,8,0,0,0,0,4,1,6,1,4,-1,-1,-1,4,1
201301QK50138,2,9,0,18,0,8,0,0,0,0,1,1,6,1,7,996,1,-1,3,1
201301QK50139,1,9,0,18,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,8,2
201301QK50139,2,9,0,18,0,1,0,0,0,0,2,1,6,1,7,2987,2,6,6,1
201301QK50140,1,9,0,5,0,8,0,10,1,0,1,1,6,1,-1,1895,1,13,-1,-1
201301QK50141,1,9,0,7,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50142,1,3,0,18,0,1,0,0,0,0,1,1,6,1,5,125,1,-1,3,1
201301QK50142,2,9,0,9,0,1,0,0,0,0,2,1,1,1,9,1481,2,7,4,1
201301QK50144,1,9,0,7,0,1,0,0,0,0,4,1,6,1,8,1895,1,12,4,1
201301QK50144,2,1,0,15,0,1,0,0,0,0,3,1,6,1,7,-1,-1,-1,4,1
201301QK50145,1,4,0,18,0,8,0,0,0,0,1,1,6,1,4,599,1,3,6,1
201301QK50145,2,9,0,9,0,8,0,0,0,0,4,1,6,2,6,1200,1,11,4,1
201301QK50146,1,9,0,9,0,8,0,0,0,0,1,1,6,1,6,1598,2,1,4,1
201301QK50146,2,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,1360,1,6,-1,-1
201301QK50147,1,9,0,7,0,8,0,0,0,0,3,1,6,1,10,2362,1,9,6,1
201301QK50147,2,9,0,18,0,8,0,0,0,0,1,1,6,2,4,998,1,7,5,1
201301QK50148,1,11,0,5,0,0,0,0,0,0,0,1,1,1,7,6700,2,1,5,1
201301QK50149,1,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,1796,1,7,7,1
201301QK50149,2,9,0,18,0,8,0,10,2,4,1,1,3,2,7,1798,1,4,6,1
201301QK50150,1,9,0,18,0,0,0,4,0,0,1,1,6,1,7,2398,1,16,6,1
201301QK50150,2,9,0,2,0,0,0,10,1,0,2,1,6,3,-1,1796,2,-1,-1,-1
201301QK50150,3,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,1896,2,8,-1,-1
201301QK50151,1,9,0,18,0,0,0,0,0,0,3,1,6,1,6,1796,1,14,6,1
201301QK50152,1,3,0,18,0,0,0,0,0,0,1,1,6,3,-1,125,1,7,-1,-1
201301QK50153,1,9,0,14,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50154,1,9,0,5,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50155,1,9,0,4,0,8,1,0,0,0,2,1,6,1,6,1597,1,5,2,1
201301QK50155,2,9,0,7,0,8,0,0,0,0,1,1,6,1,-1,1229,1,7,-1,-1
201301QK50157,1,9,0,18,0,1,0,0,0,0,1,1,2,1,6,2494,1,13,4,1
201301QK50157,2,9,0,3,0,1,0,0,0,0,2,1,2,1,9,2143,2,3,-1,-1
201301QK50158,1,9,0,18,0,1,0,0,0,0,2,1,6,1,7,1240,1,9,6,1
201301QK50158,2,9,0,18,0,1,0,0,0,0,2,1,6,3,-1,2616,1,10,-1,-1
201301QK50158,3,9,0,18,0,1,0,0,0,0,1,1,6,1,7,1396,1,12,6,1
201301QK50159,1,9,0,12,0,0,0,0,0,0,3,1,1,1,8,1796,1,5,4,1
201301QK50159,2,5,0,14,0,0,0,0,0,0,4,1,2,1,8,997,1,9,3,1
201301QK50160,1,9,0,14,0,0,0,0,0,0,4,1,1,1,8,-1,-1,-1,5,1
201301QK50162,1,9,0,14,0,0,0,0,0,0,4,1,6,2,7,1598,2,2,-1,-1
201301QK50163,1,9,0,2,0,2,0,0,0,0,2,1,6,1,6,1598,1,9,3,1
201301QK50163,2,19,0,7,0,2,0,4,0,0,1,1,6,1,-1,1968,2,3,-1,-1
201301QK50164,1,9,0,18,0,8,0,0,0,0,1,1,1,1,8,2521,1,8,3,1
201301QK50164,2,1,0,18,0,8,0,0,0,0,4,1,6,1,4,-1,-1,-1,3,1
201301QK50166,1,9,0,18,0,1,0,0,0,0,1,1,6,1,7,1398,1,1,6,1
201301QK50167,1,9,0,7,0,8,0,0,0,0,1,1,6,1,5,1364,1,4,2,1
201301QK50167,2,9,0,18,0,8,0,0,0,0,4,1,6,2,7,2494,1,9,1,1
201301QK50168,1,1,0,14,0,8,0,0,0,0,4,1,6,1,6,-1,-1,-1,6,1
201301QK50168,2,9,0,9,0,8,0,0,0,0,1,1,6,2,-1,2967,2,5,-1,-1
201301QK50169,1,9,0,18,0,1,0,0,0,0,4,1,2,2,5,1124,1,9,4,1
201301QK50172,1,9,0,18,0,0,0,0,0,0,3,1,6,1,6,1397,1,11,4,1
201301QK50173,1,9,0,9,0,1,0,0,0,0,4,1,6,1,7,1493,1,16,2,1
201301QK50174,1,9,0,18,0,0,5,7,0,0,3,1,6,1,8,1086,1,3,5,1
201301QK50177,1,19,0,7,0,8,0,0,0,0,1,1,1,1,7,2148,2,5,5,1
201301QK50178,1,9,0,7,0,8,0,0,0,0,3,1,6,2,7,1997,1,2,3,1
201301QK50178,2,9,0,18,0,8,0,0,0,0,4,1,6,1,-1,1995,1,8,-1,-1
201301QK50179,1,9,0,9,0,8,0,0,0,0,4,1,1,1,8,1997,2,2,7,1
201301QK50179,2,3,0,18,0,8,0,0,0,0,1,1,1,1,6,125,1,1,3,1
201301QK50180,1,9,0,4,0,1,0,0,0,0,2,1,6,2,8,1329,1,3,3,1
201301QK50180,2,9,0,4,0,1,0,0,0,0,1,1,6,1,7,2204,2,7,5,1
201301QK50181,1,9,0,18,0,8,0,0,0,0,1,1,6,2,5,1796,1,11,3,1
201301QK50181,2,1,0,6,0,8,0,0,0,0,2,1,6,1,4,-1,-1,-1,-1,-1
201301QK50183,1,9,0,4,2,8,0,7,1,0,1,1,1,1,5,-1,-1,-1,-1,-1
201301QK50183,2,9,0,9,0,5,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50184,1,9,0,7,0,8,0,0,0,0,1,1,1,1,7,1598,1,12,2,1
201301QK50185,1,9,0,10,0,1,0,0,0,0,3,1,6,1,5,1990,1,21,4,1
201301QK50185,2,5,0,18,0,1,0,0,0,0,1,1,6,1,5,675,1,3,9,1
201301QK50186,1,3,0,18,0,1,0,0,0,0,0,1,1,1,6,124,1,1,4,1
201301QK50186,2,9,0,9,0,2,0,0,0,0,0,1,6,2,9,1389,1,16,3,1
201301QK50187,1,19,0,4,0,1,0,0,0,0,1,1,1,1,6,-1,-1,-1,5,1
201301QK50187,2,2,0,7,0,8,0,0,0,0,1,1,1,1,7,49,1,5,6,1
201301QK50188,1,9,0,4,0,0,0,0,0,0,4,1,2,1,6,1600,2,4,3,1
201301QK50188,2,1,0,18,0,0,0,0,0,0,3,1,2,2,6,-1,-1,-1,4,1
201301QK50189,1,9,0,9,0,1,0,0,0,0,1,1,2,2,5,1198,1,2,7,1
201301QK50189,2,9,0,18,0,1,0,0,0,0,1,1,6,1,5,1390,1,8,3,1
201301QK50190,1,8,0,3,0,1,0,0,0,0,2,1,1,1,6,1796,1,4,5,1
201301QK50190,2,19,0,4,0,1,0,0,0,0,1,1,6,1,6,-1,-1,-1,3,1
201301QK50190,3,9,0,3,0,1,0,0,0,0,2,1,6,3,-1,1560,2,-1,-1,-1
201301QK50190,4,19,0,3,0,1,0,0,0,0,2,1,6,1,7,2198,2,4,5,1
201301QK50191,1,9,0,9,0,8,0,0,0,0,3,1,6,1,11,1988,1,12,8,1
201301QK50191,2,3,0,18,0,8,0,0,0,0,1,1,6,1,6,125,1,8,6,1
201301QK50192,1,9,0,3,0,0,0,0,0,0,2,1,6,2,8,1587,1,18,4,1
201301QK50192,2,9,0,4,0,0,0,0,0,0,1,1,6,1,5,5935,1,4,4,1
201301QK50193,1,9,0,3,0,7,0,0,0,0,1,1,6,1,6,1598,1,8,5,1
201301QK50193,2,9,0,3,0,7,0,0,0,0,2,1,3,2,6,1497,8,6,6,1
201301QK50194,1,5,0,18,0,0,0,4,0,0,1,1,6,1,6,649,1,4,6,1
201301QK50194,2,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,1596,1,4,-1,-1
201301QK50195,1,9,0,5,0,2,0,0,0,0,4,1,6,1,5,1596,1,2,1,1
201301QK50196,1,9,0,7,0,1,0,0,0,0,3,1,6,1,5,1124,1,11,1,1
201301QK50196,2,9,0,9,0,8,0,0,0,0,1,1,2,1,6,2926,2,12,-1,-1
201301QK50197,1,8,0,18,0,0,0,0,0,0,0,1,1,1,8,1896,2,8,6,1
201301QK50198,1,11,0,5,0,1,0,0,0,0,0,1,1,1,-1,3900,2,9,2,1
201301QK50199,1,9,0,18,0,0,0,0,0,0,1,1,6,1,5,1229,1,1,7,1
201301QK50199,2,9,0,18,0,0,0,4,1,10,1,1,6,1,4,1397,1,14,-1,-1
201301QK50199,3,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,1895,1,14,-1,-1
201301QK50199,4,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,1796,1,14,-1,-1
201301QK50199,5,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50200,1,9,0,18,0,1,0,4,0,0,1,1,1,1,7,1896,2,10,3,1
201301QK50200,2,9,0,2,0,1,0,0,0,0,1,1,6,3,-1,1794,1,8,-1,-1
201301QK50200,3,9,0,2,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50201,1,9,0,3,0,1,0,0,0,0,1,1,6,1,6,1595,1,13,4,1
201301QK50201,2,4,0,18,0,2,1,4,0,0,1,1,6,1,5,998,1,13,4,1
201301QK50201,3,4,0,2,0,2,0,0,0,0,3,1,6,3,-1,125,1,5,-1,-1
201301QK50202,1,9,0,18,0,2,0,0,0,0,4,1,6,2,6,2198,7,11,2,1
201301QK50202,2,21,0,18,0,2,0,0,0,0,3,1,6,2,6,-1,-1,-1,2,1
201301QK50203,1,9,0,10,0,1,0,0,0,0,4,1,1,1,7,2494,2,9,4,1
201301QK50203,2,9,0,1,0,1,0,0,0,0,2,1,6,1,-1,2993,2,1,-1,-1
201301QK50204,1,9,0,4,0,0,0,0,0,0,2,1,6,2,7,1299,1,9,1,1
201301QK50204,2,19,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50205,1,2,0,5,0,2,0,0,0,0,4,1,6,1,4,49,1,11,3,1
201301QK50205,2,9,0,1,0,1,0,0,0,0,2,1,6,1,-1,-1,-1,-1,5,1
201301QK50206,1,1,0,9,0,8,0,0,0,0,3,1,4,1,4,-1,-1,-1,4,1
201301QK50206,2,9,0,18,0,8,0,0,0,0,1,1,1,1,-1,3456,8,6,-1,-1
201301QK50207,1,9,0,18,0,0,0,0,0,0,4,1,1,2,7,1998,1,16,7,2
201301QK50207,2,9,4,15,2,0,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50209,1,9,0,18,0,3,0,0,7,2,1,1,6,2,6,998,1,6,3,1
201301QK50210,1,9,0,5,0,8,0,0,0,0,1,1,6,1,6,1951,2,11,4,1
201301QK50210,2,1,0,18,0,8,0,0,0,0,3,1,6,1,3,-1,-1,-1,-1,-1
201301QK50211,1,9,0,4,0,0,0,0,0,0,2,1,6,2,7,1796,1,10,2,1
201301QK50211,2,9,0,18,0,0,0,0,0,0,1,1,6,2,7,2231,2,6,2,1
201301QK50212,1,9,0,9,0,1,0,0,0,0,4,1,6,1,4,1339,8,3,5,1
201301QK50212,2,1,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,3,1
201301QK50213,1,11,0,2,0,1,0,0,0,0,0,1,1,1,10,7300,2,10,6,1
201301QK50213,2,1,0,15,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50214,1,9,0,3,0,1,0,0,0,0,1,1,6,1,7,1797,8,4,6,1
201301QK50214,2,3,0,3,0,1,0,0,0,0,2,1,6,2,6,125,1,2,5,1
201301QK50217,1,4,0,18,0,3,0,0,0,0,4,1,2,1,6,198,1,4,7,1
201301QK50217,2,9,0,6,0,8,0,0,0,0,3,1,2,1,8,-1,-1,-1,6,1
201301QK50218,1,9,0,18,0,8,0,0,0,0,4,1,6,1,5,1596,1,4,1,1
201301QK50218,2,3,0,18,0,8,0,0,0,0,1,1,6,1,6,125,1,1,3,1
201301QK50219,1,9,0,4,0,1,0,0,7,5,1,1,2,1,7,1984,1,18,-1,-1
201301QK50219,2,9,0,8,0,6,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50220,1,9,0,9,0,5,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50223,1,21,0,18,0,1,0,0,0,0,1,1,6,1,6,4461,2,4,3,1
201301QK50223,2,9,0,13,0,1,0,0,0,0,2,1,6,1,7,-1,-1,-1,8,1
201301QK50223,3,9,0,13,0,1,0,0,0,0,2,1,6,1,6,1896,2,5,6,1
201301QK50224,1,9,0,18,0,8,0,0,0,0,3,1,2,1,8,1400,2,6,6,1
201301QK50225,1,19,0,14,0,0,0,0,0,0,3,1,6,1,6,2143,2,2,1,1
201301QK50225,2,3,0,18,0,0,0,0,0,0,4,1,6,1,6,125,1,5,4,1
201301QK50226,1,9,0,9,0,8,0,0,0,0,1,1,6,2,7,4511,1,10,3,1
201301QK50226,2,1,0,18,0,8,0,0,0,0,4,1,6,1,8,-1,-1,-1,9,1
201301QK50227,1,9,0,3,0,8,0,0,0,0,2,1,6,2,5,1198,1,1,2,1
201301QK50227,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,2987,2,2,-1,-1
201301QK50228,1,9,0,1,0,1,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50230,1,9,0,3,0,1,1,0,0,0,2,1,6,1,8,1896,2,9,-1,-1
201301QK50230,2,20,0,18,0,1,0,0,0,0,1,1,1,1,6,3920,2,6,-1,-1
201301QK50230,3,9,0,7,0,5,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50232,1,9,0,18,0,1,0,0,0,0,1,1,6,2,5,1590,1,8,5,1
201301QK50232,2,9,0,18,0,1,0,0,0,0,2,1,6,2,-1,1332,1,16,2,1
201301QK50232,3,9,0,7,0,8,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50233,1,9,0,18,0,1,0,0,0,0,3,1,6,1,11,1360,1,10,2,1
201301QK50234,1,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50235,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,1968,2,7,-1,-1
201301QK50237,1,9,0,6,0,8,0,0,0,0,3,1,2,1,4,973,1,12,2,1
201301QK50237,2,3,0,18,0,8,0,0,0,0,1,1,6,1,-1,125,1,1,-1,-1
201301QK50238,1,1,0,18,0,2,0,0,0,0,3,1,6,1,7,-1,-1,-1,6,1
201301QK50238,2,19,0,18,0,2,0,0,0,0,4,1,6,1,-1,2464,2,5,-1,-1
201301QK50239,1,9,0,18,0,0,0,0,0,0,3,1,6,1,8,2362,1,11,4,1
201301QK50240,1,3,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50241,1,9,0,9,0,8,0,0,0,0,1,1,1,2,7,1400,1,11,3,1
201301QK50241,2,9,0,18,0,8,0,0,0,0,1,1,1,1,5,1595,1,3,3,1
201301QK50242,1,19,0,18,0,0,0,0,0,0,1,1,1,1,7,-1,-1,-1,3,1
201301QK50243,1,9,0,18,0,0,0,0,0,0,1,1,6,1,6,2148,2,4,1,1
201301QK50245,1,3,0,18,0,8,0,0,0,0,3,1,6,1,5,124,1,1,2,1
201301QK50245,2,9,0,11,0,8,0,0,0,0,4,1,6,1,-1,1896,2,20,1,1
201301QK50246,1,9,0,18,0,2,0,0,0,0,1,1,6,3,-1,1242,1,4,-1,-1
201301QK50247,1,9,0,4,0,1,0,0,0,0,2,1,6,1,-1,1598,1,11,2,1
201301QK50247,2,9,0,4,0,1,0,0,0,0,2,1,6,2,8,1896,2,7,5,1
201301QK50247,3,9,0,18,0,1,0,0,0,0,1,1,6,2,9,1699,1,3,9,1
201301QK50248,1,1,0,18,0,8,0,0,0,0,1,1,6,1,4,-1,-1,-1,1,1
201301QK50248,2,9,0,18,0,8,0,0,0,0,3,1,6,2,6,1386,1,6,1,1
201301QK50249,1,19,0,18,0,8,0,0,0,0,3,1,1,1,6,1248,2,-1,3,1
201301QK50249,2,9,0,12,0,8,0,0,0,0,4,1,6,3,-1,1596,1,11,-1,-1
201301QK50252,1,9,0,4,0,0,0,0,0,0,3,1,6,1,8,1998,1,15,3,1
201301QK50252,2,1,0,18,0,0,0,0,0,0,1,1,6,1,2,-1,-1,-1,3,1
201301QK50253,1,9,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50254,1,9,0,9,0,1,0,0,0,0,3,1,6,1,8,2299,1,24,2,1
201301QK50254,2,3,0,13,0,1,0,0,0,0,4,1,6,1,6,125,1,9,2,1
201301QK50256,1,11,0,18,0,1,0,0,0,0,0,1,1,1,6,6700,2,1,1,1
201301QK50257,1,9,0,18,0,8,0,0,0,0,3,1,6,1,5,-1,-1,-1,6,1
201301QK50258,1,1,0,18,0,1,0,0,0,0,3,1,6,2,9,-1,-1,-1,4,1
201301QK50258,2,19,0,7,0,1,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50259,1,9,0,18,0,0,0,0,0,0,4,1,3,1,8,1560,2,6,4,1
201301QK50260,1,9,0,14,0,1,0,0,0,0,4,1,6,2,7,2151,2,13,2,1
201301QK50261,1,9,0,18,0,1,0,0,0,0,1,1,6,1,6,2497,1,6,7,1
201301QK50261,2,9,0,18,0,1,0,0,0,0,2,1,6,1,7,1689,2,11,2,1
201301QK50262,1,9,0,18,0,0,0,0,0,0,2,1,6,2,-1,1984,1,10,1,1
201301QK50262,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301QK50263,1,9,0,2,0,2,0,0,0,0,2,1,6,2,7,2171,1,10,-1,-1
201301QK50263,2,9,0,18,0,2,0,4,0,0,3,1,6,1,-1,3456,8,3,-1,-1
201301QK50265,1,9,0,9,0,8,0,0,0,0,4,1,6,1,4,1242,1,4,2,1
201301QK50265,2,9,0,18,0,8,0,0,0,0,1,1,6,1,10,1242,1,13,6,1
201301QK50266,1,21,1,18,0,1,0,0,0,0,3,1,1,1,8,15607,2,1,6,1
201301QK50266,2,9,0,18,0,1,0,0,0,0,4,1,6,1,6,-1,-1,-1,-1,-1
201301QK50267,1,19,0,1,0,1,0,0,0,0,2,1,1,1,-1,-1,-1,-1,-1,-1
201301QK50268,1,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,2143,2,-1,-1,-1
201301QK50268,2,1,0,18,0,8,0,0,0,0,3,1,6,1,7,-1,-1,-1,4,1
201301QK50269,1,3,0,13,0,1,0,0,0,0,4,1,2,1,6,124,1,3,6,1
201301QK50269,2,9,0,9,0,1,0,0,0,0,3,1,2,1,9,-1,-1,-1,2,1
201301QK50270,1,9,0,5,0,0,0,0,0,0,3,1,6,2,8,1796,1,8,9,1
201301QK50270,2,9,0,18,0,0,0,7,0,0,4,1,6,2,6,-1,-1,-1,6,1
201301QK50271,1,9,0,12,0,0,0,0,0,0,3,1,2,1,7,1896,2,5,4,1
201301QK50271,2,5,0,18,0,0,0,0,0,0,4,1,2,1,6,599,1,12,9,1
201301QK50271,3,9,0,18,0,0,0,0,0,0,2,1,2,2,6,1595,1,11,6,1
201301QK50272,1,9,0,18,0,8,0,0,0,0,3,1,6,1,6,1896,2,12,5,1
201301QK50272,2,9,0,18,0,8,0,0,0,0,1,1,6,1,7,1968,2,1,4,1
201301QK50272,3,3,0,18,0,8,0,0,0,0,1,1,6,1,4,-1,-1,-1,2,1
201301QK50274,1,9,0,9,0,8,0,0,0,0,2,1,6,1,8,1910,2,6,-1,-1
201301QK50274,2,9,0,7,0,8,0,0,0,0,1,1,6,1,6,1598,1,13,4,1
201301QK50275,1,9,0,14,0,8,1,0,0,0,1,1,1,1,6,1900,2,13,7,1
201301QK50275,2,9,0,1,0,8,0,0,0,0,3,1,6,1,8,2179,2,10,4,1
201301QK50276,1,9,0,18,0,0,0,0,0,0,4,1,6,2,-1,1388,1,10,-1,-1
201301QK50277,1,9,0,4,0,1,0,0,0,0,1,1,6,1,6,1896,1,16,9,1
201301QK50278,1,9,0,7,0,8,0,0,0,0,3,1,6,2,7,1388,1,10,5,1
201301QK50278,2,3,0,18,0,1,0,0,0,0,1,1,6,1,4,125,1,8,4,1
201301QK50279,1,9,0,18,0,1,0,0,0,0,3,1,6,1,11,1590,1,15,1,1
201301QK50280,1,9,0,9,0,8,0,0,0,0,1,1,6,2,7,1598,1,10,3,1
201301QK50281,1,3,0,18,0,1,0,0,0,0,3,1,6,1,5,125,1,2,1,1
201301QK50281,2,9,0,13,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50282,1,11,0,18,0,8,0,0,0,0,3,1,1,1,7,4500,2,1,-1,-1
201301QK50282,2,9,0,13,0,8,0,9,0,0,4,1,6,1,7,1390,1,8,-1,-1
201301QK50283,1,9,0,4,0,0,0,0,0,0,1,1,6,1,8,2494,1,9,-1,-1
201301QK50283,2,9,0,4,0,0,0,0,0,0,2,1,6,1,7,2496,1,6,-1,-1
201301QK50283,3,9,0,12,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50284,1,19,0,4,0,2,0,0,0,0,1,1,1,1,5,2198,2,-1,1,1
201301QK50284,2,9,0,3,0,2,0,0,0,0,2,1,6,1,9,1389,1,12,8,1
201301QK50285,1,19,0,7,0,5,0,0,0,0,4,1,1,1,7,1998,2,8,2,1
201301QK50285,2,1,0,18,4,8,0,0,0,0,1,1,2,1,6,-1,-1,-1,6,1
201301QK50286,1,9,0,18,0,1,0,0,0,0,3,1,6,1,11,954,1,22,3,1
201301QK50286,2,9,0,18,0,2,0,0,0,0,3,1,6,1,9,998,1,13,3,1
201301QK50287,1,5,0,18,0,0,0,10,1,2,1,1,1,1,6,659,1,8,3,1
201301QK50287,2,9,0,5,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1
201301QK50288,1,1,0,18,0,8,0,0,0,0,1,1,2,1,7,-1,-1,-1,7,1
201301QK50288,2,9,0,9,0,8,0,0,0,0,4,1,6,2,7,1598,1,9,2,1
201301QK50289,1,9,0,1,0,6,0,8,0,0,2,1,6,2,5,1199,1,10,3,1
201301QK50289,2,9,0,2,0,8,0,0,0,0,3,1,6,1,7,1984,1,9,6,1
201301QK50291,1,11,0,7,0,2,0,0,0,0,0,1,1,1,8,7300,2,10,2,1
201301QK50294,1,9,0,9,0,6,0,0,0,0,1,1,2,1,7,1598,1,14,4,1
201301QK50294,2,3,0,18,0,6,0,0,0,0,1,1,6,1,4,125,1,5,3,1
201301QK50295,1,19,0,11,0,0,0,0,0,0,4,1,1,1,8,2287,2,4,6,1
201301QK50295,2,9,0,18,0,0,0,0,0,0,3,1,6,1,8,1753,2,4,1,1
201301QK50296,1,9,0,9,0,8,0,0,0,0,1,1,6,2,6,1598,1,9,2,1
201301QK50296,2,4,0,18,0,8,0,0,0,0,3,1,6,1,-1,-1,-1,-1,6,1
201301QK50297,1,9,0,9,0,8,0,0,0,0,1,1,6,1,8,2799,1,9,2,1
201301QK50297,2,9,0,18,0,8,0,0,0,0,4,1,6,1,7,1598,1,3,9,1
201301QK50298,1,19,0,3,0,0,0,0,0,0,2,1,6,1,8,1399,2,2,5,1
201301QK50298,2,3,0,18,0,0,0,0,0,0,1,1,6,1,8,125,1,1,3,1
201301QK50299,1,9,0,7,0,1,0,0,0,0,4,1,6,1,-1,1900,2,14,-1,-1
201301QK50299,2,1,0,7,0,1,0,0,0,0,3,1,6,2,7,-1,-1,-1,5,1
201301QK50300,1,9,0,18,0,0,0,0,0,0,1,1,6,2,6,698,1,7,3,1
201301QK50301,1,9,0,9,0,8,0,0,0,0,4,1,6,2,6,1988,1,12,4,1
201301QK50301,2,2,0,18,0,8,0,0,0,0,1,1,1,1,4,125,1,2,3,1
201301QK50302,1,9,0,18,0,1,0,0,0,0,1,1,6,2,5,1086,1,3,4,1
201301QK50302,2,9,0,4,0,1,0,0,0,0,2,1,6,1,7,-1,-1,-1,5,1
201301QK50302,3,9,0,4,0,1,0,0,0,0,2,1,6,2,6,-1,-1,-1,6,1
201301QK50303,1,9,0,9,0,8,0,0,0,0,3,1,6,2,6,1360,1,16,4,1
201301QK50303,2,9,0,18,0,8,0,0,0,0,1,1,6,1,5,1299,1,8,8,1
201301QK50304,1,9,0,9,0,2,0,0,0,0,1,1,6,2,8,1596,1,14,3,1
201301QK50305,1,9,0,18,0,8,0,0,0,0,1,1,6,2,8,1590,1,10,4,1
201301QK50305,2,9,0,9,0,8,0,0,0,0,1,1,6,2,-1,1998,1,15,6,1
201301QK50306,1,5,0,18,0,0,0,0,0,0,3,1,6,1,7,599,1,7,2,1
201301QK50307,1,9,0,7,0,8,0,0,0,0,4,1,6,1,8,1296,1,7,3,1
201301QK50307,2,1,0,15,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,-1,-1
201301QK50309,1,1,0,15,0,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,6,1
201301QK50309,2,4,0,9,0,8,0,0,0,0,4,1,6,1,8,1255,1,3,5,1
201301QK50310,1,3,0,14,0,1,0,0,0,0,4,1,6,1,7,125,1,6,5,1
201301QK50310,2,9,0,5,0,1,0,0,0,0,3,1,6,1,-1,1794,1,12,-1,-1
201301QK50311,1,8,0,1,0,1,0,0,0,0,2,1,1,1,6,1497,8,4,1,1
