"Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,1st_Road_Class,Road_Type,Speed_limit,Junction_Detail,2nd_Road_Class,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Hour,Two_Hour_Groupings,Time_of_Day,Was_Daylight,Was_Bad_Weather,Was_Road_Dry,log_Number_of_Casualties,log_Number_of_Vehicles,LSOA,population_per_hectare,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf,Road,RCat"
"201301JC30181,-0.018533,51.590262,Slight,2,1,2013-05-04,Saturday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004460,139.3,105.6,179.8,10843.8,738.0,1906.0,376.0,A112,PA"
"201301JC30182,-0.012929,51.635941,Slight,2,1,2013-05-02,Thursday,A,Single carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004350,55.6,92.6,209.0,14298.2,153.2,3202.8,661.6,A110,PA"
"201301JC30183,0.010016,51.595982,Slight,2,1,2013-04-02,Tuesday,A,Dual carriageway,30.0,Roundabout,A,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004377,21.4,245.4,490.0,36379.4,434.2,6697.4,2091.4,A104,PA"
"201301JC30184,-0.031898,51.61171,Slight,2,1,2013-05-04,Saturday,A,Dual carriageway,30.0,T or staggered junction,A,Darkness - lights lit,Fine no high winds,Dry,Urban,3,2am-4am,Night,No,No,Yes,0.0,0.6931471805599453,E01004453,47.6,0.0,948.2,76563.6,580.2,16152.2,5676.8,A406,PA"
"201301JC30185,-0.019192,51.618241,Slight,1,1,2013-05-03,Friday,Unclassified,Single carriageway,30.0,Crossroads,Unclassified,Daylight,Fine no high winds,Dry,Urban,9,8am-10am,Morning,Yes,No,Yes,0.0,0.0,E01004452,70.8,86.8,143.2,9084.2,402.6,1238.2,204.8,A112,PA"
"201301JC30186,-0.006497,51.568386,Slight,2,1,2013-05-06,Monday,C,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,17,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004370,128.7,415.4,173.2,8858.4,1234.4,1395.4,257.0,A112,PA"
"201301JC30187,-0.017828,51.609765,Slight,2,1,2013-05-02,Thursday,A,Single carriageway,30.0,Private drive or entrance,Unclassified,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004418,91.2,125.2,207.2,13809.8,759.6,2069.8,208.2,A112,PA"
"201301JC30188,-0.017417,51.615873,Slight,2,1,2013-05-10,Friday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,8,8am-10am,Morning,Yes,No,Yes,0.0,0.6931471805599453,E01004417,60.2,86.8,143.2,9084.2,402.6,1238.2,204.8,A112,PA"
"201301JC30189,0.003087,51.60914,Serious,1,1,2013-05-13,Monday,Unclassified,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,15,2pm-4pm,Rush hour,Yes,No,Yes,0.0,0.0,E01004388,54.7,115.2,99.6,8363.0,361.6,1121.0,124.6,B160,MB"
"201301JC30190,0.003512,51.582694,Slight,2,1,2013-05-10,Friday,A,Dual carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,15,2pm-4pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004362,20.0,506.6,466.6,27157.2,307.4,3382.2,970.0,A104,PA"
"201301JC30191,-0.016096,51.589861,Serious,1,2,2013-05-11,Saturday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,10,10am-12pm,Office hours,Yes,No,Yes,0.6931471805599453,0.0,E01004408,148.7,105.6,179.8,10843.8,738.0,1906.0,376.0,A112,PA"
"201301JC30192,0.0068200000000000005,51.56932800000001,Serious,2,1,2013-05-09,Thursday,Unclassified,Single carriageway,30.0,Not at junction or within 20 meters,Not at junction or within 20 meters,Darkness - lights lit,Fine no high winds,Dry,Urban,0,12am-2am,Night,No,No,Yes,0.0,0.6931471805599453,E01004436,73.8,160.25,142.0,8068.75,292.5,1200.25,298.0,A106,PA"
"201301JC30193,-0.023757,51.579649,Slight,1,1,2013-04-24,Wednesday,Unclassified,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.0,E01004445,102.4,212.0,147.4,12250.4,1165.2,1560.6,399.0,A112,PA"
"201301JC30194,-0.018978,51.583345,Slight,2,2,2013-05-11,Saturday,A,Single carriageway,30.0,Crossroads,C,Daylight,Fine no high winds,Dry,Urban,11,10am-12pm,Office hours,Yes,No,Yes,0.6931471805599453,0.6931471805599453,E01004397,98.2,212.0,147.4,12250.4,1165.2,1560.6,399.0,A112,PA"
"201301JC30195,0.014073,51.570193,Slight,2,1,2013-04-26,Friday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004438,79.9,531.25,290.25,14214.75,694.75,2170.25,593.0,A11,PA"
"201301JC30197,0.015263,51.570982,Slight,2,1,2013-05-10,Friday,A,Dual carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,10,10am-12pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004438,79.9,89.8,82.8,5360.6,119.8,681.6,155.6,A11,PA"
"201301JC30198,0.003674,51.592943,Slight,1,1,2013-05-14,Tuesday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Raining no high winds,Wet or damp,Urban,15,2pm-4pm,Rush hour,Yes,Yes,No,0.0,0.0,E01004378,84.6,1.0,1186.6,92865.8,377.8,18610.0,7730.2,A406,PA"
"201301JC30199,-0.00829,51.632984,Slight,2,1,2013-05-15,Wednesday,A,Single carriageway,30.0,Crossroads,Unclassified,Daylight,Fine no high winds,Dry,Urban,8,8am-10am,Morning,Yes,No,Yes,0.0,0.6931471805599453,E01004357,46.8,40.0,218.0,9283.2,423.8,1415.0,345.6,A110,PA"
"201301JC30200,-0.000472,51.560999,Slight,3,1,2013-05-01,Wednesday,A,Single carriageway,30.0,T or staggered junction,B,Daylight,Fine no high winds,Dry,Urban,19,6pm-8pm,Evening,Yes,No,Yes,0.0,1.0986122886681098,E01004374,146.3,0.6,2444.8,68464.6,493.8,16255.8,4947.4,A12,PA"
"201301JC30201,-0.019641,51.584706,Slight,2,1,2013-05-06,Monday,A,Single carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,20,8pm-10pm,Evening,Yes,No,Yes,0.0,0.6931471805599453,E01004397,98.2,212.0,147.4,12250.4,1165.2,1560.6,399.0,A112,PA"
"201301JC30202,-0.003479,51.581284,Slight,1,1,2013-05-10,Friday,C,Single carriageway,30.0,Crossroads,Unclassified,Daylight,Fine no high winds,Dry,Urban,20,8pm-10pm,Evening,Yes,No,Yes,0.0,0.0,E01004467,109.4,353.6,263.2,9848.6,715.6,1843.6,472.4,A104,PA"
"201301JC30203,-0.017412999999999998,51.615963,Slight,2,1,2013-05-09,Thursday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,14,2pm-4pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004417,60.2,86.8,143.2,9084.2,402.6,1238.2,204.8,A112,PA"
"201301JC30205,-0.01531,51.561521,Slight,2,1,2013-05-09,Thursday,C,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,14,2pm-4pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004429,33.3,280.0,99.0,12326.8,739.4,1665.6,399.6,A112,PA"
"201301JC30206,-0.022822,51.57127,Slight,2,2,2013-05-13,Monday,Unclassified,Single carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,16,4pm-6pm,Rush hour,Yes,No,Yes,0.6931471805599453,0.6931471805599453,E01004424,84.9,182.0,131.8,9015.4,434.4,1990.4,464.8,A1006,PA"
"201301JC30207,-0.015634000000000002,51.600465,Slight,2,1,2013-04-01,Monday,A,Dual carriageway,30.0,Roundabout,A,Darkness - lights lit,Fine no high winds,Dry,Urban,21,8pm-10pm,Evening,No,No,Yes,0.0,0.6931471805599453,E01004344,48.1,105.6,179.8,10843.8,738.0,1906.0,376.0,A112,PA"
"201301JC30208,-0.007378,51.558149,Slight,2,1,2013-05-03,Friday,A,Single carriageway,30.0,Not at junction or within 20 meters,Not at junction or within 20 meters,Daylight,Fine no high winds,Dry,Urban,14,2pm-4pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004430,42.6,226.0,121.25,3879.5,159.75,887.75,282.5,A106,PA"
"201301JC30209,-0.035149,51.566531,Slight,2,1,2013-05-18,Saturday,A,Single carriageway,30.0,Crossroads,A,Daylight,Fine no high winds,Dry,Urban,10,10am-12pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004427,51.3,1333.0,1123.2,19165.8,1158.4,3827.0,1011.6,A104,PA"
"201301JC30211,-0.005027,51.552534,Slight,2,1,2013-05-15,Wednesday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine + high winds,Dry,Urban,6,6am-8am,Morning,Yes,Yes,Yes,0.0,0.6931471805599453,E01004336,78.5,390.4,83.6,6271.8,246.6,735.8,351.0,A112,PA"
"201301JC30212,-0.003742,51.585156,Slight,2,2,2013-05-15,Wednesday,Unclassified,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,12,12pm-2pm,Office hours,Yes,No,Yes,0.6931471805599453,0.6931471805599453,E01004465,130.6,132.6,238.0,14866.2,491.0,2529.4,355.4,A503,PA"
"201301JC30213,-0.040354,51.586402,Slight,2,1,2013-03-20,Wednesday,A,Single carriageway,30.0,Not at junction or within 20 meters,Not at junction or within 20 meters,Daylight,Fine no high winds,Dry,Urban,12,12pm-2pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004391,24.9,70.2,118.6,9380.6,291.4,1691.0,606.6,A1006,PA"
"201301JC30215,-0.031186,51.568083,Slight,3,1,2013-05-25,Saturday,A,Single carriageway,30.0,Crossroads,Unclassified,Darkness - lights lit,Fine no high winds,Dry,Urban,23,10pm-12am,Night,No,No,Yes,0.0,1.0986122886681098,E01004422,12.4,1333.0,1123.2,19165.8,1158.4,3827.0,1011.6,A104,PA"
"201301JC30216,-0.015778,51.600468,Slight,4,1,2013-05-19,Sunday,A,Dual carriageway,30.0,Roundabout,C,Daylight,Fine no high winds,Dry,Urban,14,2pm-4pm,Office hours,Yes,No,Yes,0.0,1.3862943611198906,E01004344,48.1,105.6,179.8,10843.8,738.0,1906.0,376.0,A112,PA"
"201301JC30217,-0.017048,51.607773,Slight,2,1,2013-05-25,Saturday,A,Single carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,10,10am-12pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004455,32.1,125.2,207.2,13809.8,759.6,2069.8,208.2,A112,PA"
"201301JC30218,-0.009738,51.56025800000001,Slight,2,1,2013-05-17,Friday,A,Single carriageway,30.0,Crossroads,Unclassified,Daylight,Fine no high winds,Dry,Urban,16,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004430,42.6,280.0,99.0,12326.8,739.4,1665.6,399.6,A112,PA"
"201301JC30219,-0.031898,51.61171,Slight,1,1,2013-05-23,Thursday,A,Dual carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,12,12pm-2pm,Office hours,Yes,No,Yes,0.0,0.0,E01004453,47.6,0.0,948.2,76563.6,580.2,16152.2,5676.8,A406,PA"
"201301JC30220,-0.033643,51.581344,Slight,1,1,2013-05-22,Wednesday,A,Single carriageway,30.0,Not at junction or within 20 meters,Not at junction or within 20 meters,Darkness - lights lit,Fine no high winds,Dry,Urban,23,10pm-12am,Night,No,No,Yes,0.0,0.0,E01004392,107.2,70.2,118.6,9380.6,291.4,1691.0,606.6,A1006,PA"
"201301JC30221,0.004817,51.563157,Slight,1,1,2013-04-25,Thursday,Unclassified,Single carriageway,30.0,T or staggered junction,Unclassified,Darkness - lights lit,Fine no high winds,Dry,Urban,23,10pm-12am,Night,No,No,Yes,0.0,0.0,E01004339,174.3,160.25,142.0,8068.75,292.5,1200.25,298.0,A106,PA"
"201301JC30222,-0.017044999999999998,51.578007,Slight,2,1,2013-05-21,Tuesday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,19,6pm-8pm,Evening,Yes,No,Yes,0.0,0.6931471805599453,E01004406,136.9,1738.4,518.8,14272.6,757.8,1523.0,399.6,A104,PA"
"201301JC30223,-0.02928,51.56877100000001,Slight,2,1,2013-05-24,Friday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Raining no high winds,Wet or damp,Urban,13,12pm-2pm,Office hours,Yes,Yes,No,0.0,0.6931471805599453,E01004425,156.9,1333.0,1123.2,19165.8,1158.4,3827.0,1011.6,A104,PA"
"201301JC30224,-0.018085,51.610488,Slight,1,1,2013-05-21,Tuesday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,16,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.0,E01004455,32.1,125.2,207.2,13809.8,759.6,2069.8,208.2,A112,PA"
"201301JC30225,-0.007948,51.564903,Slight,2,1,2013-05-29,Wednesday,B,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Raining no high winds,Wet or damp,Urban,15,2pm-4pm,Rush hour,Yes,Yes,No,0.0,0.6931471805599453,E01004369,180.4,280.0,99.0,12326.8,739.4,1665.6,399.6,A112,PA"
"201301JC30227,0.001813,51.570313,Slight,2,1,2013-05-18,Saturday,C,Single carriageway,30.0,Mini-roundabout,Unclassified,Daylight,Fine no high winds,Dry,Urban,12,12pm-2pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004437,124.4,160.25,142.0,8068.75,292.5,1200.25,298.0,A106,PA"
"201301JC30228,0.01304,51.569671,Slight,2,2,2013-05-23,Thursday,A,Single carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,14,2pm-4pm,Office hours,Yes,No,Yes,0.6931471805599453,0.6931471805599453,E01004438,79.9,531.25,290.25,14214.75,694.75,2170.25,593.0,A11,PA"
"201301JC30229,-0.006784999999999999,51.558499,Slight,2,1,2013-05-31,Friday,A,One way street,30.0,Crossroads,A,Daylight,Fine no high winds,Dry,Urban,15,2pm-4pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004376,183.3,280.0,99.0,12326.8,739.4,1665.6,399.6,A112,PA"
"201301JC30230,0.0015539999999999998,51.58083900000001,Serious,1,1,2013-06-02,Sunday,A,Single carriageway,30.0,Roundabout,A,Daylight,Fine no high winds,Dry,Urban,6,6am-8am,Morning,Yes,No,Yes,0.0,0.0,E01004363,53.1,506.6,466.6,27157.2,307.4,3382.2,970.0,A104,PA"
"201301JC30231,-0.014946,51.589752,Slight,2,1,2013-06-03,Monday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,8,8am-10am,Morning,Yes,No,Yes,0.0,0.6931471805599453,E01004408,148.7,105.6,179.8,10843.8,738.0,1906.0,376.0,A112,PA"
"201301JC30232,-0.032038,51.611802,Slight,3,1,2013-06-05,Wednesday,A,Dual carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,9,8am-10am,Morning,Yes,No,Yes,0.0,1.0986122886681098,E01004453,47.6,0.0,948.2,76563.6,580.2,16152.2,5676.8,A406,PA"
"201301JC30233,-0.020924,51.571778,Slight,2,1,2013-06-03,Monday,A,Single carriageway,30.0,T or staggered junction,C,Daylight,Fine no high winds,Dry,Urban,12,12pm-2pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004424,84.9,182.0,131.8,9015.4,434.4,1990.4,464.8,A1006,PA"
"201301JC30234,-0.016066999999999998,51.577271,Slight,1,1,2013-05-26,Sunday,Unclassified,Single carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,9,8am-10am,Morning,Yes,No,Yes,0.0,0.0,E01004405,135.7,1738.4,518.8,14272.6,757.8,1523.0,399.6,A104,PA"
"201301JC30235,-0.003712,51.625353,Slight,2,1,2013-05-24,Friday,C,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Raining no high winds,Wet or damp,Urban,8,8am-10am,Morning,Yes,Yes,No,0.0,0.6931471805599453,E01004355,65.3,40.0,218.0,9283.2,423.8,1415.0,345.6,A110,PA"
"201301JC30236,0.003257,51.58018,Slight,1,1,2013-06-03,Monday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,9,8am-10am,Morning,Yes,No,Yes,0.0,0.0,E01004362,20.0,506.6,466.6,27157.2,307.4,3382.2,970.0,A104,PA"
"201301JC30237,-0.043597,51.557949,Slight,2,1,2013-06-08,Saturday,Unclassified,Dual carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,17,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01001787,71.5,447.2,293.2,15814.8,744.8,3567.8,609.2,A102,PA"
"201301JC30238,0.010146,51.566213,Serious,2,1,2013-05-17,Friday,A,Single carriageway,30.0,Crossroads,Unclassified,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004440,91.5,381.0,98.8,5759.0,455.0,734.8,255.6,C,MCU"
"201301JC30239,-0.029403,51.585949,Slight,1,1,2013-05-28,Tuesday,C,Single carriageway,30.0,Not at junction or within 20 meters,Not at junction or within 20 meters,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.0,E01004396,166.6,183.6,323.0,9398.6,283.0,1940.8,493.0,A503,PA"
"201301JC30240,-0.030453,51.568341,Slight,2,1,2013-05-13,Monday,A,Single carriageway,30.0,Crossroads,Unclassified,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004422,12.4,1333.0,1123.2,19165.8,1158.4,3827.0,1011.6,A104,PA"
"201301JC30241,-0.013429,51.574888,Slight,1,1,2013-06-11,Tuesday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,11,10am-12pm,Office hours,Yes,No,Yes,0.0,0.0,E01004420,125.9,1738.4,518.8,14272.6,757.8,1523.0,399.6,A104,PA"
"201301JC30242,0.011564,51.595056,Slight,2,1,2013-05-06,Monday,A,Roundabout,30.0,Roundabout,A,Daylight,Fine no high winds,Dry,Urban,19,6pm-8pm,Evening,Yes,No,Yes,0.0,0.6931471805599453,E01004468,20.8,6.8,1242.4,113428.0,592.2,24405.8,7782.6,A406,PA"
"201301JC30243,-0.030577,51.588846,Serious,1,1,2013-05-31,Friday,A,Single carriageway,30.0,T or staggered junction,C,Daylight,Fine no high winds,Dry,Urban,17,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.0,E01004458,143.5,183.6,323.0,9398.6,283.0,1940.8,493.0,A503,PA"
"201301JC30244,-0.025028,51.570318,Serious,1,1,2013-06-02,Sunday,A,Single carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,17,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.0,E01004424,84.9,1333.0,1123.2,19165.8,1158.4,3827.0,1011.6,A104,PA"
"201301JC30245,-0.018882,51.572283,Slight,2,1,2013-06-05,Wednesday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004423,149.5,1738.4,518.8,14272.6,757.8,1523.0,399.6,A104,PA"
"201301JC30246,-0.008320999999999999,51.569586,Slight,2,1,2013-06-07,Friday,Unclassified,Single carriageway,30.0,T or staggered junction,A,Daylight,Fine no high winds,Dry,Urban,19,6pm-8pm,Evening,Yes,No,Yes,0.0,0.6931471805599453,E01004432,93.7,415.4,173.2,8858.4,1234.4,1395.4,257.0,A112,PA"
"201301JC30247,-0.0106,51.557035,Slight,2,1,2013-06-01,Saturday,C,Single carriageway,30.0,T or staggered junction,A,Darkness - lights lit,Fine no high winds,Dry,Urban,21,8pm-10pm,Evening,No,No,Yes,0.0,0.6931471805599453,E01004430,42.6,309.5,137.25,4692.75,217.0,600.5,140.0,A106,PA"
"201301JC30249,-0.005139,51.553255,Slight,2,1,2013-05-21,Tuesday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,16,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004336,78.5,498.2,226.2,10815.0,857.8,2111.4,456.4,A112,PA"
"201301JC30250,-0.003426,51.569323,Slight,2,1,2013-06-08,Saturday,C,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,19,6pm-8pm,Evening,Yes,No,Yes,0.0,0.6931471805599453,E01004439,112.2,160.25,142.0,8068.75,292.5,1200.25,298.0,A106,PA"
"201301JC30251,-0.002684,51.612565,Slight,1,1,2013-06-01,Saturday,Unclassified,Single carriageway,30.0,T or staggered junction,B,Daylight,Fine no high winds,Dry,Urban,20,8pm-10pm,Evening,Yes,No,Yes,0.0,0.0,E01004416,36.0,115.2,99.6,8363.0,361.6,1121.0,124.6,B160,MB"
"201301JC30252,0.009894,51.583394,Slight,2,1,2013-06-06,Thursday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,7,6am-8am,Morning,Yes,No,Yes,0.0,0.6931471805599453,E01004468,20.8,506.6,466.6,27157.2,307.4,3382.2,970.0,A104,PA"
"201301JC30253,-0.005556,51.563514,Slight,2,1,2013-06-03,Monday,B,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,14,2pm-4pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004373,180.2,194.75,73.25,2992.25,174.25,409.25,115.0,A106,PA"
"201301JC30254,-0.024392,51.621566,Serious,2,1,2013-06-16,Sunday,A,Dual carriageway,30.0,T or staggered junction,Unclassified,Darkness - lights lit,Fine no high winds,Dry,Urban,23,10pm-12am,Night,No,No,Yes,0.0,0.6931471805599453,E01004451,87.5,33.0,179.6,14791.0,78.8,2273.4,820.4,A1037,PA"
"201301JC30255,0.017321,51.571846,Slight,2,1,2013-06-14,Friday,A,Dual carriageway,30.0,Roundabout,A,Daylight,Fine no high winds,Dry,Urban,10,10am-12pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004438,79.9,3.2,1290.0,53918.4,504.8,13820.8,3615.6,A12,PA"
"201301JC30256,-0.017683,51.589888,Slight,1,1,2013-06-14,Friday,A,Single carriageway,30.0,Crossroads,A,Daylight,Fine no high winds,Dry,Urban,19,6pm-8pm,Evening,Yes,No,Yes,0.0,0.0,E01004408,148.7,105.6,179.8,10843.8,738.0,1906.0,376.0,A112,PA"
"201301JC30258,-0.017242,51.590061,Serious,2,1,2013-03-28,Thursday,A,Single carriageway,30.0,Crossroads,A,Daylight,Fine no high winds,Dry,Urban,10,10am-12pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004408,148.7,105.6,179.8,10843.8,738.0,1906.0,376.0,A112,PA"
"201301JC30259,-0.033972,51.567051,Slight,2,1,2013-06-03,Monday,A,Slip road,30.0,T or staggered junction,A,Darkness - lights lit,Fine no high winds,Dry,Urban,21,8pm-10pm,Evening,No,No,Yes,0.0,0.6931471805599453,E01004422,12.4,1333.0,1123.2,19165.8,1158.4,3827.0,1011.6,A104,PA"
"201301JC30260,-0.015494,51.597046,Slight,2,1,2013-06-12,Wednesday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,10,10am-12pm,Office hours,Yes,No,Yes,0.0,0.6931471805599453,E01004347,86.2,105.6,179.8,10843.8,738.0,1906.0,376.0,A112,PA"
"201301JC30261,-0.016718,51.602102,Slight,2,1,2013-06-22,Saturday,A,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,16,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004455,32.1,125.2,207.2,13809.8,759.6,2069.8,208.2,A112,PA"
"201301JC30262,-0.018401,51.580008,Slight,1,1,2013-06-15,Saturday,A,Single carriageway,30.0,Crossroads,Unclassified,Daylight,Fine no high winds,Dry,Urban,17,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.0,E01004406,136.9,212.0,147.4,12250.4,1165.2,1560.6,399.0,A112,PA"
"201301JC30264,0.009529,51.55876,Slight,2,1,2013-06-04,Tuesday,B,Single carriageway,30.0,T or staggered junction,Unclassified,Daylight,Fine no high winds,Dry,Urban,18,6pm-8pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004334,140.6,160.25,142.0,8068.75,292.5,1200.25,298.0,A106,PA"
"201301JC30267,-0.029278,51.585497,Slight,2,1,2013-06-15,Saturday,C,Single carriageway,30.0,Crossroads,Unclassified,Daylight,Fine no high winds,Dry,Urban,17,4pm-6pm,Rush hour,Yes,No,Yes,0.0,0.6931471805599453,E01004392,107.2,70.2,118.6,9380.6,291.4,1691.0,606.6,A1006,PA"
