",grid_square,latitude,longitude,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe"
"117145,""51.496,-0.185"",51.4958,-0.184995,261.1,510.0,55052.00000000001,0"
"98307,""51.4715,-0.208"",51.471277,-0.207858,167.5,1414.4,24898.000000000004,0"
"127348,""51.4605,-0.0665"",51.460271,-0.066346,27.2,945.6666666666664,15651.333333333332,0"
"132800,""51.533,-0.456"",51.532773,-0.4560270000000001,41.6,314.8,26048.600000000002,0"
"86278,""51.401,0.2385"",51.401247999999995,0.238379,5.8,49.4,12761.2,0"
"124286,""51.6075,0.218"",51.607394,0.218202,57.5,15.6,10551.0,0"
"46080,""51.4775,-0.373"",51.477465,-0.373225,64.0,265.2,46519.4,0"
"86815,""51.59,0.178"",51.590102,0.178238,17.2,42.0,47279.8,0"
"49165,""51.5415,-0.3435"",51.54170300000001,-0.343391,29.7,121.6,26647.4,0"
"119139,""51.5685,-0.1365"",51.568512,-0.13664600000000002,73.5,866.2,25082.600000000002,0"
"137678,""51.535,-0.1895"",51.53507800000001,-0.18948800000000002,128.2,1157.6,18322.600000000002,0"
"141820,""51.4775,-0.051"",51.477376,-0.051221,126.9,2023.6,30623.4,0"
"128087,""51.361,-0.1505"",51.360908,-0.150399,68.5,109.6,20628.6,0"
"69253,""51.489,-0.074"",51.488898999999996,-0.073803,161.5,2196.4,28988.6,0"
"77024,""51.447,-0.1715"",51.447115999999994,-0.171264,27.5,559.6,23419.6,0"
"135730,""51.5125,0.1825"",51.512651,0.182324,1.5,0.6,84868.79999999999,0"
"90249,""51.41,-0.123"",51.410239000000004,-0.12310399999999999,121.4,11.8,566.6,0"
"15065,""51.6495,-0.1665"",51.649594,-0.166719,55.5,9.0,1267.0,0"
"102219,""51.4625,-0.148"",51.462252,-0.147892,109.0,1864.2,8199.0,0"
"49085,""51.5255,-0.3155"",51.525572,-0.31572100000000003,61.9,322.75,15932.75,0"
"65799,""51.587,0.202"",51.587189,0.202178,41.0,146.6,19256.399999999998,0"
"88437,""51.6055,-0.338"",51.60538,-0.337752,48.7,31.6,19479.8,0"
"136876,""51.431,-0.1295"",51.431169,-0.129435,82.0,934.0,28536.2,0"
"114029,""51.4265,-0.441"",51.426596,-0.440856,61.8,149.0,12376.599999999999,0"
"137959,""51.4945,-0.0985"",51.49469600000001,-0.098312,101.9,2304.8,15251.8,0"
"55666,""51.273,-0.1515"",51.273196,-0.151419,2.3,76.2,16018.599999999999,0"
"110924,""51.3965,-0.1055"",51.396289,-0.105706,131.2,89.4,10751.4,0"
"30124,""51.5195,-0.1335"",51.519394,-0.133322,86.7,2274.6,13880.6,0"
"17637,""51.408,-0.155"",51.407779,-0.155127,69.0,30.6,2423.2,0"
"89886,""51.549,-0.153"",51.548932,-0.153027,181.2,587.6,15860.8,0"
"91371,""51.6055,-0.159"",51.605591,-0.159105,20.6,14.6,79354.4,0"
"10422,""51.4985,-0.0555"",51.498528,-0.055652999999999994,104.5,3271.0,20811.8,0"
"118993,""51.437,0.15"",51.436896000000004,0.150075,15.5,181.0,24745.6,0"
"142462,""51.5155,0.0065"",51.515345,0.006323,25.2,422.0,117617.59999999999,0"
"24313,""51.609,0.0825"",51.609127,0.082365,40.6,53.6,18179.6,0"
"38200,""51.464,-0.1125"",51.464118,-0.11268800000000001,90.1,2055.4,27426.2,0"
"87961,""51.46,-0.135"",51.459977,-0.134884,97.1,421.2,4081.9999999999995,0"
"2935,""51.5175,-0.1205"",51.517569,-0.120424,124.3,1072.0,17633.4,0"
"133032,""51.527,-0.348"",51.52698400000001,-0.347957,32.6,98.4,125721.79999999999,0"
"47762,""51.466,-0.175"",51.465913,-0.174955,228.9,2879.4,39118.0,0"
"124906,""51.511,-0.1145"",51.510783,-0.11435899999999999,38.2,5932.0,45002.8,0"
"91372,""51.5225,-0.1025"",51.522494,-0.10234700000000001,74.7,4863.6,15551.000000000002,0"
"102918,""51.4805,-0.059"",51.480328,-0.059019,121.2,2023.6,30623.4,0"
"305,""51.518,-0.2105"",51.518167,-0.210342,223.1,2.6,86375.8,0"
"91845,""51.497,-0.2235"",51.496781,-0.223282,57.4,1189.0,22074.6,0"
"118543,""51.461,-0.1545"",51.461245,-0.154695,39.4,1536.2,22143.2,0"
"81986,""51.41,-0.1225"",51.410015,-0.12255999999999999,121.4,11.8,566.6,0"
"44782,""51.5895,-0.1965"",51.58926500000001,-0.196433,73.5,40.2,99842.79999999999,0"
"74715,""51.5485,-0.0435"",51.54838,-0.043599,125.4,447.2,21029.8,0"
"110583,""51.584,-0.0695"",51.584007,-0.069471,149.8,542.8,33502.4,0"
"77005,""51.474,-0.158"",51.474152000000004,-0.157799,28.3,1626.4,19098.0,0"
"35837,""51.5455,0.2475"",51.54535900000001,0.247495,45.2,80.0,12194.2,0"
"85941,""51.3695,-0.4415"",51.369743,-0.441251,29.7,361.4,16180.8,0"
"122405,""51.445,0.0055"",51.445129,0.005257,45.7,206.8,25088.600000000002,0"
"51025,""51.6005,-0.058"",51.600547999999996,-0.058228999999999996,139.2,104.8,36007.0,0"
"88530,""51.37,-0.1025"",51.369976,-0.102339,87.2,66.8,11856.8,0"
"26369,""51.383,-0.4175"",51.383128,-0.41751499999999997,54.3,6.0,333.2,0"
"95704,""51.492,-0.1995"",51.492103,-0.199551,191.5,616.8,24166.000000000004,0"
"116387,""51.5915,-0.3645"",51.59142,-0.364388,22.0,110.6,18376.8,0"
"144502,""51.3655,-0.3965"",51.365557,-0.396337,27.2,160.2,12869.2,0"
"15729,""51.51,-0.202"",51.510216,-0.202007,158.7,186.4,4211.199999999999,0"
"145555,""51.3235,-0.2735"",51.323364,-0.27360300000000004,4.7,85.2,16208.4,0"
"118180,""51.4195,-0.289"",51.419669,-0.289122,81.7,190.8,1106.7999999999997,0"
"103443,""51.46,-0.0025"",51.459866,-0.002593,119.4,507.8,17578.6,0"
"64261,""51.6365,-0.014"",51.636368,-0.013947,55.6,92.6,18524.8,0"
"96770,""51.5175,-0.1515"",51.517525,-0.15156,63.3,1735.8,19348.6,0"
"59733,""51.501,-0.1505"",51.501013,-0.150376,59.2,1670.8,47150.600000000006,0"
"7663,""51.567,0.1865"",51.567106,0.18651800000000002,54.3,152.8,34882.4,0"
"139544,""51.5555,-0.381"",51.555412,-0.381116,30.7,43.6,2737.6,0"
"55122,""51.342,-0.3965"",51.342040000000004,-0.39627399999999996,3.8,24.8,639.5999999999999,0"
"62140,""51.503,-0.2235"",51.50313,-0.22334299999999999,43.9,1442.8,29908.399999999998,0"
"34274,""51.624,0.008"",51.624159999999996,0.008228000000000001,49.3,111.4,14201.2,0"
"114581,""51.4285,-0.537"",51.428349,-0.537032,7.3,82.0,1015.2,0"
"31530,""51.4945,-0.213"",51.494464,-0.212856,122.4,2639.6,16967.000000000004,0"
"55926,""51.437,-0.5005"",51.437087,-0.50051,16.0,570.6,17431.199999999997,0"
"20042,""51.519,-0.4585"",51.519083,-0.458513,59.9,45.4,14683.6,0"
"85973,""51.313,-0.464"",51.312969,-0.464024,0.6,86.8,22082.800000000003,0"
"81746,""51.3805,-0.072"",51.380686,-0.071883,53.4,223.8,18274.8,0"
"110508,""51.608,-0.0545"",51.607766999999996,-0.054310000000000004,23.0,104.8,36007.0,0"
"20816,""51.6485,-0.0525"",51.648745,-0.052555,45.1,120.8,21733.2,0"
"36481,""51.5425,0.004"",51.542582,0.003768,119.0,655.0,17723.8,0"
"40436,""51.442,-0.0455"",51.442153999999995,-0.045529,102.5,331.6,22501.399999999998,0"
"136518,""51.617,-0.1815"",51.616785,-0.181471,86.0,160.0,13202.399999999998,0"
"43362,""51.4935,0.0615"",51.493468,0.061544000000000015,63.3,140.4,5236.000000000001,0"
"5162,""51.562,-0.0735"",51.561775,-0.073732,160.8,460.4,12731.600000000002,0"
"66555,""51.542,0.0035"",51.541829,0.0035659999999999997,88.9,655.0,17723.8,0"
"13854,""51.4625,0.0295"",51.46264,0.029633,61.3,91.6,17894.600000000002,0"
"15735,""51.424,-0.407"",51.424242,-0.406904,10.3,40.6,70418.0,0"
"56700,""51.399,0.17"",51.398884,0.16985799999999998,43.6,22.8,2280.2000000000003,0"
"107922,""51.405,-0.1385"",51.404995,-0.138273,75.0,111.8,10831.6,0"
"104303,""51.3965,-0.03"",51.396299,-0.029945999999999997,48.9,18.2,945.8000000000001,0"
"132569,""51.5545,-0.0545"",51.554676,-0.05441,215.6,814.4,14502.6,0"
"6946,""51.5905,0.0335"",51.590545,0.033309,36.9,89.2,23298.6,0"
"54961,""51.4015,-0.4225"",51.401354,-0.42269399999999996,17.2,45.4,783.2,0"
"136792,""51.5505,-0.4705"",51.5505,-0.47071499999999994,25.8,80.2,26882.0,0"
"23029,""51.363,-0.1755"",51.363046000000004,-0.1756,89.8,99.0,15990.800000000001,0"
"110162,""51.612,-0.05"",51.611919,-0.049799,22.2,139.0,31156.400000000005,0"
"137941,""51.46,-0.179"",51.459826,-0.17893599999999998,146.8,361.4,22842.6,0"
"86091,""51.4545,0.208"",51.454436,0.20787399999999998,20.4,115.6,11985.2,0"
"18691,""51.4645,-0.2385"",51.464639,-0.23864000000000002,76.5,457.6,17188.0,0"
"115213,""51.3265,0.2305"",51.326406,0.230713,0.9,20.8,1177.6000000000001,0"
"48126,""51.469,-0.15"",51.469028,-0.149921,192.1,2192.8,10161.0,0"
"118123,""51.515,-0.0715"",51.514945000000004,-0.07166900000000001,182.2,1031.3333333333333,16211.666666666668,0"
"87575,""51.484,0.002"",51.484162,0.001782,120.0,572.6,23091.199999999997,0"
"15843,""51.5925,-0.1885"",51.59229000000001,-0.18851700000000002,31.2,120.0,16042.2,0"
"75267,""51.4905,-0.3095"",51.490558,-0.309684,62.7,165.4,8752.400000000001,0"
"30253,""51.531,-0.1315"",51.530877000000004,-0.131555,96.5,2021.6,12149.8,0"
"91903,""51.4855,-0.149"",51.485739,-0.148957,168.9,3111.6,27694.800000000003,0"
"7702,""51.526,0.2175"",51.52588,0.217268,5.6,31.6,20922.2,0"
"53257,""51.6705,-0.397"",51.670678,-0.39697,70.5,521.2,22680.2,0"
"53041,""51.635,-0.486"",51.635174,-0.4862260000000001,58.6,71.8,18906.0,0"
"119718,""51.493,-0.224"",51.49307,-0.22399899999999998,55.6,641.0,44806.600000000006,0"
"113067,""51.613,-0.527"",51.61320300000001,-0.526965,4.8,0.0,148872.0,0"
"80177,""51.632,-0.0545"",51.632016,-0.054741,150.5,102.6,12385.999999999998,0"
"82539,""51.6775,-0.425"",51.677488000000004,-0.424807,7.4,67.2,23029.0,0"
"76528,""51.424,-0.2275"",51.424056,-0.22727399999999998,4.2,419.6,13649.400000000001,0"
"121710,""51.4935,-0.1815"",51.493408,-0.181488,103.2,15.4,677.5999999999999,0"
"15721,""51.4335,-0.3695"",51.433437,-0.369322,35.0,318.2,29344.799999999996,0"
"44902,""51.6545,-0.202"",51.654722,-0.201787,38.4,100.8,17366.0,0"
"145045,""51.297,-0.3135"",51.297189,-0.313286,2.3,51.6,24556.4,0"
"26886,""51.417,0.259"",51.416986,0.258881,2.9,0.0,125775.20000000001,0"
"141688,""51.5695,-0.1095"",51.569694,-0.109325,124.2,539.2,11008.4,0"
"65080,""51.5955,0.015"",51.595496000000004,0.015168000000000001,90.1,6.8,147451.0,0"
"136084,""51.5335,-0.163"",51.533589,-0.163161,17.9,341.6,25664.399999999998,0"
"66887,""51.5225,0.0225"",51.522442,0.02232,133.8,34.2,1114.4,0"
"66898,""51.516,0.0115"",51.515974,0.011511,83.4,234.0,9325.8,0"
"93404,""51.411,-0.1925"",51.41124,-0.19252,38.3,50.6,20862.2,0"
"85349,""51.3815,-0.331"",51.381554,-0.331191,15.0,60.0,28512.4,0"
"60315,""51.5455,-0.2025"",51.545525,-0.20236700000000002,121.6,348.4,7144.4,0"
"110363,""51.5855,-0.113"",51.585437,-0.11315,101.3,199.8,11022.399999999998,0"
"24350,""51.607,0.27"",51.606871999999996,0.2699,1.6,0.0,122868.0,0"
"55197,""51.4355,-0.5045"",51.43558400000001,-0.504674,26.0,570.6,17431.199999999997,0"
"30982,""51.5245,-0.099"",51.524332,-0.099243,194.1,1742.6,12243.400000000001,0"
"65911,""51.6065,0.1745"",51.60667700000001,0.17467,89.2,10.0,1311.75,0"
"108940,""51.5225,-0.305"",51.522361,-0.305029,67.0,322.75,15932.75,0"
"135194,""51.4525,-0.1475"",51.452321999999995,-0.147714,107.4,2233.2,17652.4,0"
"100860,""51.5725,0.281"",51.57268,0.281026,13.1,4.0,68445.4,0"
"21281,""51.5895,-0.0615"",51.589363,-0.061592999999999995,25.3,75.0,1099.3999999999999,0"
"70993,""51.393,0.1115"",51.392905,0.11133,28.3,35.4,28895.0,0"
"44460,""51.6125,-0.158"",51.6125,-0.158103,75.1,89.0,21417.6,0"
"53216,""51.6855,-0.416"",51.685681,-0.41582600000000003,35.9,7.25,8631.0,0"
"107363,""51.469,-0.34"",51.469178,-0.340116,76.2,314.2,15433.000000000002,0"
"94549,""51.459,-0.2895"",51.458918,-0.28953,31.6,211.4,8405.2,0"
"90278,""51.6605,-0.092"",51.66045,-0.091816,68.1,45.2,14224.4,0"
"43493,""51.4485,0.157"",51.448315,0.156945,30.5,107.6,33887.0,0"
"123741,""51.5565,-0.1365"",51.55673,-0.13655,140.2,1773.6,15878.8,0"
"30931,""51.546,-0.1005"",51.546202,-0.100351,102.1,1074.6,17670.399999999998,0"
"104541,""51.6095,-0.281"",51.6096,-0.28112800000000004,64.5,159.6,27209.0,0"
"140234,""51.561,0.099"",51.560840999999996,0.099217,127.5,19.0,1495.6,0"
"55262,""51.4325,-0.518"",51.432417,-0.5179560000000001,30.1,617.2,25738.4,0"
"24215,""51.6125,0.053"",51.612373999999996,0.053205999999999996,16.4,11.0,7102.400000000001,0"
"92383,""51.61,0.022"",51.609986,0.021901,44.8,38.4,13358.199999999999,0"
"140207,""51.592,-0.222"",51.591956,-0.221875,51.3,46.6,15375.8,0"
"80731,""51.586,-0.085"",51.585842,-0.085007,150.6,197.2,10716.0,0"
"52224,""51.378,-0.1205"",51.378001,-0.1204,20.8,158.0,22773.600000000002,0"
"58026,""51.511,-0.093"",51.510798,-0.0932,6.3,4628.6,8480.0,0"
"144235,""51.5605,-0.491"",51.560732,-0.490756,4.3,0.0,81058.2,0"
"80338,""51.608,-0.1105"",51.608107000000004,-0.110499,59.1,170.4,16557.399999999998,0"
"62184,""51.468,-0.187"",51.467954999999996,-0.187132,94.9,2191.8,41410.799999999996,0"
"11798,""51.434,-0.018"",51.434227,-0.017955000000000002,58.1,426.0,28236.600000000002,0"
"47442,""51.427,-0.169"",51.427152,-0.169019,38.9,1145.6,15039.400000000001,0"
"59928,""51.5195,-0.1125"",51.51965,-0.11228900000000001,249.7,1514.0,11872.0,0"
"112373,""51.6395,-0.478"",51.639738,-0.47821199999999997,41.7,72.0,24146.4,0"
"145084,""51.3925,-0.435"",51.392258,-0.435018,9.5,30.8,960.1999999999999,0"
"18853,""51.534,-0.3325"",51.533812,-0.332287,38.9,98.4,125721.79999999999,0"
"34668,""51.554,-0.0055"",51.55415900000001,-0.005388,78.5,498.2,14466.8,0"
"131369,""51.467,-0.163"",51.467038,-0.16281199999999998,142.2,1333.6,16306.4,0"
"84724,""51.3295,-0.3705"",51.32936,-0.370636,9.2,88.8,25470.800000000003,0"
"5199,""51.548,-0.0755"",51.547955,-0.07546900000000001,129.2,3203.8,12730.4,0"
"112762,""51.709,0.1335"",51.7091,0.133433,3.3,0.0,108809.8,0"
"134196,""51.3795,-0.2815"",51.379721,-0.281558,66.7,498.8,24837.4,0"
"87558,""51.461,0.115"",51.461216,0.115228,74.5,218.6,16115.8,0"
"29871,""51.5165,-0.1245"",51.516288,-0.12465699999999999,131.8,2602.0,15105.400000000001,0"
"21766,""51.585,-0.072"",51.584767,-0.071893,121.3,2430.0,40094.6,0"
"46418,""51.3805,-0.2795"",51.380268,-0.279675,22.2,127.4,4843.6,0"
"128573,""51.666,-0.05"",51.666112,-0.050073,76.3,60.25,3424.0,0"
"30423,""51.5405,-0.1915"",51.540271000000004,-0.191593,153.3,1157.6,18322.600000000002,0"
"3613,""51.546,-0.1015"",51.546040999999995,-0.101511,107.6,1074.6,17670.399999999998,0"
"9828,""51.4325,-0.129"",51.432634,-0.128948,82.0,934.0,28536.2,0"
"127492,""51.5365,0.0455"",51.536431,0.045461,184.6,295.2,16200.000000000002,0"
"92173,""51.4795,-0.389"",51.479483,-0.389138,84.2,337.6,42028.8,0"
"105913,""51.432,0.05"",51.432161,0.049862000000000004,70.4,72.0,10426.199999999999,0"
"117162,""51.509,-0.1325"",51.508912,-0.132306,14.7,623.4,17136.199999999997,0"
"27055,""51.505,-0.216"",51.504765,-0.21605500000000002,102.4,11.4,60352.799999999996,0"
"40012,""51.474,-0.0465"",51.474182,-0.04632,117.7,1090.2,21422.0,0"
"109831,""51.6735,-0.0535"",51.673313,-0.053671,1.3,83.4,44134.799999999996,0"
"72602,""51.4765,0.108"",51.476419,0.107984,40.0,26.4,7854.2,0"
"15928,""51.613,-0.1225"",51.613105,-0.122546,117.7,71.8,52942.59999999999,0"
"133676,""51.3965,0.0245"",51.396330999999996,0.024253999999999998,39.9,92.6,25866.999999999996,0"
"133993,""51.598,-0.211"",51.597999,-0.211243,47.8,22.6,53331.0,0"
"3083,""51.55,-0.183"",51.550117,-0.182837,143.5,867.2,46554.399999999994,0"
"21712,""51.587,-0.1245"",51.586786,-0.12435399999999999,115.9,340.4,23973.2,0"
"57373,""51.5,-0.163"",51.499864,-0.163102,74.0,1176.8,25460.600000000002,0"
"135275,""51.551,0.1205"",51.551017,0.120401,103.9,56.4,3157.8,0"
"9393,""51.453,-0.1015"",51.452784,-0.101353,33.2,1737.6,28001.800000000003,0"
"85545,""51.257,-0.5345"",51.257239,-0.534543,19.6,45.6,11395.599999999999,0"
"25993,""51.421,-0.54"",51.420839,-0.539832,7.3,0.0,181275.4,0"
"140436,""51.5215,-0.0985"",51.521454999999996,-0.098639,141.0,1115.8,14653.4,0"
"115864,""51.5205,-0.0975"",51.520345,-0.09739099999999999,112.9,1115.8,14653.4,0"
"93679,""51.4945,-0.1255"",51.494625,-0.12525799999999998,104.8,1657.0,11670.2,0"
"75231,""51.477,-0.3615"",51.477083,-0.36130300000000004,72.1,16.2,12410.599999999999,0"
"74756,""51.414,-0.0335"",51.414218,-0.033369,61.0,99.4,7453.399999999999,0"
"138151,""51.3735,-0.292"",51.373487,-0.29184899999999997,13.5,2.4,111270.2,0"
"129636,""51.341,-0.0665"",51.341120000000004,-0.066626,5.9,75.4,19893.399999999998,0"
"60063,""51.533,-0.127"",51.532833000000004,-0.126883,27.2,490.2,18293.000000000004,0"
"12756,""51.5945,-0.3475"",51.594459,-0.34768000000000004,102.7,21.4,1843.6000000000001,0"
"23900,""51.642,0.0715"",51.642157,0.07170800000000001,30.6,0.0,96246.40000000001,0"
"85754,""51.4215,-0.4145"",51.421341,-0.41439899999999996,32.5,53.8,60076.2,0"
"121105,""51.5005,-0.3885"",51.500571,-0.388534,86.8,214.8,19488.6,0"
"137451,""51.5355,-0.0275"",51.535346000000004,-0.027693000000000002,45.6,334.2,10776.199999999999,0"
"40217,""51.455,-0.0315"",51.45523,-0.031584,41.2,229.2,9206.399999999998,0"
"27702,""51.516,-0.2125"",51.51586500000001,-0.21273899999999998,179.8,2.6,86375.8,0"
"116916,""51.572,0.219"",51.57213,0.21879400000000002,53.3,12.0,4628.0,0"
"88740,""51.585,0.0645"",51.584784,0.06452100000000001,38.1,121.6,32508.800000000003,0"
"13578,""51.568,-0.295"",51.568166999999995,-0.294956,68.8,129.6,14255.4,0"
"36055,""51.6015,0.2105"",51.601641,0.210416,70.3,15.6,10551.0,0"
"88544,""51.5765,-0.073"",51.576691,-0.07295700000000001,173.4,1101.0,35161.0,0"
"87926,""51.562,-0.081"",51.561801,-0.0808,171.5,308.0,8227.199999999999,0"
"15831,""51.4845,-0.054"",51.484558,-0.053798,129.4,611.4,14547.800000000001,0"
"120703,""51.4605,0.119"",51.46057800000001,0.118798,37.3,218.6,16115.8,0"
"73055,""51.4345,0.0755"",51.434644,0.075415,64.6,42.4,8481.000000000002,0"
"48926,""51.5065,-0.252"",51.506655,-0.252006,118.8,36.8,508.79999999999995,0"
"106695,""51.538,-0.2075"",51.537813,-0.20726399999999998,44.4,344.6,5826.200000000001,0"
"44837,""51.431,-0.193"",51.430852,-0.19304000000000002,35.1,217.6,15243.4,0"
"30946,""51.5255,-0.088"",51.5255,-0.088094,65.6,3399.0,35406.00000000001,0"
"124348,""51.4795,-0.121"",51.479321999999996,-0.120842,212.8,1918.8,16551.4,0"
"84466,""51.293,-0.326"",51.293065999999996,-0.326054,16.6,227.0,6727.2,0"
"44904,""51.5115,-0.069"",51.511334999999995,-0.068799,117.9,900.4,11222.800000000001,0"
"62984,""51.531,-0.0805"",51.53082,-0.080252,299.1,3484.4,21752.600000000002,0"
"99338,""51.509,-0.0185"",51.508971,-0.018747999999999997,120.7,43.0,83127.8,0"
"131636,""51.5435,-0.379"",51.543692,-0.378936,61.0,36.6,95489.20000000001,0"
"18151,""51.4625,-0.1715"",51.46262,-0.171343,82.7,485.4,15716.2,0"
"115517,""51.304,0.1955"",51.304239,0.195376,6.0,32.6,14695.2,0"
"146204,""51.3755,0.234"",51.375543,0.23379,1.4,9.4,15608.0,0"
"93729,""51.512,-0.2275"",51.512221000000004,-0.227437,222.3,92.6,84946.40000000001,0"
"46589,""51.395,-0.299"",51.39512,-0.299099,99.5,183.6,13250.4,0"
"142268,""51.3095,-0.101"",51.309309999999996,-0.101107,6.9,15.2,2286.3999999999996,0"
"31640,""51.505,-0.2255"",51.505179,-0.22554899999999997,116.0,2726.6,16493.399999999998,0"
"99559,""51.5295,-0.014"",51.52939600000001,-0.014112000000000001,345.6,14.8,97164.60000000002,0"
"135863,""51.6005,-0.267"",51.600277,-0.26718000000000003,81.9,148.2,28113.6,0"
"14744,""51.6125,-0.2775"",51.612691999999996,-0.2774,49.3,159.6,27209.0,0"
"15899,""51.5235,0.096"",51.523258,0.09575800000000001,10.1,187.2,109659.0,0"
"24399,""51.573,-0.524"",51.572783,-0.524116,4.1,41.6,28791.0,0"
"115176,""51.309,0.2235"",51.309197999999995,0.22333499999999998,12.4,0.0,48621.4,0"
"15832,""51.4495,-0.2085"",51.449708,-0.20870300000000008,66.3,180.5,4734.0,0"
"128242,""51.514,-0.2365"",51.513940999999996,-0.23644600000000002,82.6,499.8,10320.2,0"
"121808,""51.59,-0.2265"",51.589954999999996,-0.226284,76.2,133.8,19941.2,0"
"143422,""51.673,-0.3495"",51.672914,-0.34930500000000003,1.3,28.6,45345.6,0"
"109368,""51.498,-0.457"",51.497932,-0.45706499999999994,8.3,68.8,16062.0,0"
"129693,""51.4505,0.0555"",51.450734000000004,0.055445,15.9,167.0,14496.600000000002,0"
"49943,""51.5585,-0.38"",51.55840300000001,-0.380148,30.7,43.6,2737.6,0"
"107817,""51.405,-0.1515"",51.404757000000004,-0.15165399999999998,153.6,30.6,2423.2,0"
"9719,""51.488,-0.1235"",51.488209999999995,-0.12336099999999996,84.7,4175.8,20439.999999999996,0"
"146215,""51.286,0.177"",51.286173,0.177233,19.1,34.2,15887.4,0"
"76802,""51.4125,-0.1505"",51.41271,-0.150635,68.2,210.8,14066.800000000001,0"
"146326,""51.378,0.2275"",51.377882,0.22760999999999998,1.4,9.4,15608.0,0"
"128619,""51.543,-0.167"",51.54300300000001,-0.167108,171.2,587.6,15860.8,0"
"44882,""51.6,0.2475"",51.600125,0.24759899999999999,4.1,77.4,41747.4,0"
"129362,""51.541,-0.371"",51.540796,-0.371107,51.0,43.0,5064.2,0"
"41142,""51.4065,0.0285"",51.406539,0.028729,46.6,4.0,467.40000000000003,0"
"138911,""51.551,-0.3615"",51.550826,-0.361662,87.0,34.2,16176.800000000001,0"
"62493,""51.5735,-0.0735"",51.573696999999996,-0.073684,144.7,1101.0,35161.0,0"
"33261,""51.5115,-0.0075"",51.511569,-0.007537999999999999,153.4,278.0,49373.6,0"
"106435,""51.6225,-0.152"",51.622479,-0.15220899999999998,36.0,40.0,14289.0,0"
"133190,""51.5645,-0.04"",51.564596,-0.039846,12.4,1333.0,26286.0,0"
"53323,""51.641,-0.398"",51.641108,-0.398014,38.8,36.2,17489.600000000002,0"
"54509,""51.4875,0.2865"",51.487363,0.286502,13.0,0.0,20644.800000000003,0"
"18107,""51.4795,-0.171"",51.479341999999995,-0.171106,119.8,2360.4,23217.0,0"
"122507,""51.427,-0.1695"",51.426764,-0.169462,38.9,1145.6,15039.400000000001,0"
"49456,""51.4835,-0.501"",51.483575,-0.501045,1.2,121.6,20567.199999999997,0"
"3253,""51.545,-0.1345"",51.544776,-0.134735,138.5,1545.2,23679.4,0"
"116371,""51.417,-0.262"",51.416839,-0.261758,10.8,96.75,6904.25,0"
"46888,""51.3865,-0.213"",51.386555,-0.21303899999999998,51.9,257.2,24552.0,0"
"79997,""51.6585,-0.0595"",51.658260999999996,-0.059401,18.6,60.25,3424.0,0"
"10444,""51.4985,-0.086"",51.498581,-0.08619500000000001,272.6,1218.6,11366.6,0"
"125019,""51.443,-0.028"",51.443171,-0.027783,47.3,549.8,37002.799999999996,0"
"35208,""51.57,0.064"",51.570045,0.063997,105.0,43.8,15123.399999999998,0"
"6468,""51.59,-0.016"",51.589861,-0.016096,148.7,105.6,14043.599999999999,0"
"37657,""51.4705,-0.105"",51.470473,-0.105226,183.6,774.5,5211.0,0"
"27244,""51.4825,-0.1865"",51.482637,-0.186385,173.6,1537.2,17954.0,0"
"63399,""51.5265,-0.062"",51.526740999999994,-0.061827,88.8,592.0,17250.2,0"
"41440,""51.5915,-0.33"",51.591421999999994,-0.33003299999999997,53.8,87.6,14479.600000000002,0"
"377,""51.496,-0.174"",51.49584,-0.173759,74.6,559.6,36289.4,0"
"84742,""51.4025,-0.5385"",51.402638,-0.538297,3.1,56.8,9639.800000000001,0"
"311,""51.4865,-0.161"",51.48637700000001,-0.160886,38.7,1160.4,11914.4,0"
"24977,""51.3445,-0.333"",51.344313,-0.33303,2.8,107.0,20768.6,0"
"93131,""51.453,-0.097"",51.452802,-0.09689,53.3,1737.6,28001.800000000003,0"
"145995,""51.2575,-0.0815"",51.257684999999995,-0.081522,1.0,0.0,141002.4,0"
"63269,""51.513,-0.039"",51.512784,-0.039072,151.5,902.2,27064.4,0"
"130554,""51.552,-0.305"",51.551907,-0.304791,74.4,90.2,15811.600000000002,0"
"23510,""51.637,-0.305"",51.63701500000001,-0.30509200000000003,8.9,13.8,24389.600000000002,0"
"140426,""51.4675,-0.1705"",51.467428999999996,-0.170571,172.9,827.2,9271.599999999999,0"
"96570,""51.5115,-0.1195"",51.511621999999996,-0.11965999999999999,38.2,7898.2,22674.200000000004,0"
"10265,""51.4835,-0.111"",51.483513,-0.11087899999999999,52.3,10873.4,37160.600000000006,0"
"44856,""51.465,-0.302"",51.464852,-0.301834,11.2,543.4,8514.8,0"
"36982,""51.54,0.1575"",51.539854,0.157522,89.7,118.8,12939.399999999998,0"
"140753,""51.535,-0.4045"",51.534872,-0.40462600000000004,59.1,64.6,22725.6,0"
"40215,""51.4265,-0.0085"",51.426513,-0.008506999999999999,54.1,349.2,36694.6,0"
"92125,""51.493,-0.2505"",51.492872,-0.250373,116.0,982.8,16359.0,0"
"127599,""51.551,-0.1835"",51.550815,-0.18367,102.2,867.2,46554.399999999994,0"
"66022,""51.569,0.2195"",51.569055,0.21962800000000002,53.3,16.4,924.8,0"
"110119,""51.637,-0.1155"",51.636825,-0.11564200000000001,57.0,60.0,17200.4,0"
"28484,""51.535,-0.175"",51.534797,-0.17494,87.4,228.6,20115.2,0"
"78491,""51.5115,-0.377"",51.511379,-0.376789,46.6,789.2,24208.800000000003,0"
